UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-04-05 00:00:00,200.0,53.0,1.0,0.0,80.0,76.0,1.0
2023-04-05 01:00:00,184.0,53.0,1.0,0.0,88.0,80.0,1.0
2023-04-05 02:00:00,239.0,52.0,1.0,0.0,81.0,79.0,1.0
2023-04-05 03:00:00,241.0,51.0,1.0,0.0,92.0,79.0,1.0
2023-04-05 04:00:00,251.0,52.0,1.0,1.0,88.0,78.0,1.0
2023-04-05 05:00:00,257.0,53.0,1.0,6.0,81.0,78.0,1.0
2023-04-05 06:00:00,256.0,53.0,1.0,14.0,77.0,78.0,1.0
2023-04-05 07:00:00,246.0,53.0,1.0,30.0,79.0,78.0,1.0
2023-04-05 08:00:00,240.0,54.0,1.0,57.0,67.0,75.0,1.0
2023-04-05 09:00:00,246.0,54.0,1.0,82.0,56.0,76.0,1.0
2023-04-05 10:00:00,253.0,55.0,1.0,87.0,47.0,73.0,1.0
2023-04-05 11:00:00,228.0,56.0,1.0,77.0,39.0,72.0,1.0
2023-04-05 12:00:00,221.0,56.0,1.0,67.0,38.0,72.0,1.0
2023-04-05 13:00:00,227.0,54.0,1.0,53.0,43.0,72.0,1.0
2023-04-05 14:00:00,231.0,55.0,1.0,34.0,46.0,75.0,1.0
2023-04-05 15:00:00,233.0,55.0,1.0,18.0,36.0,76.0,1.0
2023-04-05 16:00:00,252.0,55.0,1.0,5.0,45.0,76.0,1.0
2023-04-05 17:00:00,255.0,53.0,1.0,0.0,47.0,76.0,1.0
2023-04-05 18:00:00,253.0,53.0,1.0,0.0,53.0,76.0,1.0
2023-04-05 19:00:00,235.0,53.0,1.0,0.0,53.0,75.0,1.0
2023-04-05 20:00:00,149.0,54.0,1.0,0.0,44.0,74.0,1.0
2023-04-05 21:00:00,125.0,53.0,1.0,0.0,38.0,74.0,1.0
2023-04-05 22:00:00,125.0,54.0,1.0,0.0,42.0,76.0,1.0
2023-04-05 23:00:00,114.0,54.0,1.0,0.0,53.0,75.0,1.0
