Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
36408,2023-02-26 00:00:00,413.07,323.0,64.0,1.0,0.0,199.0,65.0,1.0
36409,2023-02-26 01:00:00,412.74,320.0,64.0,1.0,0.0,197.0,65.0,1.0
36410,2023-02-26 02:00:00,401.0,319.0,65.0,1.0,0.0,212.0,68.0,1.0
36411,2023-02-26 03:00:00,410.64,318.0,60.0,1.0,0.0,198.0,66.0,1.0
36412,2023-02-26 04:00:00,418.49,323.0,60.0,1.0,0.0,190.0,66.0,1.0
36413,2023-02-26 05:00:00,409.92,321.0,57.0,1.0,1.0,200.0,67.0,1.0
36414,2023-02-26 06:00:00,417.47,333.0,58.0,1.0,6.0,195.0,65.0,1.0
36415,2023-02-26 07:00:00,419.73,350.0,60.0,1.0,15.0,193.0,68.0,1.0
36416,2023-02-26 08:00:00,401.02,340.0,62.0,1.0,24.0,199.0,76.0,1.0
36417,2023-02-26 09:00:00,397.31,358.0,62.0,1.0,35.0,210.0,77.0,1.0
36418,2023-02-26 10:00:00,376.83,333.0,62.0,1.0,44.0,216.0,77.0,1.0
36419,2023-02-26 11:00:00,378.33,323.0,62.0,1.0,49.0,206.0,69.0,1.0
36420,2023-02-26 12:00:00,389.68,310.0,61.0,1.0,40.0,185.0,66.0,1.0
36421,2023-02-26 13:00:00,399.2,322.0,61.0,1.0,30.0,188.0,68.0,1.0
36422,2023-02-26 14:00:00,406.58,329.0,60.0,1.0,16.0,187.0,77.0,1.0
36423,2023-02-26 15:00:00,451.32,380.0,62.0,1.0,2.0,165.0,81.0,1.0
36424,2023-02-26 16:00:00,495.91,494.0,60.0,1.0,0.0,161.0,86.0,1.0
36425,2023-02-26 17:00:00,507.87,518.0,60.0,1.0,0.0,153.0,87.0,1.0
36426,2023-02-26 18:00:00,501.97,510.0,62.0,1.0,0.0,158.0,87.0,1.0
36427,2023-02-26 19:00:00,497.23,437.0,59.0,1.0,0.0,135.0,80.0,1.0
36428,2023-02-26 20:00:00,485.82,347.0,63.0,1.0,0.0,103.0,77.0,1.0
36429,2023-02-26 21:00:00,484.9,319.0,64.0,1.0,0.0,90.0,75.0,1.0
36430,2023-02-26 22:00:00,500.88,322.0,64.0,0.0,0.0,75.0,75.0,1.0
36431,2023-02-26 23:00:00,512.64,320.0,63.0,0.0,0.0,62.0,75.0,1.0
