UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-09-18 00:00:00,13.0,69.0,0.0,0.0,49.0,72.0,2.0
2023-09-18 01:00:00,8.0,68.0,0.0,0.0,44.0,72.0,2.0
2023-09-18 02:00:00,42.0,69.0,0.0,0.0,45.0,79.0,2.0
2023-09-18 03:00:00,106.0,68.0,0.0,2.0,45.0,84.0,2.0
2023-09-18 04:00:00,108.0,67.0,0.0,25.0,55.0,86.0,2.0
2023-09-18 05:00:00,127.0,68.0,0.0,129.0,69.0,86.0,2.0
2023-09-18 06:00:00,131.0,67.0,0.0,278.0,60.0,87.0,2.0
2023-09-18 07:00:00,112.0,68.0,0.0,404.0,39.0,86.0,2.0
2023-09-18 08:00:00,76.0,69.0,0.0,464.0,41.0,82.0,2.0
2023-09-18 09:00:00,76.0,68.0,0.0,490.0,39.0,80.0,2.0
2023-09-18 10:00:00,74.0,69.0,0.0,516.0,44.0,80.0,2.0
2023-09-18 11:00:00,74.0,68.0,0.0,497.0,50.0,80.0,2.0
2023-09-18 12:00:00,75.0,47.0,0.0,450.0,61.0,84.0,2.0
2023-09-18 13:00:00,75.0,40.0,0.0,338.0,59.0,84.0,2.0
2023-09-18 14:00:00,75.0,40.0,0.0,181.0,49.0,84.0,2.0
2023-09-18 15:00:00,76.0,43.0,0.0,53.0,50.0,84.0,2.0
2023-09-18 16:00:00,76.0,41.0,0.0,5.0,77.0,86.0,2.0
2023-09-18 17:00:00,78.0,44.0,0.0,1.0,129.0,86.0,2.0
2023-09-18 18:00:00,73.0,44.0,0.0,0.0,167.0,85.0,2.0
2023-09-18 19:00:00,74.0,42.0,0.0,0.0,178.0,85.0,2.0
2023-09-18 20:00:00,75.0,53.0,0.0,0.0,181.0,80.0,2.0
2023-09-18 21:00:00,73.0,43.0,0.0,0.0,179.0,83.0,2.0
2023-09-18 22:00:00,72.0,40.0,0.0,0.0,166.0,74.0,2.0
2023-09-18 23:00:00,72.0,40.0,0.0,0.0,155.0,67.0,2.0
