Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
40008,2023-07-26 00:00:00,523.34,72.0,48.0,0.0,0.0,12.0,47.0,1.0
40009,2023-07-26 01:00:00,537.92,74.0,49.0,0.0,0.0,8.0,47.0,1.0
40010,2023-07-26 02:00:00,523.11,74.0,48.0,0.0,5.0,8.0,48.0,1.0
40011,2023-07-26 03:00:00,469.01,74.0,49.0,0.0,22.0,13.0,50.0,1.0
40012,2023-07-26 04:00:00,402.95,73.0,49.0,0.0,52.0,18.0,54.0,1.0
40013,2023-07-26 05:00:00,332.8,84.0,50.0,0.0,121.0,26.0,58.0,1.0
40014,2023-07-26 06:00:00,260.5,74.0,52.0,0.0,194.0,41.0,57.0,1.0
40015,2023-07-26 07:00:00,228.28,71.0,51.0,0.0,253.0,44.0,57.0,1.0
40016,2023-07-26 08:00:00,223.69,74.0,52.0,0.0,272.0,48.0,57.0,1.0
40017,2023-07-26 09:00:00,219.45,72.0,50.0,0.0,285.0,39.0,57.0,1.0
40018,2023-07-26 10:00:00,241.59,95.0,50.0,0.0,290.0,44.0,58.0,1.0
40019,2023-07-26 11:00:00,237.55,96.0,50.0,0.0,289.0,57.0,58.0,1.0
40020,2023-07-26 12:00:00,223.05,81.0,47.0,0.0,272.0,63.0,59.0,1.0
40021,2023-07-26 13:00:00,209.89,63.0,51.0,0.0,249.0,68.0,68.0,1.0
40022,2023-07-26 14:00:00,209.15,57.0,52.0,0.0,200.0,94.0,74.0,1.0
40023,2023-07-26 15:00:00,319.8,123.0,53.0,0.0,131.0,91.0,76.0,1.0
40024,2023-07-26 16:00:00,384.88,125.0,52.0,0.0,61.0,74.0,76.0,1.0
40025,2023-07-26 17:00:00,395.03,88.0,53.0,0.0,22.0,59.0,75.0,1.0
40026,2023-07-26 18:00:00,472.09,122.0,53.0,0.0,4.0,51.0,76.0,1.0
40027,2023-07-26 19:00:00,449.39,109.0,52.0,0.0,0.0,60.0,75.0,1.0
40028,2023-07-26 20:00:00,380.71,74.0,52.0,0.0,0.0,74.0,74.0,1.0
40029,2023-07-26 21:00:00,370.8,73.0,48.0,0.0,0.0,79.0,74.0,1.0
40030,2023-07-26 22:00:00,396.74,80.0,46.0,0.0,0.0,69.0,71.0,1.0
40031,2023-07-26 23:00:00,428.32,86.0,47.0,0.0,0.0,56.0,68.0,1.0
