UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-04-21 00:00:00,107.0,45.0,1.0,0.0,51.0,55.0,1.0
2023-04-21 01:00:00,107.0,45.0,1.0,0.0,39.0,73.0,1.0
2023-04-21 02:00:00,110.0,45.0,1.0,1.0,28.0,70.0,1.0
2023-04-21 03:00:00,183.0,46.0,1.0,13.0,30.0,70.0,1.0
2023-04-21 04:00:00,267.0,45.0,1.0,55.0,33.0,72.0,1.0
2023-04-21 05:00:00,268.0,45.0,1.0,146.0,27.0,72.0,1.0
2023-04-21 06:00:00,268.0,47.0,1.0,270.0,34.0,72.0,1.0
2023-04-21 07:00:00,260.0,47.0,1.0,376.0,43.0,60.0,1.0
2023-04-21 08:00:00,189.0,48.0,1.0,440.0,51.0,53.0,1.0
2023-04-21 09:00:00,104.0,47.0,1.0,451.0,59.0,52.0,1.0
2023-04-21 10:00:00,111.0,48.0,1.0,413.0,66.0,47.0,1.0
2023-04-21 11:00:00,111.0,49.0,1.0,355.0,77.0,47.0,1.0
2023-04-21 12:00:00,111.0,45.0,1.0,288.0,78.0,48.0,1.0
2023-04-21 13:00:00,109.0,46.0,1.0,240.0,72.0,52.0,1.0
2023-04-21 14:00:00,111.0,48.0,1.0,184.0,71.0,52.0,1.0
2023-04-21 15:00:00,185.0,49.0,1.0,97.0,66.0,58.0,1.0
2023-04-21 16:00:00,252.0,48.0,1.0,29.0,58.0,68.0,1.0
2023-04-21 17:00:00,267.0,49.0,1.0,5.0,35.0,69.0,1.0
2023-04-21 18:00:00,249.0,47.0,1.0,1.0,35.0,69.0,1.0
2023-04-21 19:00:00,182.0,46.0,1.0,0.0,41.0,68.0,1.0
2023-04-21 20:00:00,142.0,47.0,1.0,0.0,38.0,67.0,1.0
2023-04-21 21:00:00,108.0,46.0,1.0,0.0,34.0,66.0,1.0
2023-04-21 22:00:00,107.0,45.0,1.0,0.0,28.0,56.0,1.0
2023-04-21 23:00:00,105.0,45.0,1.0,0.0,28.0,52.0,1.0
