Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
38712,2023-06-02 00:00:00,349.16,131.0,43.0,1.0,0.0,109.0,48.0,2.0
38713,2023-06-02 01:00:00,313.84,113.0,43.0,0.0,3.0,117.0,50.0,2.0
38714,2023-06-02 02:00:00,389.23,184.0,45.0,0.0,18.0,105.0,51.0,2.0
38715,2023-06-02 03:00:00,439.24,248.0,49.0,0.0,44.0,82.0,48.0,2.0
38716,2023-06-02 04:00:00,384.0,259.0,44.0,0.0,127.0,84.0,42.0,2.0
38717,2023-06-02 05:00:00,275.91,237.0,44.0,0.0,250.0,141.0,42.0,2.0
38718,2023-06-02 06:00:00,202.39,185.0,43.0,0.0,327.0,175.0,47.0,2.0
38719,2023-06-02 07:00:00,224.98,219.0,42.0,0.0,329.0,172.0,50.0,2.0
38720,2023-06-02 08:00:00,204.45,189.0,43.0,0.0,339.0,164.0,49.0,2.0
38721,2023-06-02 09:00:00,145.51,120.0,43.0,0.0,343.0,189.0,47.0,2.0
38722,2023-06-02 10:00:00,170.15,151.0,41.0,0.0,335.0,191.0,48.0,1.0
38723,2023-06-02 11:00:00,190.21,172.0,41.0,0.0,317.0,190.0,49.0,1.0
38724,2023-06-02 12:00:00,181.65,159.0,43.0,0.0,324.0,180.0,49.0,1.0
38725,2023-06-02 13:00:00,164.52,124.0,45.0,0.0,298.0,163.0,49.0,2.0
38726,2023-06-02 14:00:00,187.93,120.0,45.0,0.0,218.0,146.0,49.0,2.0
38727,2023-06-02 15:00:00,301.37,193.0,46.0,0.0,130.0,126.0,50.0,2.0
38728,2023-06-02 16:00:00,396.23,240.0,49.0,0.0,66.0,103.0,49.0,2.0
38729,2023-06-02 17:00:00,462.86,256.0,49.0,0.0,28.0,83.0,44.0,2.0
38730,2023-06-02 18:00:00,518.05,258.0,48.0,0.0,8.0,61.0,38.0,2.0
38731,2023-06-02 19:00:00,500.58,246.0,49.0,0.0,1.0,71.0,43.0,2.0
38732,2023-06-02 20:00:00,476.32,238.0,50.0,0.0,0.0,83.0,48.0,2.0
38733,2023-06-02 21:00:00,486.78,243.0,49.0,0.0,0.0,72.0,53.0,2.0
38734,2023-06-02 22:00:00,510.17,249.0,48.0,0.0,0.0,56.0,53.0,2.0
38735,2023-06-02 23:00:00,458.52,187.0,49.0,0.0,0.0,62.0,52.0,2.0
