,UTC time,carbon_intensity,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
5637,2019-08-23 21:00:00,141.48,2974.0,5311.0,0.0,3.0,0.0,151.505641132452,567.0,401.0
5638,2019-08-23 22:00:00,127.64,2527.0,5310.0,0.0,3.0,0.0,151.14572363532,564.0,351.0
5639,2019-08-23 23:00:00,123.54,2388.0,5316.0,0.0,3.0,0.0,149.743462273664,563.0,347.0
5640,2019-08-24 00:00:00,124.9,2435.0,5317.0,0.0,3.0,0.0,148.544589880944,560.0,347.0
5641,2019-08-24 01:00:00,127.78,2510.0,5324.0,0.0,3.0,0.0,123.035767113821,561.0,358.0
5642,2019-08-24 02:00:00,126.9,2432.0,5329.0,0.0,3.0,0.0,124.806870208107,569.0,387.0
5643,2019-08-24 03:00:00,126.2,2493.0,5336.0,0.0,3.0,0.0,121.297928429652,572.0,342.0
5644,2019-08-24 04:00:00,129.76,2485.0,5338.0,0.0,3.0,1.0,112.471210877625,570.0,415.0
5645,2019-08-24 05:00:00,130.86,2391.0,5339.0,0.0,2.0,137.0,105.907533257783,571.0,526.0
5646,2019-08-24 06:00:00,124.7,2323.0,5339.0,0.0,2.0,565.0,104.380795466004,567.0,556.0
5647,2019-08-24 07:00:00,119.16,2356.0,5330.0,0.0,2.0,1130.0,106.968095769392,571.0,570.0
5648,2019-08-24 08:00:00,108.53,2099.0,5309.0,0.0,3.0,1636.0,111.605530549326,580.0,601.0
5649,2019-08-24 09:00:00,102.15,1912.0,5286.0,0.0,5.0,1984.0,116.553971950622,575.0,638.0
5650,2019-08-24 10:00:00,96.81,1834.0,5269.0,0.0,5.0,2203.0,120.847833845576,571.0,606.0
5651,2019-08-24 11:00:00,90.64,1711.0,5259.0,0.0,4.0,2299.0,124.213740411393,569.0,558.0
5652,2019-08-24 12:00:00,91.67,1765.0,5254.0,0.0,2.0,2246.0,106.211111502593,572.0,535.0
5653,2019-08-24 13:00:00,96.8,1852.0,5239.0,0.0,3.0,2063.0,65.0,569.0,549.0
5654,2019-08-24 14:00:00,94.22,1727.0,5235.0,0.0,3.0,1734.0,87.1234339328398,562.0,503.0
5655,2019-08-24 15:00:00,99.97,1799.0,5236.0,0.0,4.0,1282.0,85.0617169664199,562.0,486.0
5656,2019-08-24 16:00:00,109.22,1914.0,5228.0,0.0,3.0,733.0,82.5219200078842,549.0,475.0
5657,2019-08-24 17:00:00,116.95,1996.0,5229.0,0.0,5.0,245.0,104.165602455961,549.0,463.0
5658,2019-08-24 18:00:00,120.26,2068.0,5241.0,0.0,5.0,24.0,120.856299668805,564.0,439.0
5659,2019-08-24 19:00:00,122.75,2215.0,5251.0,0.0,5.0,0.0,133.052251497406,565.0,405.0
5660,2019-08-24 20:00:00,122.28,2207.0,5263.0,0.0,5.0,0.0,141.393235846731,561.0,405.0
5661,2019-08-24 21:00:00,114.86,2090.0,5276.0,0.0,5.0,0.0,146.449438489591,561.0,336.0
5662,2019-08-24 22:00:00,99.53,1666.0,5280.0,0.0,5.0,0.0,148.797581062456,555.0,306.0
5663,2019-08-24 23:00:00,99.36,1631.0,5281.0,0.0,5.0,0.0,149.27052166806,558.0,324.0
5664,2019-08-25 00:00:00,101.73,1692.0,5285.0,0.0,5.0,0.0,125.271703849668,559.0,325.0
5665,2019-08-25 01:00:00,103.44,1671.0,5295.0,0.0,4.0,0.0,78.0,561.0,358.0
5666,2019-08-25 02:00:00,98.58,1545.0,5299.0,0.0,4.0,0.0,101.403435104054,560.0,354.0
5667,2019-08-25 03:00:00,98.67,1628.0,5300.0,0.0,4.0,0.0,111.350681766853,563.0,311.0
5668,2019-08-25 04:00:00,100.38,1582.0,5299.0,0.0,4.0,0.0,100.607297548159,562.0,363.0
5669,2019-08-25 05:00:00,103.5,1581.0,5300.0,0.0,4.0,149.0,103.257415402971,560.0,449.0
5670,2019-08-25 06:00:00,102.4,1606.0,5299.0,0.0,4.0,538.0,103.819105434488,564.0,501.0
5671,2019-08-25 07:00:00,96.5,1604.0,5289.0,0.0,3.0,1076.0,105.39360060194,562.0,502.0
5672,2019-08-25 08:00:00,89.0,1516.0,5267.0,0.0,3.0,1560.0,108.499565575633,557.0,496.0
5673,2019-08-25 09:00:00,87.01,1542.0,5247.0,0.0,3.0,1918.0,112.526768763127,550.0,502.0
5674,2019-08-25 10:00:00,87.56,1523.0,5239.0,0.0,3.0,2123.0,116.687301304351,526.0,556.0
5675,2019-08-25 11:00:00,83.61,1470.0,5233.0,0.0,3.0,2228.0,120.450520857872,513.0,521.0
5676,2019-08-25 12:00:00,81.69,1446.0,5227.0,0.0,3.0,2162.0,113.330816180233,515.0,483.0
5677,2019-08-25 13:00:00,84.44,1490.0,5220.0,0.0,3.0,1997.0,89.1654080901163,513.0,479.0
5678,2019-08-25 14:00:00,89.6,1592.0,5221.0,0.0,2.0,1677.0,79.429614007652,505.0,462.0
5679,2019-08-25 15:00:00,102.14,1811.0,5218.0,0.0,2.0,1230.0,72.830443658024,504.0,492.0
5680,2019-08-25 16:00:00,119.07,2200.0,5212.0,0.0,2.0,695.0,54.0,496.0,476.0
5681,2019-08-25 17:00:00,131.79,2483.0,5214.0,0.0,2.0,238.0,79.0828012279804,495.0,458.0
5682,2019-08-25 18:00:00,134.26,2588.0,5214.0,0.0,2.0,24.0,99.9695504483927,524.0,402.0
5683,2019-08-25 19:00:00,134.52,2637.0,5223.0,0.0,2.0,0.0,116.510900972899,529.0,383.0
5684,2019-08-25 20:00:00,132.68,2594.0,5242.0,0.0,2.0,0.0,128.952068409815,540.0,382.0
5685,2019-08-25 21:00:00,130.67,2590.0,5252.0,0.0,2.0,0.0,137.700753449703,556.0,354.0
5686,2019-08-25 22:00:00,129.35,2631.0,5260.0,0.0,2.0,0.0,143.249167256079,578.0,316.0
5687,2019-08-25 23:00:00,132.38,2780.0,5268.0,0.0,2.0,0.0,146.25984446207,580.0,301.0
5688,2019-08-26 00:00:00,133.77,2831.0,5283.0,0.0,2.0,0.0,135.765774155869,581.0,304.0
5689,2019-08-26 01:00:00,134.7,2875.0,5287.0,0.0,2.0,0.0,106.882887077934,581.0,292.0
5690,2019-08-26 02:00:00,131.64,2755.0,5284.0,0.0,3.0,0.0,104.143161090994,584.0,293.0
5691,2019-08-26 03:00:00,136.92,2943.0,5287.0,0.0,3.0,0.0,97.8312809526157,585.0,301.0
5692,2019-08-26 04:00:00,144.99,3153.0,5287.0,0.0,3.0,0.0,78.0,584.0,357.0
5693,2019-08-26 05:00:00,153.78,3194.0,5288.0,0.0,4.0,116.0,75.7524718009905,582.0,575.0
5694,2019-08-26 06:00:00,151.57,3243.0,5286.0,0.0,4.0,494.0,89.7857886177391,579.0,637.0
5695,2019-08-26 07:00:00,142.72,3222.0,5274.0,0.0,4.0,1008.0,97.5896946098395,577.0,604.0
5696,2019-08-26 08:00:00,137.72,3332.0,5263.0,0.0,4.0,1480.0,103.044630092736,576.0,569.0
5697,2019-08-26 09:00:00,133.13,3242.0,5239.0,0.0,3.0,1836.0,107.785699427932,567.0,598.0
5698,2019-08-26 10:00:00,131.48,3264.0,5224.0,0.0,3.0,2055.0,112.236500366142,548.0,599.0
5699,2019-08-26 11:00:00,128.04,3220.0,5217.0,0.0,2.0,2122.0,92.895673741338,508.0,532.0
5700,2019-08-26 12:00:00,129.87,3324.0,5204.0,0.0,2.0,2032.0,89.0754966405236,485.0,486.0
5701,2019-08-26 13:00:00,134.5,3323.0,5199.0,0.0,2.0,1773.0,80.08030157688,480.0,524.0
5702,2019-08-26 14:00:00,138.18,3257.0,5196.0,0.0,2.0,1418.0,62.0,487.0,538.0
5703,2019-08-26 15:00:00,145.18,3344.0,5196.0,0.0,2.0,1028.0,67.415221829012,481.0,539.0
5704,2019-08-26 16:00:00,152.04,3366.0,5194.0,0.0,2.0,598.0,60.707610914506,484.0,544.0
5705,2019-08-26 17:00:00,158.28,3421.0,5194.0,0.0,3.0,209.0,69.8952060712432,493.0,529.0
5706,2019-08-26 18:00:00,158.23,3369.0,5200.0,0.0,3.0,20.0,84.9323782598179,534.0,506.0
5707,2019-08-26 19:00:00,150.32,3188.0,5204.0,0.0,3.0,0.0,100.721639616359,535.0,419.0
5708,2019-08-26 20:00:00,144.52,3017.0,5214.0,0.0,2.0,0.0,114.836854013087,541.0,391.0
5709,2019-08-26 21:00:00,142.49,3023.0,5233.0,0.0,3.0,0.0,155.845869154263,555.0,369.0
5710,2019-08-26 22:00:00,138.02,2894.0,5246.0,0.0,2.0,0.0,149.547518205171,562.0,346.0
5711,2019-08-26 23:00:00,135.17,2871.0,5250.0,0.0,2.0,0.0,147.90368133362,564.0,300.0
5712,2019-08-27 00:00:00,137.98,2976.0,5254.0,0.0,2.0,0.0,141.834727744745,566.0,303.0
5713,2019-08-27 01:00:00,139.5,2956.0,5255.0,0.0,2.0,0.0,124.35880741134,555.0,337.0
5714,2019-08-27 02:00:00,139.59,2951.0,5258.0,0.0,2.0,0.0,114.250984251167,554.0,339.0
5715,2019-08-27 03:00:00,141.09,2994.0,5261.0,0.0,2.0,0.0,106.041132601891,556.0,347.0
5716,2019-08-27 04:00:00,145.76,3073.0,5270.0,0.0,3.0,0.0,76.6803775339637,559.0,401.0
5717,2019-08-27 05:00:00,153.09,3159.0,5266.0,0.0,2.0,107.0,46.0,554.0,544.0
5718,2019-08-27 06:00:00,152.43,3289.0,5261.0,0.0,2.0,436.0,67.8928943088696,563.0,590.0
5719,2019-08-27 07:00:00,146.19,3279.0,5248.0,0.0,2.0,920.0,82.7412944593545,571.0,615.0
5720,2019-08-27 08:00:00,140.8,3294.0,5233.0,0.0,2.0,1388.0,92.8929622760454,561.0,621.0
5721,2019-08-27 09:00:00,136.56,3301.0,5213.0,0.0,2.0,1765.0,100.339330851989,534.0,614.0
5722,2019-08-27 10:00:00,132.52,3250.0,5206.0,0.0,2.0,2006.0,86.1919437393767,514.0,596.0
5723,2019-08-27 11:00:00,130.34,3268.0,5200.0,0.0,2.0,2094.0,46.0,492.0,535.0
5724,2019-08-27 12:00:00,130.55,3241.0,5200.0,0.0,2.0,2031.0,61.0,479.0,537.0
5725,2019-08-27 13:00:00,127.61,3104.0,5201.0,0.0,2.0,1865.0,70.54015078844,482.0,492.0
5726,2019-08-27 14:00:00,131.57,3141.0,5199.0,0.0,2.0,1507.0,66.27007539422,482.0,464.0
5727,2019-08-27 15:00:00,140.23,3207.0,5196.0,0.0,2.0,999.0,66.842648611616,501.0,487.0
5728,2019-08-27 16:00:00,147.74,3182.0,5195.0,0.0,2.0,530.0,63.775129763061,500.0,520.0
5729,2019-08-27 17:00:00,153.21,3205.0,5196.0,0.0,3.0,175.0,66.8351679171521,504.0,512.0
5730,2019-08-27 18:00:00,150.89,3129.0,5204.0,0.0,3.0,17.0,75.883773088485,520.0,454.0
5731,2019-08-27 19:00:00,147.7,3038.0,5217.0,0.0,2.0,0.0,88.3027063524218,515.0,432.0
5732,2019-08-27 20:00:00,143.92,3018.0,5221.0,0.0,2.0,0.0,139.37985345517,514.0,379.0
5733,2019-08-27 21:00:00,141.16,3018.0,5229.0,0.0,2.0,0.0,215.0,522.0,350.0
5734,2019-08-27 22:00:00,136.36,2838.0,5239.0,0.0,2.0,0.0,182.273759102586,543.0,343.0
5735,2019-08-27 23:00:00,133.72,2777.0,5244.0,0.0,2.0,0.0,165.088720218103,568.0,325.0
5736,2019-08-28 00:00:00,130.69,2711.0,5247.0,0.0,2.0,0.0,153.461723981424,575.0,298.0
5737,2019-08-28 01:00:00,131.72,2755.0,5252.0,0.0,2.0,0.0,138.910265696382,580.0,294.0
5738,2019-08-28 02:00:00,132.84,2783.0,5258.0,0.0,2.0,0.0,126.580624973774,584.0,301.0
5739,2019-08-28 03:00:00,136.13,2886.0,5267.0,0.0,2.0,0.0,116.310878787833,585.0,314.0
5740,2019-08-28 04:00:00,139.68,2961.0,5271.0,0.0,2.0,0.0,96.4956281608982,588.0,345.0
5741,2019-08-28 05:00:00,139.01,2827.0,5272.0,0.0,2.0,92.0,71.2478140804491,587.0,423.0
5742,2019-08-28 06:00:00,149.09,3200.0,5268.0,0.0,2.0,311.0,69.5703541946593,588.0,524.0
5743,2019-08-28 07:00:00,151.24,3319.0,5262.0,0.0,2.0,668.0,76.1558243270069,583.0,639.0
5744,2019-08-28 08:00:00,146.54,3252.0,5257.0,0.0,2.0,1000.0,84.5243933015261,586.0,674.0
5745,2019-08-28 09:00:00,140.61,3164.0,5246.0,0.0,2.0,1325.0,92.4318620767573,588.0,677.0
5746,2019-08-28 10:00:00,137.86,3125.0,5240.0,0.0,2.0,1483.0,89.311902908067,585.0,674.0
5747,2019-08-28 11:00:00,128.12,2848.0,5235.0,0.0,2.0,1765.0,67.6559514540335,585.0,653.0
5748,2019-08-28 12:00:00,119.57,2682.0,5236.0,0.0,2.0,1864.0,64.3279757270168,588.0,561.0
5749,2019-08-28 13:00:00,122.89,2805.0,5231.0,0.0,3.0,1667.0,67.4340632577284,581.0,519.0
5750,2019-08-28 14:00:00,136.81,3062.0,5220.0,0.0,3.0,1110.0,66.8520693259742,571.0,547.0
5751,2019-08-28 15:00:00,144.42,3076.0,5219.0,0.0,3.0,662.0,66.8473589687951,577.0,578.0
5752,2019-08-28 16:00:00,142.93,2938.0,5228.0,0.0,3.0,364.0,65.311244365928,582.0,521.0
5753,2019-08-28 17:00:00,140.82,2866.0,5234.0,0.0,3.0,132.0,66.0732061415401,592.0,442.0
5754,2019-08-28 18:00:00,141.27,2924.0,5241.0,0.0,3.0,13.0,70.9784896150125,585.0,384.0
5755,2019-08-28 19:00:00,144.1,3004.0,5247.0,0.0,3.0,0.0,79.6405979837172,579.0,401.0
5756,2019-08-28 20:00:00,145.56,3012.0,5256.0,0.0,2.0,0.0,109.510225719443,578.0,441.0
5757,2019-08-28 21:00:00,138.37,2927.0,5261.0,0.0,2.0,0.0,162.255112859722,579.0,350.0
5758,2019-08-28 22:00:00,139.09,3023.0,5265.0,0.0,2.0,0.0,172.264435981154,582.0,320.0
5759,2019-08-28 23:00:00,139.54,2974.0,5266.0,0.0,2.0,0.0,168.676578099628,589.0,357.0
5760,2019-08-29 00:00:00,135.45,2865.0,5274.0,0.0,2.0,0.0,161.069151040526,585.0,327.0
5761,2019-08-29 01:00:00,136.0,2943.0,5282.0,0.0,2.0,0.0,149.989708368454,579.0,294.0
5762,2019-08-29 02:00:00,132.88,2803.0,5287.0,0.0,2.0,0.0,138.285166671114,583.0,303.0
5763,2019-08-29 03:00:00,136.7,2936.0,5291.0,0.0,2.0,0.0,127.298022729473,591.0,312.0
5764,2019-08-29 04:00:00,145.33,3171.0,5295.0,0.0,2.0,0.0,111.896825445186,584.0,369.0
5765,2019-08-29 05:00:00,153.91,3174.0,5291.0,0.0,2.0,58.0,91.5723197628175,584.0,574.0
5766,2019-08-29 06:00:00,155.05,3274.0,5289.0,0.0,2.0,300.0,80.5713369787384,582.0,633.0
5767,2019-08-29 07:00:00,150.6,3286.0,5282.0,0.0,2.0,623.0,78.3635806528727,577.0,630.0
5768,2019-08-29 08:00:00,143.63,3196.0,5298.0,0.0,2.0,957.0,81.4439869771994,582.0,627.0
5769,2019-08-29 09:00:00,143.25,3265.0,5298.0,0.0,2.0,1129.0,86.9379245269784,578.0,639.0
5770,2019-08-29 10:00:00,140.48,3261.0,5294.0,0.0,2.0,1327.0,88.1249137175227,590.0,638.0
5771,2019-08-29 11:00:00,134.94,3110.0,5292.0,0.0,2.0,1423.0,77.8904325857781,589.0,603.0
5772,2019-08-29 12:00:00,133.25,3170.0,5292.0,0.0,2.0,1527.0,71.1092041563974,593.0,559.0
5773,2019-08-29 13:00:00,135.14,3228.0,5289.0,0.0,2.0,1552.0,69.2716337070629,592.0,582.0
5774,2019-08-29 14:00:00,132.71,3058.0,5292.0,0.0,2.0,1438.0,68.0618515165186,601.0,580.0
5775,2019-08-29 15:00:00,140.75,3233.0,5293.0,0.0,2.0,1072.0,67.4546052426568,590.0,570.0
5776,2019-08-29 16:00:00,145.15,3175.0,5295.0,0.0,2.0,647.0,66.3829248042924,596.0,570.0
5777,2019-08-29 17:00:00,152.36,3259.0,5299.0,0.0,2.0,202.0,66.2280654729162,598.0,545.0
5778,2019-08-29 18:00:00,153.02,3249.0,5302.0,0.0,2.0,14.0,68.6032775439644,599.0,500.0
5779,2019-08-29 19:00:00,148.38,3069.0,5305.0,0.0,2.0,0.0,74.1219377638408,603.0,487.0
5780,2019-08-29 20:00:00,144.88,3048.0,5311.0,0.0,2.0,0.0,91.8160817416421,596.0,426.0
5781,2019-08-29 21:00:00,143.77,3097.0,5317.0,0.0,2.0,0.0,127.035597300682,594.0,389.0
5782,2019-08-29 22:00:00,137.22,2880.0,5322.0,0.0,2.0,0.0,149.650016640918,589.0,369.0
5783,2019-08-29 23:00:00,133.07,2794.0,5326.0,0.0,2.0,0.0,159.163297370273,590.0,332.0
5784,2019-08-30 00:00:00,132.89,2804.0,5336.0,0.0,2.0,0.0,160.1162242054,593.0,327.0
5785,2019-08-30 01:00:00,128.2,2632.0,5345.0,0.0,2.0,0.0,155.052966286927,595.0,325.0
5786,2019-08-30 02:00:00,121.6,2388.0,5354.0,0.0,2.0,0.0,146.66906647902,591.0,326.0
5787,2019-08-30 03:00:00,132.74,2792.0,5358.0,0.0,2.0,0.0,136.983544604247,593.0,330.0
5788,2019-08-30 04:00:00,140.63,3024.0,5361.0,0.0,2.0,0.0,124.440185024716,600.0,374.0
5789,2019-08-30 05:00:00,150.44,3204.0,5362.0,0.0,2.0,135.0,108.006252393767,596.0,541.0
5790,2019-08-30 06:00:00,144.78,3097.0,5360.0,0.0,2.0,600.0,94.2887946862527,601.0,619.0
5791,2019-08-30 07:00:00,133.17,2943.0,5352.0,0.0,2.0,1223.0,86.3261876695627,588.0,608.0
5792,2019-08-30 08:00:00,123.11,2804.0,5337.0,0.0,2.0,1846.0,83.885087323381,560.0,601.0
5793,2019-08-30 09:00:00,118.26,2779.0,5321.0,0.0,2.0,2275.0,85.4115059251797,561.0,603.0
5794,2019-08-30 10:00:00,111.99,2655.0,5314.0,0.0,2.0,2541.0,86.7682098213512,587.0,584.0
5795,2019-08-30 11:00:00,107.4,2497.0,5306.0,0.0,2.0,2694.0,82.3293212035647,590.0,590.0
5796,2019-08-30 12:00:00,108.67,2567.0,5303.0,0.0,2.0,2601.0,152.812841786654,586.0,576.0
5797,2019-08-30 13:00:00,110.04,2584.0,5303.0,0.0,2.0,2389.0,221.694825164572,585.0,567.0
5798,2019-08-30 14:00:00,120.69,2852.0,5301.0,0.0,2.0,1980.0,144.878338340545,594.0,566.0
5799,2019-08-30 15:00:00,134.03,3181.0,5301.0,0.0,3.0,1413.0,106.166471791601,597.0,553.0
5800,2019-08-30 16:00:00,144.72,3242.0,5298.0,0.0,3.0,774.0,86.2746982979468,589.0,573.0
5801,2019-08-30 17:00:00,153.27,3198.0,5301.0,0.0,3.0,226.0,76.2513818854315,583.0,606.0
5802,2019-08-30 18:00:00,155.47,3264.0,5298.0,0.0,3.0,13.0,72.4273297146979,588.0,545.0
5803,2019-08-30 19:00:00,151.47,3120.0,5299.0,0.0,3.0,0.0,73.2746337392694,591.0,524.0
5804,2019-08-30 20:00:00,148.46,3121.0,5303.0,0.0,3.0,0.0,82.5453577404557,593.0,461.0
5805,2019-08-30 21:00:00,145.14,3095.0,5314.0,0.0,2.0,0.0,104.790477520569,600.0,414.0
5806,2019-08-30 22:00:00,133.05,2718.0,5292.0,0.0,2.0,0.0,127.220247080743,605.0,357.0
5807,2019-08-30 23:00:00,129.37,2473.0,5306.0,0.0,2.0,0.0,143.191772225508,406.0,365.0
5808,2019-08-31 00:00:00,129.15,2485.0,5333.0,0.0,2.0,0.0,151.653998215454,404.0,364.0
5809,2019-08-31 01:00:00,128.69,2478.0,5343.0,0.0,2.0,0.0,153.35348225119,407.0,363.0
5810,2019-08-31 02:00:00,127.33,2436.0,5351.0,0.0,2.0,0.0,150.011274365105,405.0,360.0
5811,2019-08-31 03:00:00,127.7,2419.0,5349.0,0.0,2.0,0.0,143.497409484676,402.0,373.0
5812,2019-08-31 04:00:00,127.72,2344.0,5348.0,0.0,2.0,0.0,133.968797254696,409.0,413.0
5813,2019-08-31 05:00:00,129.98,2337.0,5348.0,0.0,2.0,117.0,120.987524824232,402.0,489.0
5814,2019-08-31 06:00:00,124.55,2256.0,5340.0,0.0,2.0,586.0,107.638159755242,414.0,554.0
5815,2019-08-31 07:00:00,118.42,2293.0,5322.0,0.0,2.0,1238.0,96.9821737124024,402.0,568.0
5816,2019-08-31 08:00:00,113.33,2339.0,5294.0,0.0,2.0,1846.0,90.4336305178917,399.0,573.0
5817,2019-08-31 09:00:00,110.83,2356.0,5269.0,0.0,2.0,2247.0,87.9225682215357,391.0,594.0
5818,2019-08-31 10:00:00,108.33,2318.0,5259.0,0.0,2.0,2429.0,87.3453890214435,389.0,596.0
5819,2019-08-31 11:00:00,102.3,2111.0,5251.0,0.0,2.0,2420.0,158.224903408336,396.0,585.0
5820,2019-08-31 12:00:00,99.18,2064.0,5241.0,0.0,2.0,2203.0,305.0,461.0,537.0
5821,2019-08-31 13:00:00,103.17,2057.0,5236.0,0.0,2.0,1744.0,443.0,493.0,568.0
5822,2019-08-31 14:00:00,110.91,2123.0,5232.0,0.0,2.0,1305.0,293.939169170273,537.0,576.0
5823,2019-08-31 15:00:00,118.88,2235.0,5220.0,0.0,2.0,895.0,200.052820480937,568.0,564.0
5824,2019-08-31 16:00:00,116.83,2022.0,5221.0,0.0,2.0,445.0,143.163759389442,586.0,514.0
5825,2019-08-31 17:00:00,110.03,1848.0,5243.0,0.0,2.0,158.0,109.707570637437,599.0,413.0
5826,2019-08-31 18:00:00,113.85,1993.0,5256.0,0.0,2.0,9.0,91.0674501760673,556.0,353.0
5827,2019-08-31 19:00:00,121.25,2233.0,5279.0,0.0,2.0,0.0,82.1710419576683,543.0,354.0
5828,2019-08-31 20:00:00,122.02,2340.0,5293.0,0.0,2.0,0.0,82.358199849062,596.0,328.0
5829,2019-08-31 21:00:00,117.6,2152.0,5302.0,0.0,2.0,0.0,114.716225789877,604.0,361.0
5830,2019-08-31 22:00:00,114.4,2103.0,5377.0,0.0,2.0,0.0,135.645490956873,597.0,351.0
5831,2019-08-31 23:00:00,102.6,1743.0,5423.0,0.0,2.0,0.0,139.418631591191,590.0,350.0
5832,2019-09-01 00:00:00,96.92,1634.0,5423.0,0.0,2.0,0.0,145.536314903322,587.0,315.0
5833,2019-09-01 01:00:00,97.58,1663.0,5428.0,0.0,2.0,0.0,149.444898577256,585.0,311.0
5834,2019-09-01 02:00:00,95.75,1611.0,5435.0,0.0,2.0,0.0,149.728086471181,584.0,311.0
5835,2019-09-01 03:00:00,97.96,1667.0,5438.0,0.0,2.0,0.0,146.612747977929,596.0,319.0
5836,2019-09-01 04:00:00,99.59,1663.0,5436.0,0.0,2.0,0.0,140.290772616312,608.0,350.0
5837,2019-09-01 05:00:00,103.17,1638.0,5436.0,0.0,2.0,45.0,130.639148720272,617.0,436.0
5838,2019-09-01 06:00:00,105.78,1673.0,5437.0,0.0,2.0,263.0,119.138654237757,620.0,510.0
5839,2019-09-01 07:00:00,101.14,1601.0,5438.0,0.0,2.0,601.0,108.06041397508,618.0,536.0
5840,2019-09-01 08:00:00,97.0,1570.0,5431.0,0.0,2.0,950.0,99.2470222464857,617.0,544.0
5841,2019-09-01 09:00:00,100.09,1673.0,5428.0,0.0,2.0,1155.0,93.5847952340107,613.0,586.0
5842,2019-09-01 10:00:00,97.77,1619.0,5431.0,0.0,2.0,1540.0,90.4650921277271,612.0,649.0
5843,2019-09-01 11:00:00,87.97,1471.0,5433.0,0.0,2.0,1841.0,124.344997768032,610.0,595.0
5844,2019-09-01 12:00:00,79.9,1375.0,5428.0,0.0,2.0,1963.0,214.672498884016,576.0,515.0
5845,2019-09-01 13:00:00,81.27,1518.0,5432.0,0.0,3.0,1806.0,328.836249442008,539.0,447.0
5846,2019-09-01 14:00:00,93.08,1700.0,5435.0,0.0,3.0,1434.0,311.38770930614,592.0,525.0
5847,2019-09-01 15:00:00,105.58,1910.0,5431.0,0.0,3.0,1078.0,255.720264893539,608.0,583.0
5848,2019-09-01 16:00:00,125.1,2468.0,5422.0,0.0,4.0,646.0,199.44201214149,617.0,572.0
5849,2019-09-01 17:00:00,125.64,2373.0,5426.0,0.0,3.0,195.0,154.574791389463,632.0,502.0
5850,2019-09-01 18:00:00,124.26,2419.0,5441.0,0.0,2.0,10.0,122.821120782765,637.0,394.0
5851,2019-09-01 19:00:00,128.62,2576.0,5448.0,0.0,2.0,0.0,102.496081370217,632.0,389.0
5852,2019-09-01 20:00:00,133.9,2837.0,5450.0,0.0,2.0,0.0,113.951427073093,632.0,363.0
5853,2019-09-01 21:00:00,132.26,2720.0,5457.0,0.0,2.0,0.0,157.0,632.0,406.0
5854,2019-09-01 22:00:00,133.69,2806.0,5461.0,0.0,2.0,0.0,165.0,626.0,392.0
5855,2019-09-01 23:00:00,131.91,2752.0,5464.0,0.0,2.0,0.0,152.209315795595,619.0,378.0
5856,2019-09-02 00:00:00,121.77,2457.0,5470.0,0.0,2.0,0.0,148.872815349459,616.0,330.0
5857,2019-09-02 01:00:00,121.09,2440.0,5478.0,0.0,2.0,0.0,149.158856963358,612.0,327.0
5858,2019-09-02 02:00:00,124.12,2548.0,5487.0,0.0,2.0,0.0,149.443471717269,619.0,333.0
5859,2019-09-02 03:00:00,129.22,2704.0,5493.0,0.0,2.0,0.0,148.028109847599,606.0,351.0
5860,2019-09-02 04:00:00,136.39,2870.0,5492.0,0.0,2.0,0.0,144.159441231956,609.0,414.0
5861,2019-09-02 05:00:00,147.19,3130.0,5489.0,0.0,2.0,102.0,137.399294976114,615.0,553.0
5862,2019-09-02 06:00:00,142.2,3097.0,5488.0,0.0,2.0,578.0,128.268974606935,625.0,611.0
5863,2019-09-02 07:00:00,130.35,2935.0,5483.0,0.0,2.0,1253.0,118.164694291008,614.0,608.0
5864,2019-09-02 08:00:00,125.05,2990.0,5464.0,0.0,2.0,1866.0,108.705858268747,615.0,611.0
5865,2019-09-02 09:00:00,124.02,3101.0,5453.0,0.0,2.0,2198.0,101.145326751379,596.0,605.0
5866,2019-09-02 10:00:00,117.17,2859.0,5448.0,0.0,2.0,2396.0,95.8052094395529,599.0,607.0
5867,2019-09-02 11:00:00,106.87,2477.0,5444.0,0.0,2.0,2556.0,110.075103603792,602.0,597.0
5868,2019-09-02 12:00:00,105.15,2413.0,5442.0,0.0,2.0,2517.0,162.373801243904,600.0,592.0
5869,2019-09-02 13:00:00,107.03,2475.0,5444.0,0.0,2.0,2316.0,245.605025342956,609.0,580.0
5870,2019-09-02 14:00:00,116.81,2743.0,5447.0,0.0,3.0,1882.0,278.496367324548,606.0,579.0
5871,2019-09-02 15:00:00,129.19,2992.0,5454.0,0.0,2.0,1242.0,267.108316109043,610.0,579.0
5872,2019-09-02 16:00:00,141.22,3080.0,5453.0,0.0,2.0,538.0,233.275164125267,619.0,604.0
5873,2019-09-02 17:00:00,146.45,3083.0,5452.0,0.0,2.0,140.0,193.924977757365,624.0,583.0
5874,2019-09-02 18:00:00,145.9,3174.0,5452.0,0.0,2.0,5.0,158.373049270065,614.0,461.0
5875,2019-09-02 19:00:00,145.35,3057.0,5454.0,0.0,2.0,0.0,130.434565320141,557.0,480.0
5876,2019-09-02 20:00:00,138.25,2892.0,5458.0,0.0,2.0,0.0,122.192996196617,558.0,409.0
5877,2019-09-02 21:00:00,129.77,2608.0,5455.0,0.0,2.0,0.0,139.596498098309,549.0,384.0
5878,2019-09-02 22:00:00,130.71,2715.0,5453.0,0.0,2.0,0.0,152.298249049154,553.0,350.0
