datetime,avg_nat_gas_production_forecast
2023-06-27T00:00:00.000000000,6777.5451
2023-06-27T01:00:00.000000000,6694.73352
2023-06-27T02:00:00.000000000,6589.57816
2023-06-27T03:00:00.000000000,6456.095
2023-06-27T04:00:00.000000000,6094.82242
2023-06-27T05:00:00.000000000,5766.83052
2023-06-27T06:00:00.000000000,5539.21603
2023-06-27T07:00:00.000000000,5396.96151
2023-06-27T08:00:00.000000000,5319.9359
2023-06-27T09:00:00.000000000,5348.65613
2023-06-27T10:00:00.000000000,5565.46542
2023-06-27T11:00:00.000000000,5864.08753
2023-06-27T12:00:00.000000000,6085.55299
2023-06-27T13:00:00.000000000,6365.7323
2023-06-27T14:00:00.000000000,6755.501
2023-06-27T15:00:00.000000000,7128.37192
2023-06-27T16:00:00.000000000,7419.33035
2023-06-27T17:00:00.000000000,7565.59345
2023-06-27T18:00:00.000000000,7630.38767
2023-06-27T19:00:00.000000000,7647.12835
2023-06-27T20:00:00.000000000,7494.81589
2023-06-27T21:00:00.000000000,7361.60735
2023-06-27T22:00:00.000000000,7169.99192
2023-06-27T23:00:00.000000000,6909.12446
2023-06-28T00:00:00.000000000,6106.60691
2023-06-28T01:00:00.000000000,5967.67577
2023-06-28T02:00:00.000000000,5822.94744
2023-06-28T03:00:00.000000000,5671.72352
2023-06-28T04:00:00.000000000,5373.10109
2023-06-28T05:00:00.000000000,5142.06584
2023-06-28T06:00:00.000000000,5014.47097
2023-06-28T07:00:00.000000000,4959.66373
2023-06-28T08:00:00.000000000,4984.84934
2023-06-28T09:00:00.000000000,5130.5322
2023-06-28T10:00:00.000000000,5403.62048
2023-06-28T11:00:00.000000000,5720.15696
2023-06-28T12:00:00.000000000,5965.39967
2023-06-28T13:00:00.000000000,6219.75964
2023-06-28T14:00:00.000000000,6546.37849
2023-06-28T15:00:00.000000000,6842.88128
2023-06-28T16:00:00.000000000,7053.06791
2023-06-28T17:00:00.000000000,7147.16822
2023-06-28T18:00:00.000000000,7158.71374
2023-06-28T19:00:00.000000000,7125.59941
2023-06-28T20:00:00.000000000,6956.88029
2023-06-28T21:00:00.000000000,6792.10342
2023-06-28T22:00:00.000000000,6573.17678
2023-06-28T23:00:00.000000000,6288.70735
2023-06-29T00:00:00.000000000,5542.12716
2023-06-29T01:00:00.000000000,5356.31948
2023-06-29T02:00:00.000000000,5152.9925
2023-06-29T03:00:00.000000000,4964.79947
2023-06-29T04:00:00.000000000,4702.32264
2023-06-29T05:00:00.000000000,4519.53271
2023-06-29T06:00:00.000000000,4450.04073
2023-06-29T07:00:00.000000000,4452.51025
2023-06-29T08:00:00.000000000,4543.07297
2023-06-29T09:00:00.000000000,4760.40112
2023-06-29T10:00:00.000000000,5070.11855
2023-06-29T11:00:00.000000000,5392.68095
2023-06-29T12:00:00.000000000,5658.22305
2023-06-29T13:00:00.000000000,5909.61743
2023-06-29T14:00:00.000000000,6202.11988
2023-06-29T15:00:00.000000000,6451.75668
2023-06-29T16:00:00.000000000,6623.46747
2023-06-29T17:00:00.000000000,6706.70615
2023-06-29T18:00:00.000000000,6707.16427
2023-06-29T19:00:00.000000000,6662.4384
2023-06-29T20:00:00.000000000,6509.55164
2023-06-29T21:00:00.000000000,6343.97668
2023-06-29T22:00:00.000000000,6116.4612
2023-06-29T23:00:00.000000000,5817.88167
2023-06-30T00:00:00.000000000,5135.00452
2023-06-30T01:00:00.000000000,4911.31643
2023-06-30T02:00:00.000000000,4647.2266
2023-06-30T03:00:00.000000000,4416.4488
2023-06-30T04:00:00.000000000,4170.16376
2023-06-30T05:00:00.000000000,4004.40793
2023-06-30T06:00:00.000000000,3964.62934
2023-06-30T07:00:00.000000000,4002.37179
2023-06-30T08:00:00.000000000,4132.8372
2023-06-30T09:00:00.000000000,4391.98008
2023-06-30T10:00:00.000000000,4726.99732
2023-06-30T11:00:00.000000000,5052.15136
2023-06-30T12:00:00.000000000,5335.54183
2023-06-30T13:00:00.000000000,5596.43865
2023-06-30T14:00:00.000000000,5875.5578
2023-06-30T15:00:00.000000000,6100.78596
2023-06-30T16:00:00.000000000,6260.52808
2023-06-30T17:00:00.000000000,6353.83823
2023-06-30T18:00:00.000000000,6363.90904
2023-06-30T19:00:00.000000000,6326.24251
2023-06-30T20:00:00.000000000,6200.24975
2023-06-30T21:00:00.000000000,6046.72333
2023-06-30T22:00:00.000000000,5818.0302
2023-06-30T23:00:00.000000000,5508.16424
