Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
39744,2023-07-15 00:00:00,281.51,603.0,4243.0,3936.0,186.0,457.0,2.0,19.0
39745,2023-07-15 01:00:00,284.44,605.0,4363.0,3936.0,206.0,397.0,1.0,1.0
39746,2023-07-15 02:00:00,296.2,713.0,4587.0,3939.0,216.0,334.0,1.0,0.0
39747,2023-07-15 03:00:00,299.94,760.0,4472.0,3929.0,216.0,232.0,8.0,18.0
39748,2023-07-15 04:00:00,296.2,761.0,4275.0,3906.0,187.0,242.0,20.0,1.0
39749,2023-07-15 05:00:00,291.44,762.0,3821.0,3904.0,43.0,201.0,34.0,0.0
39750,2023-07-15 06:00:00,293.14,761.0,3701.0,3897.0,40.0,16.0,68.0,0.0
39751,2023-07-15 07:00:00,289.46,754.0,3582.0,3913.0,39.0,0.0,80.0,0.0
39752,2023-07-15 08:00:00,274.48,538.0,3542.0,3912.0,39.0,0.0,77.0,0.0
39753,2023-07-15 09:00:00,257.79,408.0,3275.0,3927.0,40.0,0.0,62.0,0.0
39754,2023-07-15 10:00:00,240.4,328.0,2919.0,3925.0,39.0,0.0,70.0,5.0
39755,2023-07-15 11:00:00,241.55,305.0,2982.0,3935.0,5.0,0.0,56.0,0.0
39756,2023-07-15 12:00:00,241.56,304.0,2966.0,3934.0,5.0,0.0,37.0,0.0
39757,2023-07-15 13:00:00,237.83,305.0,2846.0,3937.0,0.0,0.0,27.0,0.0
39758,2023-07-15 14:00:00,232.19,307.0,2678.0,3949.0,0.0,0.0,6.0,0.0
39759,2023-07-15 15:00:00,233.84,308.0,2792.0,3936.0,0.0,109.0,9.0,0.0
39760,2023-07-15 16:00:00,246.15,387.0,3068.0,3945.0,0.0,216.0,13.0,0.0
39761,2023-07-15 17:00:00,251.63,461.0,3084.0,3935.0,0.0,253.0,8.0,0.0
39762,2023-07-15 18:00:00,253.33,529.0,3117.0,3933.0,4.0,415.0,4.0,0.0
39763,2023-07-15 19:00:00,262.28,604.0,3272.0,3931.0,5.0,446.0,0.0,0.0
39764,2023-07-15 20:00:00,278.3,606.0,3875.0,3929.0,5.0,432.0,1.0,0.0
39765,2023-07-15 21:00:00,286.38,606.0,4259.0,3931.0,5.0,475.0,5.0,13.0
39766,2023-07-15 22:00:00,291.02,607.0,4502.0,3933.0,17.0,456.0,13.0,2.0
39767,2023-07-15 23:00:00,290.47,607.0,4697.0,3929.0,184.0,442.0,25.0,0.0
