Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
38688,2023-06-01 00:00:00,110.05,0.0,1950.0,3951.0,21.0,543.0,91.0,0.0
38689,2023-06-01 01:00:00,117.29,0.0,2103.0,3948.0,41.0,450.0,96.0,1.0
38690,2023-06-01 02:00:00,148.72,0.0,2843.0,3957.0,41.0,199.0,99.0,23.0
38691,2023-06-01 03:00:00,179.09,0.0,3799.0,3967.0,40.0,20.0,78.0,25.0
38692,2023-06-01 04:00:00,181.16,0.0,3839.0,3967.0,41.0,0.0,46.0,24.0
38693,2023-06-01 05:00:00,186.8,0.0,4103.0,3965.0,40.0,0.0,23.0,2.0
38694,2023-06-01 06:00:00,163.93,4.0,3195.0,3972.0,41.0,0.0,18.0,0.0
38695,2023-06-01 07:00:00,164.3,79.0,2982.0,3975.0,39.0,0.0,6.0,0.0
38696,2023-06-01 08:00:00,156.35,111.0,2593.0,3965.0,6.0,0.0,1.0,0.0
38697,2023-06-01 09:00:00,153.68,148.0,2412.0,3972.0,7.0,0.0,0.0,0.0
38698,2023-06-01 10:00:00,150.59,140.0,2338.0,3966.0,7.0,0.0,0.0,0.0
38699,2023-06-01 11:00:00,154.68,140.0,2470.0,3980.0,6.0,0.0,0.0,0.0
38700,2023-06-01 12:00:00,156.81,139.0,2540.0,3981.0,7.0,0.0,0.0,0.0
38701,2023-06-01 13:00:00,157.47,140.0,2580.0,3990.0,8.0,20.0,0.0,0.0
38702,2023-06-01 14:00:00,156.35,140.0,2700.0,3994.0,7.0,229.0,0.0,0.0
38703,2023-06-01 15:00:00,136.3,140.0,2214.0,3993.0,8.0,436.0,0.0,0.0
38704,2023-06-01 16:00:00,123.48,139.0,1886.0,3977.0,6.0,499.0,0.0,0.0
38705,2023-06-01 17:00:00,122.36,140.0,1865.0,3982.0,8.0,513.0,1.0,0.0
38706,2023-06-01 18:00:00,121.13,140.0,1829.0,3975.0,7.0,514.0,0.0,0.0
38707,2023-06-01 19:00:00,125.82,140.0,1948.0,3965.0,8.0,513.0,0.0,0.0
38708,2023-06-01 20:00:00,124.62,140.0,1935.0,3966.0,7.0,549.0,2.0,0.0
38709,2023-06-01 21:00:00,124.76,139.0,1946.0,3980.0,7.0,545.0,1.0,0.0
38710,2023-06-01 22:00:00,141.99,140.0,2434.0,3986.0,8.0,522.0,2.0,0.0
38711,2023-06-01 23:00:00,157.6,140.0,2925.0,3977.0,10.0,487.0,3.0,0.0
