UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-12-02 00:00:00,586.0,1311.0,4003.0,0.0,372.0,37.0,1.0
2023-12-02 01:00:00,760.0,1954.0,4008.0,0.0,260.0,25.0,9.0
2023-12-02 02:00:00,733.0,2134.0,4010.0,0.0,269.0,40.0,10.0
2023-12-02 03:00:00,742.0,2278.0,4010.0,0.0,290.0,9.0,10.0
2023-12-02 04:00:00,792.0,2312.0,4007.0,0.0,248.0,14.0,10.0
2023-12-02 05:00:00,751.0,2565.0,4010.0,0.0,6.0,52.0,10.0
2023-12-02 06:00:00,735.0,2663.0,4012.0,0.0,0.0,48.0,10.0
2023-12-02 07:00:00,735.0,2638.0,4017.0,0.0,0.0,33.0,9.0
2023-12-02 08:00:00,734.0,2622.0,4019.0,0.0,0.0,28.0,1.0
2023-12-02 09:00:00,733.0,2578.0,4021.0,0.0,0.0,27.0,0.0
2023-12-02 10:00:00,744.0,2509.0,4021.0,0.0,0.0,26.0,0.0
2023-12-02 11:00:00,735.0,2520.0,4025.0,0.0,0.0,33.0,0.0
2023-12-02 12:00:00,766.0,2460.0,4023.0,0.0,0.0,30.0,0.0
2023-12-02 13:00:00,735.0,2496.0,4021.0,0.0,0.0,33.0,0.0
2023-12-02 14:00:00,735.0,2501.0,4028.0,0.0,4.0,19.0,0.0
2023-12-02 15:00:00,734.0,2336.0,4027.0,0.0,49.0,8.0,0.0
2023-12-02 16:00:00,648.0,1911.0,4023.0,0.0,325.0,12.0,0.0
2023-12-02 17:00:00,485.0,1021.0,4017.0,0.0,422.0,4.0,0.0
2023-12-02 18:00:00,339.0,889.0,4015.0,0.0,369.0,0.0,0.0
2023-12-02 19:00:00,326.0,874.0,4010.0,0.0,326.0,0.0,0.0
2023-12-02 20:00:00,326.0,858.0,4008.0,0.0,334.0,3.0,0.0
2023-12-02 21:00:00,327.0,871.0,4011.0,0.0,395.0,7.0,0.0
2023-12-02 22:00:00,326.0,795.0,4011.0,0.0,584.0,0.0,0.0
2023-12-02 23:00:00,326.0,927.0,4012.0,0.0,502.0,0.0,0.0
