Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
37536,2023-04-14 00:00:00,189.48,0.0,2031.0,1274.0,231.0,333.0,97.0,0.0
37537,2023-04-14 01:00:00,221.13,0.0,2557.0,1275.0,232.0,117.0,99.0,1.0
37538,2023-04-14 02:00:00,253.9,0.0,3435.0,1274.0,219.0,24.0,84.0,24.0
37539,2023-04-14 03:00:00,261.5,0.0,3649.0,1276.0,222.0,10.0,36.0,25.0
37540,2023-04-14 04:00:00,261.42,0.0,3691.0,1275.0,220.0,10.0,52.0,20.0
37541,2023-04-14 05:00:00,260.51,0.0,3632.0,1275.0,220.0,0.0,34.0,2.0
37542,2023-04-14 06:00:00,261.76,0.0,3653.0,1273.0,219.0,0.0,21.0,2.0
37543,2023-04-14 07:00:00,261.85,0.0,3651.0,1275.0,220.0,0.0,13.0,0.0
37544,2023-04-14 08:00:00,262.51,0.0,3690.0,1281.0,220.0,0.0,10.0,0.0
37545,2023-04-14 09:00:00,260.95,0.0,3659.0,1280.0,220.0,0.0,29.0,0.0
37546,2023-04-14 10:00:00,260.52,0.0,3660.0,1281.0,220.0,0.0,37.0,0.0
37547,2023-04-14 11:00:00,260.0,0.0,3647.0,1278.0,221.0,0.0,44.0,0.0
37548,2023-04-14 12:00:00,257.79,0.0,3501.0,1272.0,220.0,0.0,43.0,9.0
37549,2023-04-14 13:00:00,254.36,0.0,3375.0,1280.0,220.0,0.0,47.0,10.0
37550,2023-04-14 14:00:00,248.89,0.0,3395.0,1279.0,217.0,91.0,65.0,0.0
37551,2023-04-14 15:00:00,236.09,0.0,3325.0,1275.0,199.0,359.0,53.0,0.0
37552,2023-04-14 16:00:00,208.19,0.0,2612.0,1274.0,200.0,491.0,65.0,0.0
37553,2023-04-14 17:00:00,171.66,0.0,1782.0,1272.0,200.0,519.0,68.0,0.0
37554,2023-04-14 18:00:00,152.38,0.0,1448.0,1278.0,200.0,529.0,61.0,0.0
37555,2023-04-14 19:00:00,143.86,0.0,1322.0,1296.0,200.0,529.0,53.0,0.0
37556,2023-04-14 20:00:00,145.23,0.0,1382.0,1377.0,201.0,522.0,39.0,0.0
37557,2023-04-14 21:00:00,146.81,0.0,1409.0,1379.0,200.0,521.0,42.0,0.0
37558,2023-04-14 22:00:00,158.88,0.0,1615.0,1378.0,200.0,520.0,48.0,0.0
37559,2023-04-14 23:00:00,161.36,0.0,1672.0,1387.0,201.0,523.0,51.0,0.0
