Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
43080,2023-12-01 00:00:00,251.98,756.0,2303.0,4003.0,0.0,22.0,68.0,9.0
43081,2023-12-01 01:00:00,256.74,776.0,2493.0,3994.0,0.0,156.0,51.0,10.0
43082,2023-12-01 02:00:00,247.64,755.0,2445.0,4001.0,0.0,360.0,57.0,10.0
43083,2023-12-01 03:00:00,246.91,792.0,2309.0,3998.0,0.0,352.0,40.0,10.0
43084,2023-12-01 04:00:00,246.17,752.0,2336.0,4000.0,0.0,275.0,58.0,10.0
43085,2023-12-01 05:00:00,255.03,745.0,2489.0,4003.0,0.0,100.0,67.0,10.0
43086,2023-12-01 06:00:00,258.91,744.0,2503.0,4006.0,0.0,0.0,45.0,10.0
43087,2023-12-01 07:00:00,259.71,745.0,2531.0,4002.0,0.0,0.0,36.0,0.0
43088,2023-12-01 08:00:00,258.87,785.0,2388.0,4004.0,0.0,0.0,16.0,0.0
43089,2023-12-01 09:00:00,256.38,751.0,2388.0,4008.0,0.0,0.0,7.0,0.0
43090,2023-12-01 10:00:00,254.83,734.0,2390.0,4006.0,0.0,0.0,17.0,0.0
43091,2023-12-01 11:00:00,254.95,734.0,2399.0,4012.0,0.0,0.0,16.0,0.0
43092,2023-12-01 12:00:00,257.33,766.0,2397.0,4007.0,0.0,0.0,23.0,0.0
43093,2023-12-01 13:00:00,258.35,735.0,2509.0,4008.0,0.0,0.0,27.0,0.0
43094,2023-12-01 14:00:00,244.91,745.0,2068.0,4009.0,0.0,2.0,5.0,0.0
43095,2023-12-01 15:00:00,244.03,752.0,2039.0,4010.0,0.0,20.0,1.0,0.0
43096,2023-12-01 16:00:00,230.74,746.0,1830.0,4011.0,0.0,195.0,2.0,0.0
43097,2023-12-01 17:00:00,190.31,572.0,1334.0,4012.0,0.0,286.0,17.0,0.0
43098,2023-12-01 18:00:00,166.69,620.0,767.0,4006.0,0.0,246.0,22.0,0.0
43099,2023-12-01 19:00:00,166.57,683.0,657.0,4002.0,0.0,305.0,20.0,0.0
43100,2023-12-01 20:00:00,168.85,705.0,648.0,4002.0,0.0,302.0,13.0,0.0
43101,2023-12-01 21:00:00,163.44,630.0,710.0,4011.0,0.0,301.0,16.0,0.0
43102,2023-12-01 22:00:00,154.1,520.0,842.0,4008.0,2.0,503.0,31.0,0.0
43103,2023-12-01 23:00:00,152.5,504.0,851.0,4009.0,6.0,503.0,39.0,0.0
