datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-06-30 00:00:00,4.777040116758261,310.5896379848665,267.3516631567817,911.7460195290556,0.0,696.84999,2731.34193,4004.13152,8.52267,473.31826,28.12882,1.56602
2023-06-30 01:00:00,3.175365577740348,303.18572914336454,269.1475171096963,199.79918493002185,0.0,708.16292,2355.53916,3998.72979,17.02894,346.07527,29.19822,8.22269
2023-06-30 02:00:00,3.175365577740348,303.18572914336454,269.1475171096963,199.79918493002185,0.0,710.40423,2194.41223,4018.2757,23.35545,284.67492,26.25472,14.76673
2023-06-30 03:00:00,3.175365577740348,303.18572914336454,269.1475171096963,199.79918493002185,0.0,683.48854,2593.33399,4023.13204,16.94065,188.57753,22.51454,17.57677
2023-06-30 04:00:00,2.537789174192256,299.70296241576153,270.1773484595465,99.89901051432432,0.0,644.39155,2163.54742,4003.5021,14.13348,96.40871,20.44309,13.22948
2023-06-30 05:00:00,2.537789174192256,299.70296241576153,270.1773484595465,99.89901051432432,0.0,609.94643,2710.92372,3995.9848,27.11126,16.65218,21.71925,6.62638
2023-06-30 06:00:00,2.537789174192256,299.70296241576153,270.1773484595465,99.89901051432432,0.0,538.74198,2573.14676,3978.61086,14.40115,0.0,22.99469,2.44215
2023-06-30 07:00:00,2.2002410698446955,297.5445814210525,270.88732287809194,0.0,0.0,471.09162,2354.02406,4005.79901,10.91466,0.0,22.67575,0.20532
2023-06-30 08:00:00,2.2002410698446955,297.5445814210525,270.88732287809194,0.0,0.0,428.18392,2408.66411,4003.26199,0.0,0.0,21.92047,0.0
2023-06-30 09:00:00,2.2002410698446955,297.5445814210525,270.88732287809194,0.0,0.0,379.64755,3540.5961,4013.30099,11.72526,0.0,23.57869,0.24045
