Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
39672,2023-07-12 00:00:00,219.51,761.0,4156.0,3939.0,189.0,612.0,14.0,19.0
39673,2023-07-12 01:00:00,219.93,761.0,4134.0,3936.0,194.0,528.0,64.0,20.0
39674,2023-07-12 02:00:00,231.28,762.0,4483.0,3939.0,186.0,325.0,9.0,19.0
39675,2023-07-12 03:00:00,238.92,761.0,4524.0,3940.0,184.0,27.0,5.0,10.0
39676,2023-07-12 04:00:00,241.64,763.0,4426.0,3935.0,50.0,0.0,3.0,0.0
39677,2023-07-12 05:00:00,231.64,761.0,3767.0,3935.0,38.0,0.0,13.0,0.0
39678,2023-07-12 06:00:00,229.78,763.0,3660.0,3940.0,38.0,0.0,16.0,0.0
39679,2023-07-12 07:00:00,222.28,752.0,3259.0,3936.0,37.0,0.0,12.0,0.0
39680,2023-07-12 08:00:00,206.52,574.0,3083.0,3950.0,10.0,0.0,19.0,0.0
39681,2023-07-12 09:00:00,192.15,419.0,2944.0,3939.0,5.0,0.0,19.0,0.0
39682,2023-07-12 10:00:00,185.69,335.0,2966.0,3950.0,6.0,0.0,24.0,0.0
39683,2023-07-12 11:00:00,183.2,306.0,2972.0,3956.0,6.0,1.0,31.0,0.0
39684,2023-07-12 12:00:00,181.35,304.0,2906.0,3957.0,6.0,0.0,30.0,0.0
39685,2023-07-12 13:00:00,182.0,320.0,2878.0,3959.0,0.0,0.0,30.0,0.0
39686,2023-07-12 14:00:00,177.26,305.0,2742.0,3958.0,0.0,0.0,26.0,0.0
39687,2023-07-12 15:00:00,172.72,305.0,2708.0,3958.0,0.0,157.0,15.0,0.0
39688,2023-07-12 16:00:00,172.29,305.0,2770.0,3957.0,0.0,259.0,3.0,0.0
39689,2023-07-12 17:00:00,183.24,374.0,3111.0,3947.0,0.0,400.0,1.0,0.0
39690,2023-07-12 18:00:00,190.98,489.0,3148.0,3954.0,0.0,454.0,0.0,0.0
39691,2023-07-12 19:00:00,212.53,725.0,3433.0,3949.0,0.0,461.0,1.0,0.0
39692,2023-07-12 20:00:00,212.88,761.0,3401.0,3939.0,8.0,497.0,22.0,0.0
39693,2023-07-12 21:00:00,219.03,763.0,3954.0,3946.0,146.0,485.0,33.0,0.0
39694,2023-07-12 22:00:00,236.19,761.0,4927.0,3946.0,33.0,485.0,15.0,0.0
39695,2023-07-12 23:00:00,222.41,762.0,4375.0,3946.0,181.0,614.0,4.0,0.0
