datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-04-11 00:00:00,5.565287927069962,303.83113911147666,270.4138115413639,820.1321682681436,0.0187486747501602,60.67167,2731.34193,1673.59491,8.52267,271.47406,19.69866,2.89577
2023-04-11 01:00:00,3.3025878146507344,298.246695028627,271.409119176612,102.9583359438025,0.0,59.23325,2355.53916,1700.96074,17.02894,81.1311,21.0259,11.42721
2023-04-11 02:00:00,3.3025878146507344,298.246695028627,271.409119176612,102.9583359438025,0.0,62.19183,2194.41223,1730.99726,23.35545,0.0,19.30694,18.50972
2023-04-11 03:00:00,3.3025878146507344,298.246695028627,271.409119176612,102.9583359438025,0.0,56.48602,2593.33399,1747.82252,16.94065,0.0,16.37276,19.65486
2023-04-11 04:00:00,2.602710175316884,295.198460346766,271.38636023267725,51.478878691949845,0.0,41.15708,2163.54742,1780.82608,14.13348,0.0,14.8217,12.46544
2023-04-11 05:00:00,2.602710175316884,295.198460346766,271.38636023267725,51.478878691949845,0.0,43.37782,2710.92372,1762.93302,27.11126,0.0,15.91851,3.73952
2023-04-11 06:00:00,2.602710175316884,295.198460346766,271.38636023267725,51.478878691949845,0.0,39.9917,2573.14676,1791.90295,14.40115,0.0,17.10834,0.0
2023-04-11 07:00:00,2.213235817282539,292.90772881517347,271.20208012573937,0.0,0.0,36.34278,2354.02406,1831.66389,10.91466,0.0,16.76797,0.0
2023-04-11 08:00:00,2.213235817282539,292.90772881517347,271.20208012573937,0.0,0.0,31.43792,2408.66411,1857.356,0.0,16.4056,16.48166,0.71171
2023-04-11 09:00:00,2.213235817282539,292.90772881517347,271.20208012573937,0.0,0.0,43.37905,3540.5961,1866.46881,11.72526,17.29281,17.82525,0.91596
2023-04-11 10:00:00,1.9152489475394447,290.86472369941544,271.07041866495604,0.0,0.0,53.07122,2387.51882,1910.33935,15.33966,0.0,18.49605,0.11555
2023-04-11 11:00:00,1.9152489475394447,290.86472369941544,271.07041866495604,0.0,0.0,63.22511,2405.7714,1940.51983,16.25007,0.0,19.36676,0.0
2023-04-11 12:00:00,1.9152489475394447,290.86472369941544,271.07041866495604,0.0,0.0,69.17931,2500.20543,1929.59825,19.00388,0.0,18.67893,0.0
2023-04-11 13:00:00,2.085845692736977,294.9342746724807,271.0207054465608,107.92080086450947,0.0,70.17197,3033.35804,1930.22868,17.59183,28.96286,18.90125,0.0
2023-04-11 14:00:00,2.085845692736977,294.9342746724807,271.0207054465608,107.92080086450947,0.0,82.21225,2309.86498,1992.42502,24.86168,140.44825,18.50337,0.0
2023-04-11 15:00:00,2.085845692736977,294.9342746724807,271.0207054465608,107.92080086450947,0.0,89.06072,2952.51047,1984.32748,33.9225,240.17007,18.18054,0.62479
2023-04-11 16:00:00,5.10406304188045,299.8697743183636,268.70177289592766,376.995379554238,0.0,85.46158,3209.7248,2003.91852,34.64146,326.2904,18.35444,1.63369
2023-04-11 17:00:00,5.10406304188045,299.8697743183636,268.70177289592766,376.995379554238,0.0,77.95385,3070.21947,2003.00496,31.88773,391.05716,17.94622,0.0
2023-04-11 18:00:00,5.10406304188045,299.8697743183636,268.70177289592766,376.995379554238,0.0,71.67002,2472.99009,2053.72793,20.35905,423.28674,17.66329,0.0
2023-04-11 19:00:00,7.938424588365638,301.907683662426,266.6393333845151,878.5288904876406,0.0,56.06044,2219.98408,2086.30468,28.3684,465.79774,16.71908,2.1124
2023-04-11 20:00:00,7.938424588365638,301.907683662426,266.6393333845151,878.5288904876406,0.0,47.51769,2389.90527,2094.64503,40.26545,512.84625,16.16894,1.88512
2023-04-11 21:00:00,7.938424588365638,301.907683662426,266.6393333845151,878.5288904876406,0.0,45.89072,2258.95123,2122.68814,30.89499,557.19584,18.13083,1.17484
2023-04-11 22:00:00,9.179301559014627,300.3675243459543,266.1379614704008,747.8184957548697,0.0,43.45066,2476.30493,2152.1205,24.88623,529.45734,18.26682,0.0
2023-04-11 23:00:00,9.179301559014627,300.3675243459543,266.1379614704008,747.8184957548697,0.0,47.72178,2316.68529,2159.81839,25.19276,453.77169,18.19009,0.0
2023-04-12 00:00:00,9.179301559014627,300.3675243459543,266.1379614704008,747.8184957548697,0.0,106.74388,2731.34193,1673.59491,8.52267,180.80756,36.47657,2.4544
2023-04-12 01:00:00,6.718145133629438,294.72221906545866,268.2002040865057,79.92390328782051,0.0,107.10511,2355.53916,1700.96074,17.02894,43.71268,37.29065,11.0241
2023-04-12 02:00:00,6.718145133629438,294.72221906545866,268.2002040865057,79.92390328782051,0.0,111.061,2194.41223,1730.99726,23.35545,0.0,33.1346,18.76383
2023-04-12 03:00:00,6.718145133629438,294.72221906545866,268.2002040865057,79.92390328782051,0.0,106.92887,2593.33399,1747.82252,16.94065,0.0,28.59628,21.0393
2023-04-12 04:00:00,4.716885931151511,291.87586416454496,270.9875587362495,39.96194492998737,0.0,95.72447,2163.54742,1780.82608,14.13348,0.0,26.00954,14.6157
2023-04-12 05:00:00,4.716885931151511,291.87586416454496,270.9875587362495,39.96194492998737,0.0,99.20929,2710.92372,1762.93302,27.11126,0.0,27.46329,6.03977
2023-04-12 06:00:00,4.716885931151511,291.87586416454496,270.9875587362495,39.96194492998737,0.0,95.80387,2573.14676,1791.90295,14.40115,0.0,28.82349,1.37434
2023-04-12 07:00:00,3.9394776158850906,289.4345515583499,272.99464674580446,0.0,0.0,91.87604,2354.02406,1831.66389,10.91466,0.0,28.52578,0.0
2023-04-12 08:00:00,3.9394776158850906,289.4345515583499,272.99464674580446,0.0,0.0,88.46185,2408.66411,1857.356,0.0,7.57817,27.30611,0.23578
2023-04-12 09:00:00,3.9394776158850906,289.4345515583499,272.99464674580446,0.0,0.0,98.2489,3540.5961,1866.46881,11.72526,8.60607,29.27589,0.57551
