datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-11-23 00:00:00,4.98189765526158,290.0169226054286,269.2648916007312,353.4856245452312,0.0,546.82154,4202.39469,3968.92048,30.67653,141.9451,2.37209,2.51454
2023-11-23 01:00:00,2.9972199827841166,285.594373710942,271.1537093426272,1.4823941780764862,0.0,553.64923,3558.08385,3961.07999,29.84707,96.03333,2.40893,2.65374
2023-11-23 02:00:00,2.9972199827841166,285.594373710942,271.1537093426272,1.4823941780764862,0.0,560.86048,2826.56319,3953.35581,39.67728,43.71099,2.48056,2.4502
2023-11-23 03:00:00,2.9972199827841166,285.594373710942,271.1537093426272,1.4823941780764862,0.0,567.48617,3092.20669,3943.39903,37.84548,16.85528,2.20475,1.81354
2023-11-23 04:00:00,3.1112394078366714,284.3792103502384,272.27812400194455,0.7402834172511381,0.0,573.81479,3231.96463,3937.72102,37.56458,10.08344,1.72783,1.66727
2023-11-23 05:00:00,3.1112394078366714,284.3792103502384,272.27812400194455,0.7402834172511381,0.0,571.96864,2726.39427,3934.63734,44.82658,15.92236,2.1365,1.35338
2023-11-23 06:00:00,3.1112394078366714,284.3792103502384,272.27812400194455,0.7402834172511381,0.0,575.70445,3479.50944,3925.69008,32.80653,21.98335,2.51706,1.70205
2023-11-23 07:00:00,3.4095868839872985,283.46064284660645,273.6063532577707,0.0,0.0,575.80061,3521.15159,3922.69541,31.51504,0.0,1.89455,1.39254
2023-11-23 08:00:00,3.4095868839872985,283.46064284660645,273.6063532577707,0.0,0.0,576.37751,2677.44302,3922.06144,44.40441,0.0,3.10731,1.97936
2023-11-23 09:00:00,3.4095868839872985,283.46064284660645,273.6063532577707,0.0,0.0,566.74448,3031.27628,3922.59511,35.56014,0.0,3.12519,2.60694
2023-11-23 10:00:00,3.442349262421133,282.617580249122,274.5382253637246,0.0,0.0,554.05915,3158.05845,3924.93526,46.52414,0.0,3.2569,2.63196
2023-11-23 11:00:00,3.442349262421133,282.617580249122,274.5382253637246,0.0,0.0,544.18249,3064.06427,3926.2615,51.7959,0.0,3.60895,2.61377
2023-11-23 12:00:00,3.442349262421133,282.617580249122,274.5382253637246,0.0,0.0,528.56109,2790.7127,3927.90566,62.0251,25.9572,2.42884,2.2397
2023-11-23 13:00:00,3.1589520650735,283.42164024814195,275.9940530700512,12.599569830374378,0.0,518.69182,3474.77689,3929.90379,64.07211,59.14956,2.27378,2.49567
2023-11-23 14:00:00,3.1589520650735,283.42164024814195,275.9940530700512,12.599569830374378,0.0,504.30073,3267.45027,3932.23635,65.99337,83.636,3.26203,2.33559
2023-11-23 15:00:00,3.1589520650735,283.42164024814195,275.9940530700512,12.599569830374378,0.0,485.50474,3324.92469,3935.46734,60.07687,134.65168,3.3139,2.63472
2023-11-23 16:00:00,5.939741181391057,288.81461985952154,276.93344181544705,182.08195859174964,0.001199780834461,471.53939,3203.71491,3935.30519,47.12863,181.35772,2.32173,2.37131
2023-11-23 17:00:00,5.939741181391057,288.81461985952154,276.93344181544705,182.08195859174964,0.001199780834461,464.55599,3178.85582,3936.42781,41.65386,248.27928,3.68361,2.45977
2023-11-23 18:00:00,5.939741181391057,288.81461985952154,276.93344181544705,182.08195859174964,0.001199780834461,457.26722,3345.98874,3936.07332,42.61628,306.91952,3.79965,2.4133
2023-11-23 19:00:00,7.136944724985862,290.6894085187024,275.6485200734941,552.6170641857817,0.0200648998762302,463.8117,3409.15274,3936.48344,43.49394,323.70548,3.64809,1.56539
2023-11-23 20:00:00,7.136944724985862,290.6894085187024,275.6485200734941,552.6170641857817,0.0200648998762302,477.10179,3233.69483,3937.29742,40.93229,327.00094,3.43133,1.2226
2023-11-23 21:00:00,7.136944724985862,290.6894085187024,275.6485200734941,552.6170641857817,0.0200648998762302,485.33598,3547.30547,3937.48452,52.15405,324.25583,4.20405,1.99038
2023-11-23 22:00:00,5.410596489867993,288.69793446335086,276.0356542169444,398.8271636305787,0.0573627900232925,497.04662,3761.47428,3937.73686,46.5573,287.05633,4.51695,2.14103
2023-11-23 23:00:00,5.410596489867993,288.69793446335086,276.0356542169444,398.8271636305787,0.0573627900232925,508.31158,3767.58964,3938.21827,43.57106,223.47103,5.37768,2.46376
2023-11-24 00:00:00,5.410596489867993,288.69793446335086,276.0356542169444,398.8271636305787,0.0573627900232925,561.89199,4202.39469,3898.79636,30.67653,120.25032,2.37209,2.51454
2023-11-24 01:00:00,3.112535060077249,285.50580867681447,277.0132014464407,1.2709268067794826,0.0461575207358515,563.69145,3558.08385,3891.37356,29.84707,83.53905,2.40893,2.65374
2023-11-24 02:00:00,3.112535060077249,285.50580867681447,277.0132014464407,1.2709268067794826,0.0461575207358515,562.10721,2826.56319,3884.01112,39.67728,39.36326,2.48056,2.4502
2023-11-24 03:00:00,3.112535060077249,285.50580867681447,277.0132014464407,1.2709268067794826,0.0461575207358515,558.75634,3092.20669,3874.55445,37.84548,17.0814,2.20475,1.81354
2023-11-24 04:00:00,2.378697888161515,283.86647637633945,277.06567189894304,0.6343520142953911,0.0855228946684781,556.48914,3231.96463,3869.20362,37.56458,12.02512,1.72783,1.66727
2023-11-24 05:00:00,2.378697888161515,283.86647637633945,277.06567189894304,0.6343520142953911,0.0855228946684781,548.81543,2726.39427,3866.20423,44.82658,16.94672,2.1365,1.35338
