Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
35520,2023-01-20 00:00:00,133.14,378.0,1443.0,4017.0,0.0,263.0,67.0,0.0
35521,2023-01-20 01:00:00,157.57,378.0,1973.0,4018.0,0.0,36.0,51.0,0.0
35522,2023-01-20 02:00:00,169.89,378.0,2323.0,4018.0,0.0,0.0,31.0,0.0
35523,2023-01-20 03:00:00,167.92,378.0,2262.0,4016.0,0.0,0.0,39.0,0.0
35524,2023-01-20 04:00:00,166.5,378.0,2222.0,4015.0,0.0,0.0,48.0,0.0
35525,2023-01-20 05:00:00,171.88,378.0,2406.0,4021.0,0.0,0.0,48.0,1.0
35526,2023-01-20 06:00:00,167.01,379.0,2244.0,4019.0,0.0,0.0,54.0,0.0
35527,2023-01-20 07:00:00,164.13,378.0,2153.0,4019.0,0.0,0.0,54.0,0.0
35528,2023-01-20 08:00:00,165.95,378.0,2230.0,4023.0,0.0,0.0,72.0,0.0
35529,2023-01-20 09:00:00,167.93,378.0,2289.0,4017.0,0.0,0.0,70.0,0.0
35530,2023-01-20 10:00:00,166.24,378.0,2229.0,4015.0,0.0,0.0,67.0,0.0
35531,2023-01-20 11:00:00,165.79,378.0,2236.0,4017.0,0.0,0.0,92.0,0.0
35532,2023-01-20 12:00:00,170.62,378.0,2368.0,4013.0,0.0,0.0,60.0,0.0
35533,2023-01-20 13:00:00,166.28,379.0,2299.0,4019.0,95.0,0.0,56.0,0.0
35534,2023-01-20 14:00:00,170.17,377.0,2474.0,4021.0,146.0,10.0,35.0,0.0
35535,2023-01-20 15:00:00,178.04,379.0,2636.0,4023.0,16.0,11.0,31.0,0.0
35536,2023-01-20 16:00:00,172.8,378.0,2488.0,4022.0,0.0,63.0,39.0,0.0
35537,2023-01-20 17:00:00,157.17,378.0,2203.0,4019.0,0.0,359.0,55.0,0.0
35538,2023-01-20 18:00:00,153.12,378.0,2122.0,4018.0,0.0,391.0,95.0,0.0
35539,2023-01-20 19:00:00,141.39,378.0,1754.0,4020.0,0.0,376.0,94.0,0.0
35540,2023-01-20 20:00:00,126.18,378.0,1337.0,4016.0,0.0,362.0,108.0,1.0
35541,2023-01-20 21:00:00,119.1,378.0,1160.0,4019.0,0.0,360.0,99.0,0.0
35542,2023-01-20 22:00:00,116.01,379.0,1089.0,4019.0,0.0,375.0,94.0,0.0
35543,2023-01-20 23:00:00,118.5,378.0,1143.0,4019.0,0.0,382.0,71.0,0.0
