datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-07-14 00:00:00,6.033715909445786,313.3092969723712,283.40863001792326,824.2832455462838,0.0068312247642344,752.58661,4202.39469,3936.60783,30.67653,295.14267,26.02419,2.51454
2023-07-14 01:00:00,4.199587667808213,308.3577687253023,281.95224458437883,167.19080231684725,0.0032908920099931,744.06612,3558.08385,3928.95984,29.84707,204.42445,24.45439,2.65374
2023-07-14 02:00:00,4.199587667808213,308.3577687253023,281.95224458437883,167.19080231684725,0.0032908920099931,726.31198,2826.56319,3921.40254,39.67728,107.98376,23.10218,2.4502
2023-07-14 03:00:00,4.199587667808213,308.3577687253023,281.95224458437883,167.19080231684725,0.0032908920099931,706.75788,3092.20669,3911.67618,37.84548,54.34703,22.63961,1.81354
2023-07-14 04:00:00,3.0625927451416777,305.1375070534358,282.7302632565878,83.59446768698265,0.004114183542009,687.17606,3231.96463,3906.14903,37.56458,33.15863,21.35568,1.66727
2023-07-14 05:00:00,3.0625927451416777,305.1375070534358,282.7302632565878,83.59446768698265,0.004114183542009,665.10401,2726.39427,3903.10413,44.82658,37.87868,20.74911,1.35338
2023-07-14 06:00:00,3.0625927451416777,305.1375070534358,282.7302632565878,83.59446768698265,0.004114183542009,638.18678,3479.50944,3894.20861,32.80653,43.42568,21.63443,1.70205
2023-07-14 07:00:00,2.7918671264583903,303.135549823755,283.0784513625098,0.0,0.0004105087069726,611.60203,3521.15159,3891.28187,31.51504,0.98047,20.00672,1.39254
2023-07-14 08:00:00,2.7918671264583903,303.135549823755,283.0784513625098,0.0,0.0004105087069726,589.85866,2677.44302,3890.66948,44.40441,0.0,19.04405,1.97936
2023-07-14 09:00:00,2.7918671264583903,303.135549823755,283.0784513625098,0.0,0.0004105087069726,563.05838,3031.27628,3891.22287,35.56014,0.0,18.14188,2.60694
2023-07-14 10:00:00,2.6172186169610265,301.2990086438443,282.9946945784151,0.0,0.0004105087069726,537.54007,3158.05845,3893.44401,46.52414,0.0,16.99466,2.63196
2023-07-14 11:00:00,2.6172186169610265,301.2990086438443,282.9946945784151,0.0,0.0004105087069726,519.48964,3064.06427,3894.75087,51.7959,0.0,16.5843,2.61377
2023-07-14 12:00:00,2.6172186169610265,301.2990086438443,282.9946945784151,0.0,0.0004105087069726,502.39744,2790.7127,3896.44323,62.0251,23.70573,14.74537,2.2397
2023-07-14 13:00:00,2.461360201705454,305.7875851039764,283.7724956128722,152.70817150967002,0.0,493.03198,3474.77689,3898.47204,64.07211,80.8652,12.57942,2.49567
2023-07-14 14:00:00,2.461360201705454,305.7875851039764,283.7724956128722,152.70817150967002,0.0,494.55229,3267.45027,3900.80224,65.99337,138.26768,13.15858,2.33559
2023-07-14 15:00:00,2.461360201705454,305.7875851039764,283.7724956128722,152.70817150967002,0.0,498.24328,3324.92469,3903.99413,60.07687,227.25457,12.96695,2.63472
2023-07-14 16:00:00,3.302447412025324,310.78551245207245,282.78015763710766,421.9713960289028,0.0,510.2591,3203.71491,3903.84074,47.12863,304.80644,11.98773,2.37131
2023-07-14 17:00:00,3.302447412025324,310.78551245207245,282.78015763710766,421.9713960289028,0.0,528.77686,3178.85582,3904.99893,41.65386,409.95105,12.89102,2.45977
2023-07-14 18:00:00,3.302447412025324,310.78551245207245,282.78015763710766,421.9713960289028,0.0,549.97644,3345.98874,3904.69367,42.61628,503.92201,12.28336,2.4133
2023-07-14 19:00:00,4.435864099218344,314.3388095142131,280.9502195626263,966.83445702558,0.0,581.34746,3409.15274,3905.11372,43.49394,543.77405,11.72589,1.56539
2023-07-14 20:00:00,4.435864099218344,314.3388095142131,280.9502195626263,966.83445702558,0.0,614.05413,3233.69483,3905.96631,40.93229,564.17173,11.20366,1.2226
2023-07-14 21:00:00,4.435864099218344,314.3388095142131,280.9502195626263,966.83445702558,0.0,647.45963,3547.30547,3906.28287,52.15405,575.34925,12.34162,1.99038
2023-07-14 22:00:00,5.664027592989826,314.80473352322895,280.1888702676429,849.611923031053,0.0,677.91086,3761.47428,3906.61561,46.5573,523.53796,13.01488,2.14103
2023-07-14 23:00:00,5.664027592989826,314.80473352322895,280.1888702676429,849.611923031053,0.0,700.2828,3767.58964,3907.20052,43.57106,423.43551,14.21036,2.46376
2023-07-15 00:00:00,5.664027592989826,314.80473352322895,280.1888702676429,849.611923031053,0.0,739.58383,4202.39469,3905.81325,30.67653,255.66416,33.53853,2.51454
2023-07-15 01:00:00,4.720186910656414,309.0311349462777,281.4499237645396,177.66997015517364,0.0,731.76194,3558.08385,3898.34866,29.84707,170.47028,31.50248,2.65374
2023-07-15 02:00:00,4.720186910656414,309.0311349462777,281.4499237645396,177.66997015517364,0.0,715.10132,2826.56319,3890.9498,39.67728,82.66828,29.70674,2.4502
2023-07-15 03:00:00,4.720186910656414,309.0311349462777,281.4499237645396,177.66997015517364,0.0,696.64161,3092.20669,3881.44324,37.84548,35.25665,29.19258,1.81354
2023-07-15 04:00:00,3.4138064200276443,305.2873971027824,283.1607855610568,88.83555508799222,0.0078098911622612,678.23164,3231.96463,3876.05971,37.56458,19.41645,27.67174,1.66727
2023-07-15 05:00:00,3.4138064200276443,305.2873971027824,283.1607855610568,88.83555508799222,0.0078098911622612,657.13575,2726.39427,3873.05189,44.82658,26.74954,26.71697,1.35338
2023-07-15 06:00:00,3.4138064200276443,305.2873971027824,283.1607855610568,88.83555508799222,0.0078098911622612,631.63664,3479.50944,3864.20576,32.80653,34.74547,27.69641,1.70205
2023-07-15 07:00:00,3.49991745168679,302.74848659431063,284.3983947641981,0.0,0.0,606.35599,3521.15159,3861.34375,31.51504,0.0,25.70848,1.39254
2023-07-15 08:00:00,3.49991745168679,302.74848659431063,284.3983947641981,0.0,0.0,585.67704,2677.44302,3860.75193,44.40441,0.0,24.0147,1.97936
2023-07-15 09:00:00,3.49991745168679,302.74848659431063,284.3983947641981,0.0,0.0,559.83673,3031.27628,3861.32437,35.56014,0.0,22.74405,2.60694
2023-07-15 10:00:00,2.355694331205148,300.99773740269853,286.0225435360354,0.0,0.0,535.04538,3158.05845,3863.43173,46.52414,0.0,21.11898,2.63196
2023-07-15 11:00:00,2.355694331205148,300.99773740269853,286.0225435360354,0.0,0.0,517.50168,3064.06427,3864.72055,51.7959,0.0,20.41466,2.61377
2023-07-15 12:00:00,2.355694331205148,300.99773740269853,286.0225435360354,0.0,0.0,500.6998,2790.7127,3866.45842,62.0251,25.02031,18.2793,2.2397
2023-07-15 13:00:00,1.7026671908158555,304.96998212997335,287.0767043443625,142.917308118812,0.0,491.53597,3474.77689,3868.51657,64.07211,82.1366,15.41546,2.49567
2023-07-15 14:00:00,1.7026671908158555,304.96998212997335,287.0767043443625,142.917308118812,0.0,492.40305,3267.45027,3870.84407,65.99337,138.52608,15.83119,2.33559
2023-07-15 15:00:00,1.7026671908158555,304.96998212997335,287.0767043443625,142.917308118812,0.0,495.04721,3324.92469,3873.99921,60.07687,226.61768,15.59144,2.63472
2023-07-15 16:00:00,2.3479028741182475,310.1758915219372,285.6639655835257,413.4513072782421,0.0,505.8894,3203.71491,3873.85408,47.12863,302.82893,14.63001,2.37131
2023-07-15 17:00:00,2.3479028741182475,310.1758915219372,285.6639655835257,413.4513072782421,0.0,523.19549,3178.85582,3875.04632,41.65386,403.48901,15.34023,2.45977
2023-07-15 18:00:00,2.3479028741182475,310.1758915219372,285.6639655835257,413.4513072782421,0.0,543.08838,3345.98874,3874.78774,42.61628,491.00643,14.53805,2.4133
2023-07-15 19:00:00,3.511784063060386,313.9891269620107,283.3902600073973,955.0576362672924,0.0,573.35959,3409.15274,3875.21758,43.49394,523.63959,13.88897,1.56539
2023-07-15 20:00:00,3.511784063060386,313.9891269620107,283.3902600073973,955.0576362672924,0.0,605.13393,3233.69483,3876.10657,40.93229,535.27011,13.29811,1.2226
2023-07-15 21:00:00,3.511784063060386,313.9891269620107,283.3902600073973,955.0576362672924,0.0,637.39693,3547.30547,3876.54686,52.15405,536.22774,14.56488,1.99038
2023-07-15 22:00:00,4.859335345007452,314.84364835130225,282.0108863800526,839.2459975215048,0.0,666.90179,3761.47428,3876.95579,46.5573,480.04317,15.38653,2.14103
2023-07-15 23:00:00,4.859335345007452,314.84364835130225,282.0108863800526,839.2459975215048,0.0,688.67239,3767.58964,3877.63947,43.57106,381.11695,16.70324,2.46376
2023-07-16 00:00:00,4.859335345007452,314.84364835130225,282.0108863800526,839.2459975215048,0.0,756.73905,4202.39469,3902.63788,30.67653,231.32582,29.46813,2.51454
2023-07-16 01:00:00,4.306951247635814,309.07063104595306,283.4145566376361,178.11076106071732,0.0,748.12457,3558.08385,3895.1925,29.84707,156.85347,27.7028,2.65374
