Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
41304,2023-09-18 00:00:00,248.36,677.0,2967.0,3974.0,70.0,681.0,63.0,10.0
41305,2023-09-18 01:00:00,275.87,808.0,3398.0,3972.0,73.0,439.0,17.0,12.0
41306,2023-09-18 02:00:00,294.92,977.0,3510.0,3968.0,72.0,222.0,16.0,11.0
41307,2023-09-18 03:00:00,294.75,1026.0,3336.0,3975.0,72.0,201.0,4.0,11.0
41308,2023-09-18 04:00:00,296.95,1000.0,3241.0,3974.0,72.0,0.0,1.0,9.0
41309,2023-09-18 05:00:00,289.75,920.0,3175.0,3979.0,71.0,0.0,0.0,1.0
41310,2023-09-18 06:00:00,279.93,752.0,3241.0,3988.0,71.0,0.0,1.0,0.0
41311,2023-09-18 07:00:00,271.06,663.0,3140.0,3990.0,72.0,0.0,0.0,0.0
41312,2023-09-18 08:00:00,258.82,609.0,2832.0,3991.0,39.0,0.0,9.0,0.0
41313,2023-09-18 09:00:00,251.59,607.0,2628.0,3988.0,38.0,0.0,31.0,0.0
41314,2023-09-18 10:00:00,249.78,602.0,2600.0,3992.0,37.0,0.0,43.0,0.0
41315,2023-09-18 11:00:00,242.14,507.0,2602.0,3990.0,37.0,0.0,50.0,0.0
41316,2023-09-18 12:00:00,240.81,486.0,2607.0,3985.0,37.0,0.0,49.0,0.0
41317,2023-09-18 13:00:00,246.93,485.0,2783.0,3991.0,33.0,0.0,40.0,0.0
41318,2023-09-18 14:00:00,265.42,555.0,3184.0,3992.0,17.0,0.0,28.0,0.0
41319,2023-09-18 15:00:00,239.52,485.0,2653.0,3997.0,17.0,139.0,26.0,0.0
41320,2023-09-18 16:00:00,210.93,486.0,2031.0,3988.0,18.0,350.0,40.0,0.0
41321,2023-09-18 17:00:00,208.1,484.0,1988.0,3981.0,17.0,404.0,35.0,0.0
41322,2023-09-18 18:00:00,207.21,486.0,1972.0,3980.0,36.0,411.0,27.0,0.0
41323,2023-09-18 19:00:00,208.34,485.0,2011.0,3978.0,35.0,406.0,47.0,0.0
41324,2023-09-18 20:00:00,211.76,489.0,2158.0,3975.0,37.0,534.0,61.0,9.0
41325,2023-09-18 21:00:00,221.09,485.0,2454.0,3976.0,20.0,562.0,79.0,1.0
41326,2023-09-18 22:00:00,230.39,483.0,2694.0,3978.0,70.0,486.0,71.0,10.0
41327,2023-09-18 23:00:00,238.92,517.0,2862.0,3972.0,67.0,474.0,66.0,8.0
