Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
38088,2023-05-07 00:00:00,231.39,379.0,1906.0,2658.0,103.0,499.0,84.0,0.0
38089,2023-05-07 01:00:00,245.86,379.0,2140.0,2653.0,86.0,393.0,92.0,0.0
38090,2023-05-07 02:00:00,274.35,324.0,2703.0,2659.0,85.0,120.0,86.0,22.0
38091,2023-05-07 03:00:00,278.3,248.0,3026.0,2659.0,227.0,11.0,64.0,25.0
38092,2023-05-07 04:00:00,296.53,235.0,3634.0,2654.0,232.0,1.0,60.0,24.0
38093,2023-05-07 05:00:00,292.07,235.0,3485.0,2652.0,233.0,0.0,38.0,5.0
38094,2023-05-07 06:00:00,285.85,235.0,3306.0,2660.0,234.0,0.0,39.0,0.0
38095,2023-05-07 07:00:00,264.17,235.0,2697.0,2659.0,232.0,0.0,53.0,0.0
38096,2023-05-07 08:00:00,235.27,234.0,2043.0,2656.0,233.0,0.0,67.0,0.0
38097,2023-05-07 09:00:00,213.82,235.0,1644.0,2663.0,232.0,0.0,74.0,0.0
38098,2023-05-07 10:00:00,199.02,235.0,1395.0,2663.0,232.0,0.0,73.0,1.0
38099,2023-05-07 11:00:00,214.01,235.0,1510.0,2664.0,63.0,0.0,54.0,4.0
38100,2023-05-07 12:00:00,222.24,236.0,1620.0,2664.0,47.0,0.0,37.0,5.0
38101,2023-05-07 13:00:00,222.75,234.0,1633.0,2669.0,47.0,7.0,35.0,9.0
38102,2023-05-07 14:00:00,203.26,235.0,1409.0,2664.0,47.0,179.0,14.0,0.0
38103,2023-05-07 15:00:00,183.16,235.0,1220.0,2668.0,46.0,432.0,2.0,0.0
38104,2023-05-07 16:00:00,164.01,235.0,954.0,2666.0,47.0,435.0,10.0,0.0
38105,2023-05-07 17:00:00,157.72,235.0,890.0,2661.0,47.0,489.0,15.0,0.0
38106,2023-05-07 18:00:00,171.44,235.0,1085.0,2656.0,45.0,507.0,24.0,0.0
38107,2023-05-07 19:00:00,176.6,235.0,1167.0,2655.0,47.0,510.0,34.0,0.0
38108,2023-05-07 20:00:00,192.36,237.0,1408.0,2653.0,46.0,508.0,37.0,0.0
38109,2023-05-07 21:00:00,202.65,271.0,1526.0,2654.0,67.0,505.0,43.0,0.0
38110,2023-05-07 22:00:00,209.63,308.0,1582.0,2655.0,77.0,498.0,53.0,0.0
38111,2023-05-07 23:00:00,216.21,344.0,1636.0,2654.0,76.0,503.0,63.0,0.0
