datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-10-23 00:00:00,5.604533983252748,297.7139001790952,277.9806512387416,563.5159081472862,0.0,733.61694,4202.39469,2655.92718,30.67653,297.29206,25.48433,2.51454
2023-10-23 01:00:00,2.770721260298589,292.36567446560514,278.8667271907576,9.916574046375649,0.0,725.52561,3558.08385,2655.91116,29.84707,209.99335,23.398,2.65374
2023-10-23 02:00:00,2.770721260298589,292.36567446560514,278.8667271907576,9.916574046375649,0.0,708.31403,2826.56319,2654.95508,39.67728,113.14998,21.96785,2.4502
2023-10-23 03:00:00,2.770721260298589,292.36567446560514,278.8667271907576,9.916574046375649,0.0,689.13862,3092.20669,2654.36124,37.84548,58.35755,21.41251,1.81354
2023-10-23 04:00:00,2.103331329540296,290.5129144443125,278.92527011199854,4.958390944132709,0.0008082302034511,670.2543,3231.96463,2654.8161,37.56458,34.66771,19.90318,1.66727
2023-10-23 05:00:00,2.103331329540296,290.5129144443125,278.92527011199854,4.958390944132709,0.0008082302034511,648.94958,2726.39427,2653.30612,44.82658,37.73843,19.64083,1.35338
2023-10-23 06:00:00,2.103331329540296,290.5129144443125,278.92527011199854,4.958390944132709,0.0008082302034511,622.97279,3479.50944,2646.46242,32.80653,42.79594,21.34402,1.70205
2023-10-23 07:00:00,2.146235180513358,289.19116961009763,278.98704535520096,0.0,0.0024067697133804,597.46004,3521.15159,2646.22897,31.51504,2.15966,20.2509,1.39254
2023-10-23 08:00:00,2.146235180513358,289.19116961009763,278.98704535520096,0.0,0.0024067697133804,576.51704,2677.44302,2646.47144,44.40441,0.0,19.83829,1.97936
2023-10-23 09:00:00,2.146235180513358,289.19116961009763,278.98704535520096,0.0,0.0024067697133804,550.84562,3031.27628,2647.81261,35.56014,0.0,19.91064,2.60694
2023-10-23 10:00:00,2.1041673835246746,288.0460931473274,279.260018974004,0.0,0.0044088172741751,526.20525,3158.05845,2645.30786,46.52414,0.0,19.68819,2.63196
2023-10-23 11:00:00,2.1041673835246746,288.0460931473274,279.260018974004,0.0,0.0044088172741751,508.87271,3064.06427,2645.86175,51.7959,0.0,19.94311,2.61377
2023-10-23 12:00:00,2.1041673835246746,288.0460931473274,279.260018974004,0.0,0.0044088172741751,492.63337,2790.7127,2649.45305,62.0251,23.06327,19.20984,2.2397
2023-10-23 13:00:00,1.4209603645963742,290.67732429570043,279.7612574537716,40.52035342423565,0.0,484.06978,3474.77689,2652.69812,64.07211,71.91044,17.82871,2.49567
2023-10-23 14:00:00,1.4209603645963742,290.67732429570043,279.7612574537716,40.52035342423565,0.0,485.40319,3267.45027,2654.92583,65.99337,119.68553,18.8362,2.33559
2023-10-23 15:00:00,1.4209603645963742,290.67732429570043,279.7612574537716,40.52035342423565,0.0,488.38057,3324.92469,2656.58162,60.07687,198.04726,18.28405,2.63472
2023-10-23 16:00:00,2.4001154402905924,295.3428598351078,279.24196322571777,263.37921458537335,0.0045201128300908,499.7024,3203.71491,2656.76931,47.12863,268.02498,17.13323,2.37131
2023-10-23 17:00:00,2.4001154402905924,295.3428598351078,279.24196322571777,263.37921458537335,0.0045201128300908,517.3218,3178.85582,2659.34224,41.65386,368.03178,18.64015,2.45977
2023-10-23 18:00:00,2.4001154402905924,295.3428598351078,279.24196322571777,263.37921458537335,0.0045201128300908,537.68854,3345.98874,2660.9837,42.61628,460.68403,17.60576,2.4133
2023-10-23 19:00:00,3.323308470128815,297.076224264858,277.9021925812276,625.1573745167991,0.0401831262937144,568.47514,3409.15274,2661.80223,43.49394,504.26955,16.58998,1.56539
2023-10-23 20:00:00,3.323308470128815,297.076224264858,277.9021925812276,625.1573745167991,0.0401831262937144,600.46223,3233.69483,2664.1793,40.93229,532.35385,15.71898,1.2226
2023-10-23 21:00:00,3.323308470128815,297.076224264858,277.9021925812276,625.1573745167991,0.0401831262937144,633.1757,3547.30547,2669.63059,52.15405,553.12391,16.6888,1.99038
2023-10-23 22:00:00,3.51254665693815,295.58275153443424,277.972954924948,477.3359620812784,0.4862925905296134,662.76345,3761.47428,2673.14561,46.5573,510.92891,16.92921,2.14103
2023-10-23 23:00:00,3.51254665693815,295.58275153443424,277.972954924948,477.3359620812784,0.4862925905296134,684.47682,3767.58964,2677.83247,43.57106,418.19673,17.9308,2.46376
2023-10-24 00:00:00,3.51254665693815,295.58275153443424,277.972954924948,477.3359620812784,0.4862925905296134,730.05709,4202.39469,2662.30859,30.67653,229.02252,13.25583,2.51454
2023-10-24 01:00:00,1.9536472796048483,290.7060188107434,278.67840742336784,8.436354676283003,0.4594557818451144,722.04638,3558.08385,2662.25457,29.84707,145.91486,12.35046,2.65374
2023-10-24 02:00:00,1.9536472796048483,290.7060188107434,278.67840742336784,8.436354676283003,0.4594557818451144,704.93658,2826.56319,2661.2657,39.67728,60.95361,11.72638,2.4502
2023-10-24 03:00:00,1.9536472796048483,290.7060188107434,278.67840742336784,8.436354676283003,0.4594557818451144,685.83225,3092.20669,2660.62635,37.84548,15.84722,11.32905,1.81354
2023-10-24 04:00:00,1.703718960049818,289.2992318465973,278.89107612773887,4.217842179653639,0.4631063512969717,667.0788,3231.96463,2661.05138,37.56458,2.396,10.39135,1.66727
2023-10-24 05:00:00,1.703718960049818,289.2992318465973,278.89107612773887,4.217842179653639,0.4631063512969717,645.91807,2726.39427,2659.53373,44.82658,12.02794,10.4506,1.35338
2023-10-24 06:00:00,1.703718960049818,289.2992318465973,278.89107612773887,4.217842179653639,0.4631063512969717,620.11774,3479.50944,2652.67983,32.80653,23.79812,11.36763,1.70205
2023-10-24 07:00:00,1.649073486042252,288.2253682270598,278.9861808783038,0.0,0.0,594.80617,3521.15159,2652.43297,31.51504,0.0,10.47023,1.39254
2023-10-24 08:00:00,1.649073486042252,288.2253682270598,278.9861808783038,0.0,0.0,574.01337,2677.44302,2652.67115,44.40441,0.0,10.86548,1.97936
2023-10-24 09:00:00,1.649073486042252,288.2253682270598,278.9861808783038,0.0,0.0,548.5538,3031.27628,2654.00835,35.56014,0.0,10.80972,2.60694
2023-10-24 10:00:00,1.6234754515212693,287.32267424376056,279.29611750249296,0.0,0.0,524.07817,3158.05845,2651.5272,46.52414,0.0,10.6814,2.63196
