Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
39240,2023-06-24 00:00:00,196.22,305.0,2332.0,4034.0,186.0,572.0,74.0,0.0
39241,2023-06-24 01:00:00,210.59,304.0,2699.0,4033.0,187.0,552.0,61.0,0.0
39242,2023-06-24 02:00:00,238.2,305.0,3336.0,4029.0,187.0,319.0,46.0,13.0
39243,2023-06-24 03:00:00,252.98,305.0,3658.0,4029.0,188.0,114.0,39.0,16.0
39244,2023-06-24 04:00:00,255.23,305.0,3707.0,4030.0,187.0,86.0,48.0,24.0
39245,2023-06-24 05:00:00,253.02,305.0,3616.0,4033.0,187.0,41.0,36.0,5.0
39246,2023-06-24 06:00:00,252.18,305.0,3545.0,4034.0,134.0,37.0,38.0,0.0
39247,2023-06-24 07:00:00,291.56,305.0,5036.0,4037.0,41.0,36.0,43.0,0.0
39248,2023-06-24 08:00:00,257.77,305.0,3587.0,4046.0,7.0,6.0,29.0,0.0
39249,2023-06-24 09:00:00,248.45,305.0,3277.0,4051.0,7.0,0.0,29.0,1.0
39250,2023-06-24 10:00:00,238.69,305.0,2958.0,4050.0,8.0,0.0,22.0,9.0
39251,2023-06-24 11:00:00,228.46,304.0,2656.0,4053.0,6.0,0.0,1.0,9.0
39252,2023-06-24 12:00:00,218.96,305.0,2425.0,4055.0,7.0,0.0,0.0,0.0
39253,2023-06-24 13:00:00,213.84,305.0,2306.0,4046.0,7.0,22.0,0.0,0.0
39254,2023-06-24 14:00:00,155.05,305.0,1180.0,4058.0,2.0,157.0,0.0,0.0
39255,2023-06-24 15:00:00,127.89,305.0,788.0,4044.0,0.0,335.0,0.0,0.0
39256,2023-06-24 16:00:00,125.13,305.0,756.0,4041.0,0.0,382.0,0.0,0.0
39257,2023-06-24 17:00:00,125.1,305.0,760.0,4044.0,0.0,398.0,0.0,0.0
39258,2023-06-24 18:00:00,127.97,305.0,819.0,4039.0,40.0,422.0,0.0,0.0
39259,2023-06-24 19:00:00,134.22,305.0,930.0,4034.0,40.0,472.0,4.0,0.0
39260,2023-06-24 20:00:00,149.8,305.0,1186.0,4031.0,41.0,439.0,9.0,0.0
39261,2023-06-24 21:00:00,170.83,305.0,1615.0,4026.0,41.0,520.0,16.0,0.0
39262,2023-06-24 22:00:00,176.97,308.0,1767.0,4022.0,41.0,594.0,18.0,0.0
39263,2023-06-24 23:00:00,199.17,352.0,2201.0,4030.0,41.0,601.0,24.0,0.0
