Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
43776,2023-12-30 00:00:00,168.18,408.0,2191.0,4007.0,0.0,58.0,0.0,0.0
43777,2023-12-30 01:00:00,184.21,463.0,2545.0,4012.0,0.0,2.0,0.0,0.0
43778,2023-12-30 02:00:00,185.95,475.0,2582.0,4013.0,0.0,9.0,0.0,0.0
43779,2023-12-30 03:00:00,185.56,474.0,2565.0,4008.0,0.0,9.0,0.0,0.0
43780,2023-12-30 04:00:00,188.56,519.0,2540.0,4017.0,0.0,0.0,0.0,0.0
43781,2023-12-30 05:00:00,189.02,524.0,2540.0,4015.0,0.0,0.0,0.0,0.0
43782,2023-12-30 06:00:00,191.14,521.0,2639.0,4020.0,0.0,0.0,0.0,0.0
43783,2023-12-30 07:00:00,182.89,409.0,2662.0,4014.0,0.0,0.0,0.0,0.0
43784,2023-12-30 08:00:00,169.51,388.0,2252.0,4015.0,0.0,0.0,0.0,0.0
43785,2023-12-30 09:00:00,171.39,455.0,2118.0,4017.0,0.0,0.0,0.0,0.0
43786,2023-12-30 10:00:00,174.67,518.0,2040.0,4017.0,0.0,0.0,0.0,0.0
43787,2023-12-30 11:00:00,175.2,519.0,2054.0,4016.0,0.0,0.0,0.0,0.0
43788,2023-12-30 12:00:00,174.55,489.0,2119.0,4015.0,0.0,0.0,0.0,1.0
43789,2023-12-30 13:00:00,173.04,460.0,2161.0,4020.0,0.0,0.0,0.0,0.0
43790,2023-12-30 14:00:00,175.72,475.0,2220.0,4017.0,0.0,14.0,3.0,0.0
43791,2023-12-30 15:00:00,173.31,481.0,2208.0,4020.0,0.0,134.0,1.0,9.0
43792,2023-12-30 16:00:00,161.84,454.0,2193.0,4019.0,0.0,502.0,3.0,10.0
43793,2023-12-30 17:00:00,150.77,416.0,2033.0,4016.0,0.0,620.0,1.0,0.0
43794,2023-12-30 18:00:00,145.08,355.0,2007.0,4015.0,0.0,601.0,0.0,0.0
43795,2023-12-30 19:00:00,140.6,351.0,1841.0,4013.0,0.0,537.0,0.0,0.0
43796,2023-12-30 20:00:00,117.68,350.0,1232.0,4007.0,0.0,541.0,4.0,0.0
43797,2023-12-30 21:00:00,110.22,350.0,1089.0,4019.0,0.0,600.0,11.0,0.0
43798,2023-12-30 22:00:00,109.25,350.0,1050.0,4019.0,0.0,566.0,6.0,0.0
43799,2023-12-30 23:00:00,113.24,350.0,1171.0,4011.0,0.0,618.0,25.0,0.0
