Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
43800,2023-12-31 00:00:00,143.11,412.0,1652.0,4008.0,0.0,359.0,28.0,0.0
43801,2023-12-31 01:00:00,174.89,486.0,2274.0,4007.0,0.0,130.0,26.0,0.0
43802,2023-12-31 02:00:00,187.89,498.0,2613.0,4008.0,0.0,22.0,19.0,0.0
43803,2023-12-31 03:00:00,187.58,496.0,2606.0,4007.0,0.0,8.0,33.0,0.0
43804,2023-12-31 04:00:00,187.35,475.0,2671.0,4008.0,0.0,4.0,46.0,1.0
43805,2023-12-31 05:00:00,185.01,475.0,2634.0,4009.0,0.0,79.0,41.0,9.0
43806,2023-12-31 06:00:00,185.52,471.0,2615.0,4011.0,0.0,27.0,42.0,10.0
43807,2023-12-31 07:00:00,187.28,479.0,2627.0,4007.0,0.0,0.0,21.0,0.0
43808,2023-12-31 08:00:00,183.51,444.0,2591.0,4019.0,0.0,0.0,9.0,0.0
43809,2023-12-31 09:00:00,183.9,464.0,2548.0,4014.0,0.0,0.0,18.0,0.0
43810,2023-12-31 10:00:00,174.73,419.0,2379.0,4009.0,0.0,0.0,53.0,0.0
43811,2023-12-31 11:00:00,173.08,390.0,2399.0,4017.0,0.0,0.0,35.0,0.0
43812,2023-12-31 12:00:00,176.85,450.0,2345.0,4016.0,0.0,0.0,29.0,0.0
43813,2023-12-31 13:00:00,174.64,509.0,2091.0,4020.0,0.0,0.0,25.0,0.0
43814,2023-12-31 14:00:00,172.16,477.0,2078.0,4021.0,0.0,11.0,29.0,19.0
43815,2023-12-31 15:00:00,174.05,531.0,2044.0,4024.0,0.0,80.0,24.0,17.0
43816,2023-12-31 16:00:00,156.42,475.0,2039.0,4022.0,0.0,568.0,27.0,0.0
43817,2023-12-31 17:00:00,128.48,368.0,1546.0,4024.0,0.0,685.0,6.0,0.0
43818,2023-12-31 18:00:00,113.94,383.0,1125.0,4017.0,0.0,683.0,0.0,0.0
43819,2023-12-31 19:00:00,123.11,362.0,1358.0,4016.0,0.0,580.0,0.0,0.0
43820,2023-12-31 20:00:00,130.78,373.0,1468.0,4012.0,0.0,468.0,0.0,0.0
43821,2023-12-31 21:00:00,137.51,429.0,1484.0,4014.0,0.0,437.0,0.0,0.0
43822,2023-12-31 22:00:00,142.09,411.0,1549.0,4012.0,0.0,260.0,0.0,0.0
43823,2023-12-31 23:00:00,153.76,429.0,1864.0,4010.0,0.0,303.0,0.0,0.0
