,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
0,2023-08-23 00:00:00,2023-08-25 17:59:20,3.0,404.43,11517.0,42518.0,4951.0,212.0,3286.0,13498.0,306.0
1,2023-08-23 01:00:00,2023-08-25 17:59:20,3.0,416.0,11645.0,42243.0,4952.0,230.0,667.0,13825.0,377.0
2,2023-08-23 02:00:00,2023-08-25 17:59:20,3.0,422.97,11796.0,41775.0,4953.0,202.0,8.0,13286.0,394.0
3,2023-08-23 03:00:00,2023-08-25 17:59:20,3.0,423.67,11573.0,40257.0,4954.0,35.0,0.0,12724.0,171.0
4,2023-08-23 04:00:00,2023-08-25 17:59:20,3.0,414.76,10807.0,37023.0,4957.0,0.0,0.0,12856.0,77.0
5,2023-08-23 05:00:00,2023-08-25 17:59:20,3.0,411.45,10834.0,33275.0,4960.0,0.0,0.0,12696.0,88.0
6,2023-08-23 06:00:00,2023-08-25 17:59:20,3.0,420.44,10568.0,32108.0,4960.0,0.0,0.0,10938.0,172.0
7,2023-08-23 07:00:00,2023-08-25 17:59:20,3.0,427.38,9639.0,32270.0,4961.0,0.0,0.0,9072.0,120.0
8,2023-08-23 08:00:00,2023-08-25 17:59:20,3.0,436.52,9465.0,32026.0,4959.0,0.0,0.0,7686.0,127.0
9,2023-08-23 09:00:00,2023-08-25 17:59:20,3.0,441.06,9439.0,31717.0,4957.0,18.0,0.0,7022.0,97.0
10,2023-08-23 10:00:00,2023-08-25 17:59:20,3.0,452.31,9755.0,32212.0,4958.0,1.0,0.0,5973.0,75.0
11,2023-08-23 11:00:00,2023-08-25 17:59:20,3.0,459.93,9904.0,33495.0,4958.0,0.0,0.0,5298.0,107.0
12,2023-08-23 12:00:00,2023-08-25 17:59:20,3.0,462.68,10026.0,35147.0,4958.0,0.0,1.0,5157.0,90.0
13,2023-08-23 13:00:00,2023-08-25 17:59:20,3.0,456.58,9873.0,34962.0,4960.0,0.0,713.0,5113.0,84.0
14,2023-08-23 14:00:00,2023-08-25 17:59:20,3.0,430.3,9524.0,33992.0,4960.0,0.0,4641.0,4524.0,71.0
15,2023-08-23 15:00:00,2023-08-25 17:59:20,3.0,403.17,9520.0,33450.0,4959.0,0.0,7884.0,5448.0,93.0
16,2023-08-23 16:00:00,2023-08-25 17:59:20,3.0,383.91,10157.0,33212.0,4958.0,18.0,9398.0,7891.0,81.0
17,2023-08-23 17:00:00,2023-08-25 17:59:20,3.0,368.58,10658.0,33564.0,4956.0,20.0,10240.0,10692.0,73.0
18,2023-08-23 18:00:00,2023-08-25 17:59:20,3.0,361.62,10638.0,35880.0,4953.0,20.0,10634.0,12608.0,128.0
19,2023-08-23 19:00:00,2023-08-25 17:59:20,3.0,364.02,10873.0,38334.0,4949.0,29.0,10797.0,13150.0,154.0
20,2023-08-23 20:00:00,2023-08-25 17:59:20,3.0,364.07,11093.0,39762.0,4947.0,137.0,11240.0,13441.0,165.0
21,2023-08-23 21:00:00,2023-08-25 17:59:20,3.0,364.66,11277.0,40910.0,4945.0,138.0,11068.0,14110.0,168.0
22,2023-08-23 22:00:00,2023-08-25 17:59:20,3.0,365.21,11320.0,41610.0,4943.0,146.0,11042.0,14349.0,219.0
23,2023-08-23 23:00:00,2023-08-25 17:59:20,3.0,373.05,11444.0,42737.0,4942.0,161.0,10367.0,13621.0,184.0
