UTC time,creation_time (UTC),version,forecasted_avg_carbon_intensity
2023-09-08T00:00:00.000000000,2023-09-08 23:15:10,3.0,366.66111
2023-09-08T01:00:00.000000000,2023-09-08 23:15:10,3.0,351.2005
2023-09-08T02:00:00.000000000,2023-09-08 23:15:10,3.0,332.9824
2023-09-08T03:00:00.000000000,2023-09-08 23:15:10,3.0,314.9466
2023-09-08T04:00:00.000000000,2023-09-08 23:15:10,3.0,289.35201
2023-09-08T05:00:00.000000000,2023-09-08 23:15:10,3.0,265.96455
2023-09-08T06:00:00.000000000,2023-09-08 23:15:10,3.0,252.35967
2023-09-08T07:00:00.000000000,2023-09-08 23:15:10,3.0,248.67638
2023-09-08T08:00:00.000000000,2023-09-08 23:15:10,3.0,255.78018
2023-09-08T09:00:00.000000000,2023-09-08 23:15:10,3.0,272.57515
2023-09-08T10:00:00.000000000,2023-09-08 23:15:10,3.0,297.49459
2023-09-08T11:00:00.000000000,2023-09-08 23:15:10,3.0,327.35446
2023-09-08T12:00:00.000000000,2023-09-08 23:15:10,3.0,356.29137
2023-09-08T13:00:00.000000000,2023-09-08 23:15:10,3.0,380.25454
2023-09-08T14:00:00.000000000,2023-09-08 23:15:10,3.0,393.44809
2023-09-08T15:00:00.000000000,2023-09-08 23:15:10,3.0,402.36656
2023-09-08T16:00:00.000000000,2023-09-08 23:15:10,3.0,407.47488
2023-09-08T17:00:00.000000000,2023-09-08 23:15:10,3.0,407.04346
2023-09-08T18:00:00.000000000,2023-09-08 23:15:10,3.0,404.40022
2023-09-08T19:00:00.000000000,2023-09-08 23:15:10,3.0,403.39342
2023-09-08T20:00:00.000000000,2023-09-08 23:15:10,3.0,398.19474
2023-09-08T21:00:00.000000000,2023-09-08 23:15:10,3.0,393.09509
2023-09-08T22:00:00.000000000,2023-09-08 23:15:10,3.0,394.41539
2023-09-08T23:00:00.000000000,2023-09-08 23:15:10,3.0,391.69684
2023-09-09T00:00:00.000000000,2023-09-08 23:15:10,3.0,360.05783
2023-09-09T01:00:00.000000000,2023-09-08 23:15:10,3.0,323.24584
2023-09-09T02:00:00.000000000,2023-09-08 23:15:10,3.0,286.50218
2023-09-09T03:00:00.000000000,2023-09-08 23:15:10,3.0,256.57939
