,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
0,2023-09-05 00:00:00,2023-09-08 17:38:55,3.0,284.87,10378.0,37513.0,4951.0,211.0,7533.0,16234.0,401.0
1,2023-09-05 01:00:00,2023-09-08 17:38:55,3.0,310.37,10709.0,39878.0,4952.0,228.0,1617.0,16874.0,582.0
2,2023-09-05 02:00:00,2023-09-08 17:38:55,3.0,302.84,10480.0,38105.0,4954.0,228.0,3.0,19285.0,222.0
3,2023-09-05 03:00:00,2023-09-08 17:38:55,3.0,276.3,9397.0,33289.0,4954.0,67.0,0.0,22988.0,249.0
4,2023-09-05 04:00:00,2023-09-08 17:38:55,3.0,255.55,8205.0,29485.0,4955.0,12.0,0.0,24555.0,96.0
5,2023-09-05 05:00:00,2023-09-08 17:38:55,3.0,238.35,7157.0,26031.0,4955.0,4.0,0.0,25213.0,92.0
6,2023-09-05 06:00:00,2023-09-08 17:38:55,3.0,225.89,6419.0,23332.0,4956.0,4.0,0.0,25238.0,88.0
7,2023-09-05 07:00:00,2023-09-08 17:38:55,3.0,216.94,5451.0,22441.0,4956.0,3.0,0.0,24644.0,75.0
8,2023-09-05 08:00:00,2023-09-08 17:38:55,3.0,211.66,4974.0,21380.0,4957.0,3.0,0.0,24078.0,92.0
9,2023-09-05 09:00:00,2023-09-08 17:38:55,3.0,213.54,4959.0,21187.0,4958.0,3.0,0.0,23441.0,111.0
10,2023-09-05 10:00:00,2023-09-08 17:38:55,3.0,217.73,4975.0,21639.0,4959.0,3.0,0.0,22730.0,102.0
11,2023-09-05 11:00:00,2023-09-08 17:38:55,3.0,229.2,5249.0,23306.0,4960.0,3.0,0.0,21671.0,106.0
12,2023-09-05 12:00:00,2023-09-08 17:38:55,3.0,242.57,5936.0,24889.0,4960.0,3.0,0.0,20959.0,135.0
13,2023-09-05 13:00:00,2023-09-08 17:38:55,3.0,248.85,6407.0,25255.0,4961.0,3.0,543.0,20057.0,83.0
14,2023-09-05 14:00:00,2023-09-08 17:38:55,3.0,226.57,5947.0,23927.0,4962.0,3.0,5543.0,18742.0,66.0
15,2023-09-05 15:00:00,2023-09-08 17:38:55,3.0,200.79,5449.0,22866.0,4963.0,3.0,9838.0,19874.0,125.0
16,2023-09-05 16:00:00,2023-09-08 17:38:55,3.0,217.45,6752.0,25274.0,4967.0,6.0,11644.0,18289.0,200.0
17,2023-09-05 17:00:00,2023-09-08 17:38:55,3.0,252.87,9569.0,28755.0,4965.0,7.0,12726.0,15034.0,175.0
18,2023-09-05 18:00:00,2023-09-08 17:38:55,3.0,277.6,10507.0,34378.0,4964.0,3.0,13198.0,11706.0,158.0
19,2023-09-05 19:00:00,2023-09-08 17:38:55,3.0,293.98,10906.0,39283.0,4960.0,23.0,13191.0,9441.0,177.0
20,2023-09-05 20:00:00,2023-09-08 17:38:55,3.0,299.06,10615.0,42060.0,4954.0,56.0,13007.0,8630.0,334.0
21,2023-09-05 21:00:00,2023-09-08 17:38:55,3.0,299.49,10453.0,43198.0,4953.0,143.0,12868.0,8552.0,296.0
22,2023-09-05 22:00:00,2023-09-08 17:38:55,3.0,305.88,10762.0,44306.0,4951.0,146.0,12201.0,8212.0,279.0
23,2023-09-05 23:00:00,2023-09-08 17:38:55,3.0,309.55,10778.0,44949.0,4950.0,183.0,11036.0,8490.0,230.0
