UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-08-03 00:00:00,2023-08-13 18:54:59,3.0,10833.0,44150.0,4918.0,128.0,9749.0,12073.0,179.0
2023-08-03 01:00:00,2023-08-13 18:54:59,3.0,11075.0,45670.0,4920.0,148.0,4478.0,12872.0,432.0
2023-08-03 02:00:00,2023-08-13 18:54:59,3.0,11391.0,46439.0,4921.0,147.0,268.0,12655.0,502.0
2023-08-03 03:00:00,2023-08-13 18:54:59,3.0,11077.0,43780.0,4923.0,59.0,0.0,14258.0,174.0
2023-08-03 04:00:00,2023-08-13 18:54:59,3.0,10606.0,37694.0,4926.0,12.0,1.0,17248.0,216.0
2023-08-03 05:00:00,2023-08-13 18:54:59,3.0,10141.0,31637.0,4929.0,4.0,1.0,19868.0,85.0
2023-08-03 06:00:00,2023-08-13 18:54:59,3.0,9353.0,27928.0,4932.0,5.0,1.0,21009.0,69.0
2023-08-03 07:00:00,2023-08-13 18:54:59,3.0,7783.0,26815.0,4934.0,5.0,1.0,20385.0,76.0
2023-08-03 08:00:00,2023-08-13 18:54:59,3.0,6961.0,25361.0,4932.0,5.0,1.0,20234.0,90.0
2023-08-03 09:00:00,2023-08-13 18:54:59,3.0,6726.0,24677.0,4930.0,5.0,1.0,19767.0,69.0
2023-08-03 10:00:00,2023-08-13 18:54:59,3.0,6907.0,24917.0,4932.0,5.0,1.0,18619.0,104.0
2023-08-03 11:00:00,2023-08-13 18:54:59,3.0,7446.0,26146.0,4933.0,5.0,1.0,17117.0,117.0
2023-08-03 12:00:00,2023-08-13 18:54:59,3.0,8397.0,26846.0,4934.0,5.0,5.0,16174.0,77.0
2023-08-03 13:00:00,2023-08-13 18:54:59,3.0,7832.0,26259.0,4935.0,5.0,1771.0,15562.0,138.0
2023-08-03 14:00:00,2023-08-13 18:54:59,3.0,7161.0,25438.0,4936.0,4.0,8161.0,13725.0,66.0
2023-08-03 15:00:00,2023-08-13 18:54:59,3.0,6742.0,26245.0,4937.0,4.0,11196.0,14570.0,82.0
2023-08-03 16:00:00,2023-08-13 18:54:59,3.0,7709.0,29057.0,4937.0,5.0,12408.0,13632.0,143.0
2023-08-03 17:00:00,2023-08-13 18:54:59,3.0,9718.0,33748.0,4936.0,19.0,13107.0,10693.0,96.0
2023-08-03 18:00:00,2023-08-13 18:54:59,3.0,11266.0,37944.0,4936.0,6.0,13161.0,8366.0,329.0
2023-08-03 19:00:00,2023-08-13 18:54:59,3.0,11756.0,42435.0,4934.0,26.0,13089.0,7219.0,218.0
2023-08-03 20:00:00,2023-08-13 18:54:59,3.0,11764.0,44529.0,4933.0,33.0,12858.0,7224.0,145.0
2023-08-03 21:00:00,2023-08-13 18:54:59,3.0,11696.0,44948.0,4931.0,112.0,12755.0,8174.0,161.0
2023-08-03 22:00:00,2023-08-13 18:54:59,3.0,11707.0,44694.0,4930.0,178.0,12098.0,9116.0,182.0
2023-08-03 23:00:00,2023-08-13 18:54:59,3.0,11611.0,44683.0,4930.0,190.0,11460.0,9615.0,138.0
