datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean
2023-08-30 00:00:00,2023-09-02 20:46:35,3.0,3.4322996759667417,299.94780850416504,287.351629235636,18.333604149281584,0.1874885582397091
2023-08-30 01:00:00,2023-09-02 20:46:35,3.0,3.4322996759667417,299.94780850416504,287.351629235636,18.333604149281584,0.1874885582397091
2023-08-30 02:00:00,2023-09-02 20:46:35,3.0,3.4322996759667417,299.94780850416504,287.351629235636,18.333604149281584,0.1874885582397091
2023-08-30 03:00:00,2023-09-02 20:46:35,3.0,3.4322996759667417,299.94780850416504,287.351629235636,18.333604149281584,0.1874885582397091
2023-08-30 04:00:00,2023-09-02 20:46:35,3.0,2.9689151620464584,298.31105929192233,287.37901673150793,18.333604149281584,0.1874885582397091
2023-08-30 05:00:00,2023-09-02 20:46:35,3.0,2.9689151620464584,298.31105929192233,287.37901673150793,18.333604149281584,0.1874885582397091
2023-08-30 06:00:00,2023-09-02 20:46:35,3.0,2.9689151620464584,298.31105929192233,287.37901673150793,18.333604149281584,0.1874885582397091
2023-08-30 07:00:00,2023-09-02 20:46:35,3.0,2.800146331491915,297.06352754457373,287.1678117806116,9.166930064625426,0.2644383286213849
2023-08-30 08:00:00,2023-09-02 20:46:35,3.0,2.800146331491915,297.06352754457373,287.1678117806116,9.166930064625426,0.2644383286213849
2023-08-30 09:00:00,2023-09-02 20:46:35,3.0,2.800146331491915,297.06352754457373,287.1678117806116,9.166930064625426,0.2644383286213849
2023-08-30 10:00:00,2023-09-02 20:46:35,3.0,2.9384217262213506,296.041859600638,286.99528365206453,0.0,0.345624145452769
2023-08-30 11:00:00,2023-09-02 20:46:35,3.0,2.9384217262213506,296.041859600638,286.99528365206453,0.0,0.345624145452769
2023-08-30 12:00:00,2023-09-02 20:46:35,3.0,2.9384217262213506,296.041859600638,286.99528365206453,0.0,0.345624145452769
2023-08-30 13:00:00,2023-09-02 20:46:35,3.0,3.5819871421197127,301.1662412149693,286.8820771557436,0.0093008681568599,0.4421300348326009
2023-08-30 14:00:00,2023-09-02 20:46:35,3.0,3.5819871421197127,301.1662412149693,286.8820771557436,0.0093008681568599,0.4421300348326009
2023-08-30 15:00:00,2023-09-02 20:46:35,3.0,3.5819871421197127,301.1662412149693,286.8820771557436,0.0093008681568599,0.4421300348326009
2023-08-30 16:00:00,2023-09-02 20:46:35,3.0,4.166950283532432,305.2384067017143,285.596109086412,226.0564998668796,0.5097784857303135
2023-08-30 17:00:00,2023-09-02 20:46:35,3.0,4.166950283532432,305.2384067017143,285.596109086412,226.0564998668796,0.5097784857303135
