,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
0,2023-06-26 00:00:00,312.53,11172.0,42025.0,4646.0,156.0,9887.0,9324.0,344.0
1,2023-06-26 01:00:00,329.05,11692.0,42472.0,4646.0,182.0,5401.0,10692.0,431.0
2,2023-06-26 02:00:00,341.68,11789.0,42419.0,4647.0,90.0,661.0,12658.0,156.0
3,2023-06-26 03:00:00,330.48,11331.0,39593.0,4648.0,70.0,0.0,14886.0,194.0
4,2023-06-26 04:00:00,325.26,11054.0,36442.0,4649.0,8.0,0.0,15260.0,169.0
5,2023-06-26 05:00:00,321.57,10725.0,32858.0,4649.0,8.0,0.0,14983.0,87.0
6,2023-06-26 06:00:00,311.61,9637.0,29853.0,4650.0,8.0,0.0,14874.0,83.0
7,2023-06-26 07:00:00,288.94,7270.0,28869.0,4651.0,8.0,0.0,15370.0,78.0
8,2023-06-26 08:00:00,274.23,5942.0,27700.0,4651.0,27.0,0.0,15611.0,81.0
9,2023-06-26 09:00:00,278.86,5821.0,27285.0,4651.0,7.0,0.0,14396.0,87.0
10,2023-06-26 10:00:00,290.82,6058.0,28148.0,4653.0,7.0,0.0,12876.0,101.0
11,2023-06-26 11:00:00,301.21,6458.0,28956.0,4653.0,7.0,0.0,11859.0,76.0
12,2023-06-26 12:00:00,313.25,7374.0,29697.0,4653.0,7.0,54.0,11279.0,115.0
13,2023-06-26 13:00:00,301.08,7089.0,29529.0,4654.0,7.0,2945.0,10024.0,72.0
14,2023-06-26 14:00:00,273.73,6855.0,28375.0,4654.0,8.0,8599.0,9005.0,99.0
15,2023-06-26 15:00:00,268.78,7478.0,29236.0,4655.0,27.0,11110.0,9037.0,134.0
16,2023-06-26 16:00:00,292.22,9818.0,31430.0,4655.0,32.0,12102.0,7412.0,122.0
17,2023-06-26 17:00:00,307.31,11026.0,35120.0,4655.0,32.0,12442.0,6389.0,129.0
18,2023-06-26 18:00:00,313.93,11177.0,38944.0,4653.0,32.0,12552.0,5809.0,251.0
19,2023-06-26 19:00:00,319.52,11374.0,42511.0,4651.0,34.0,12396.0,5488.0,215.0
20,2023-06-26 20:00:00,318.52,11537.0,43200.0,4649.0,114.0,12250.0,6069.0,136.0
21,2023-06-26 21:00:00,316.28,11541.0,43331.0,4648.0,122.0,11844.0,7131.0,237.0
22,2023-06-26 22:00:00,312.85,11591.0,42955.0,4646.0,122.0,11426.0,8394.0,207.0
23,2023-06-26 23:00:00,310.4,11537.0,42478.0,4643.0,150.0,10320.0,9951.0,232.0
