UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-04-13 00:00:00,6610.0,16722.0,3709.0,99.0,8115.0,12928.0,137.0
2023-04-13 01:00:00,7398.0,18719.0,3709.0,126.0,2411.0,14667.0,464.0
2023-04-13 02:00:00,7506.0,19429.0,3709.0,125.0,44.0,16416.0,254.0
2023-04-13 03:00:00,5887.0,16578.0,3710.0,55.0,23.0,19832.0,97.0
2023-04-13 04:00:00,5320.0,13311.0,3710.0,55.0,6.0,21132.0,79.0
2023-04-13 05:00:00,5131.0,11444.0,3709.0,50.0,0.0,20048.0,73.0
2023-04-13 06:00:00,4744.0,9997.0,3709.0,50.0,0.0,19304.0,41.0
2023-04-13 07:00:00,4480.0,9090.0,3709.0,29.0,0.0,18967.0,56.0
2023-04-13 08:00:00,4586.0,8415.0,3709.0,28.0,0.0,18636.0,33.0
2023-04-13 09:00:00,4914.0,7793.0,3708.0,28.0,0.0,18234.0,58.0
2023-04-13 10:00:00,4817.0,8341.0,3707.0,28.0,0.0,18024.0,54.0
2023-04-13 11:00:00,4942.0,10000.0,3706.0,28.0,0.0,18274.0,60.0
2023-04-13 12:00:00,5183.0,12043.0,3706.0,50.0,1.0,18830.0,146.0
2023-04-13 13:00:00,5644.0,12456.0,3708.0,54.0,716.0,18592.0,47.0
2023-04-13 14:00:00,5099.0,11375.0,3707.0,53.0,5268.0,16089.0,38.0
2023-04-13 15:00:00,5123.0,10638.0,3706.0,53.0,7655.0,15373.0,63.0
2023-04-13 16:00:00,5067.0,10914.0,3706.0,55.0,7485.0,15980.0,87.0
2023-04-13 17:00:00,5137.0,11677.0,3705.0,55.0,8374.0,15109.0,85.0
2023-04-13 18:00:00,5561.0,12040.0,3710.0,55.0,8580.0,14889.0,47.0
2023-04-13 19:00:00,5822.0,12604.0,3710.0,55.0,8626.0,15191.0,67.0
2023-04-13 20:00:00,6118.0,12829.0,3707.0,55.0,8947.0,15991.0,91.0
2023-04-13 21:00:00,6431.0,12659.0,3705.0,59.0,9173.0,16818.0,81.0
2023-04-13 22:00:00,6836.0,12852.0,3704.0,100.0,8841.0,17991.0,138.0
2023-04-13 23:00:00,7245.0,13087.0,3704.0,98.0,7827.0,19126.0,45.0
