UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-01-22 00:00:00,3575.0,14110.0,5079.0,23.0,1365.0,17713.0,209.0
2023-01-22 01:00:00,4358.0,16103.0,5078.0,23.0,16.0,17390.0,226.0
2023-01-22 02:00:00,4074.0,15500.0,5078.0,23.0,0.0,18498.0,177.0
2023-01-22 03:00:00,3854.0,14456.0,5078.0,4.0,0.0,19634.0,56.0
2023-01-22 04:00:00,3728.0,13805.0,5078.0,4.0,0.0,20047.0,40.0
2023-01-22 05:00:00,3412.0,13740.0,5078.0,4.0,0.0,19706.0,79.0
2023-01-22 06:00:00,3269.0,14139.0,5078.0,4.0,0.0,17988.0,38.0
2023-01-22 07:00:00,3256.0,14325.0,5078.0,6.0,0.0,16736.0,40.0
2023-01-22 08:00:00,3328.0,14627.0,5079.0,7.0,0.0,15818.0,57.0
2023-01-22 09:00:00,3443.0,15217.0,5079.0,7.0,0.0,15019.0,64.0
2023-01-22 10:00:00,3605.0,15780.0,5079.0,7.0,0.0,14403.0,52.0
2023-01-22 11:00:00,3790.0,16845.0,5080.0,7.0,0.0,13801.0,59.0
2023-01-22 12:00:00,3919.0,18197.0,5080.0,7.0,0.0,13535.0,56.0
2023-01-22 13:00:00,3856.0,19849.0,5080.0,7.0,0.0,13433.0,225.0
2023-01-22 14:00:00,4393.0,21603.0,5081.0,7.0,99.0,12753.0,198.0
2023-01-22 15:00:00,4585.0,20507.0,5081.0,7.0,3710.0,11329.0,55.0
2023-01-22 16:00:00,3805.0,18652.0,5082.0,7.0,8909.0,8612.0,91.0
2023-01-22 17:00:00,3619.0,18751.0,5083.0,7.0,9637.0,7118.0,62.0
2023-01-22 18:00:00,3970.0,19396.0,5083.0,7.0,9271.0,5046.0,60.0
2023-01-22 19:00:00,3855.0,18965.0,5082.0,0.0,9054.0,4876.0,26.0
2023-01-22 20:00:00,3429.0,17617.0,5082.0,0.0,9156.0,5658.0,49.0
2023-01-22 21:00:00,3353.0,17180.0,5081.0,0.0,9486.0,5375.0,56.0
2023-01-22 22:00:00,3377.0,18042.0,5080.0,46.0,9783.0,4107.0,37.0
2023-01-22 23:00:00,3712.0,20802.0,5097.0,53.0,8178.0,2597.0,80.0
