UTC time,creation_time (UTC),version,forecasted_avg_carbon_intensity
2023-08-14T00:00:00.000000000,2023-08-15 01:14:24,3.0,313.97235
2023-08-14T01:00:00.000000000,2023-08-15 01:14:24,3.0,308.94332
2023-08-14T02:00:00.000000000,2023-08-15 01:14:24,3.0,297.26114
2023-08-14T03:00:00.000000000,2023-08-15 01:14:24,3.0,284.42951
2023-08-14T04:00:00.000000000,2023-08-15 01:14:24,3.0,272.26406
2023-08-14T05:00:00.000000000,2023-08-15 01:14:24,3.0,262.41155
2023-08-14T06:00:00.000000000,2023-08-15 01:14:24,3.0,255.83594
2023-08-14T07:00:00.000000000,2023-08-15 01:14:24,3.0,252.1835
2023-08-14T08:00:00.000000000,2023-08-15 01:14:24,3.0,251.39108
2023-08-14T09:00:00.000000000,2023-08-15 01:14:24,3.0,254.26024
2023-08-14T10:00:00.000000000,2023-08-15 01:14:24,3.0,260.26539
2023-08-14T11:00:00.000000000,2023-08-15 01:14:24,3.0,266.02576
2023-08-14T12:00:00.000000000,2023-08-15 01:14:24,3.0,266.25164
2023-08-14T13:00:00.000000000,2023-08-15 01:14:24,3.0,257.83053
2023-08-14T14:00:00.000000000,2023-08-15 01:14:24,3.0,241.51599
2023-08-14T15:00:00.000000000,2023-08-15 01:14:24,3.0,224.5599
2023-08-14T16:00:00.000000000,2023-08-15 01:14:24,3.0,208.47744
2023-08-14T17:00:00.000000000,2023-08-15 01:14:24,3.0,195.72028
2023-08-14T18:00:00.000000000,2023-08-15 01:14:24,3.0,188.46947
2023-08-14T19:00:00.000000000,2023-08-15 01:14:24,3.0,185.23938
2023-08-14T20:00:00.000000000,2023-08-15 01:14:24,3.0,186.18839
2023-08-14T21:00:00.000000000,2023-08-15 01:14:24,3.0,193.30355
2023-08-14T22:00:00.000000000,2023-08-15 01:14:24,3.0,206.05671
2023-08-14T23:00:00.000000000,2023-08-15 01:14:24,3.0,221.78429
2023-08-15T00:00:00.000000000,2023-08-15 01:14:24,3.0,254.486
2023-08-15T01:00:00.000000000,2023-08-15 01:14:24,3.0,247.7516
2023-08-15T02:00:00.000000000,2023-08-15 01:14:24,3.0,238.70596
2023-08-15T03:00:00.000000000,2023-08-15 01:14:24,3.0,232.47132
2023-08-15T04:00:00.000000000,2023-08-15 01:14:24,3.0,228.47859
2023-08-15T05:00:00.000000000,2023-08-15 01:14:24,3.0,223.57875
2023-08-15T06:00:00.000000000,2023-08-15 01:14:24,3.0,218.31381
2023-08-15T07:00:00.000000000,2023-08-15 01:14:24,3.0,213.99248
2023-08-15T08:00:00.000000000,2023-08-15 01:14:24,3.0,215.96489
2023-08-15T09:00:00.000000000,2023-08-15 01:14:24,3.0,230.8471
2023-08-15T10:00:00.000000000,2023-08-15 01:14:24,3.0,258.56616
2023-08-15T11:00:00.000000000,2023-08-15 01:14:24,3.0,295.63989
2023-08-15T12:00:00.000000000,2023-08-15 01:14:24,3.0,330.95002
2023-08-15T13:00:00.000000000,2023-08-15 01:14:24,3.0,356.1154
2023-08-15T14:00:00.000000000,2023-08-15 01:14:24,3.0,369.03011
2023-08-15T15:00:00.000000000,2023-08-15 01:14:24,3.0,375.69537
2023-08-15T16:00:00.000000000,2023-08-15 01:14:24,3.0,374.17936
2023-08-15T17:00:00.000000000,2023-08-15 01:14:24,3.0,362.72048
2023-08-15T18:00:00.000000000,2023-08-15 01:14:24,3.0,341.89101
2023-08-15T19:00:00.000000000,2023-08-15 01:14:24,3.0,316.43028
2023-08-15T20:00:00.000000000,2023-08-15 01:14:24,3.0,292.65708
2023-08-15T21:00:00.000000000,2023-08-15 01:14:24,3.0,277.66948
2023-08-15T22:00:00.000000000,2023-08-15 01:14:24,3.0,270.69895
2023-08-15T23:00:00.000000000,2023-08-15 01:14:24,3.0,269.06946
2023-08-16T00:00:00.000000000,2023-08-15 01:14:24,3.0,332.78973
2023-08-16T01:00:00.000000000,2023-08-15 01:14:24,3.0,319.94133
2023-08-16T02:00:00.000000000,2023-08-15 01:14:24,3.0,306.13868
2023-08-16T03:00:00.000000000,2023-08-15 01:14:24,3.0,294.56697
2023-08-16T04:00:00.000000000,2023-08-15 01:14:24,3.0,284.43908
2023-08-16T05:00:00.000000000,2023-08-15 01:14:24,3.0,273.64276
2023-08-16T06:00:00.000000000,2023-08-15 01:14:24,3.0,263.00012
2023-08-16T07:00:00.000000000,2023-08-15 01:14:24,3.0,254.01442
2023-08-16T08:00:00.000000000,2023-08-15 01:14:24,3.0,254.50386
2023-08-16T09:00:00.000000000,2023-08-15 01:14:24,3.0,270.69
2023-08-16T10:00:00.000000000,2023-08-15 01:14:24,3.0,298.71602
2023-08-16T11:00:00.000000000,2023-08-15 01:14:24,3.0,333.47223
2023-08-16T12:00:00.000000000,2023-08-15 01:14:24,3.0,365.36792
2023-08-16T13:00:00.000000000,2023-08-15 01:14:24,3.0,389.17124
2023-08-16T14:00:00.000000000,2023-08-15 01:14:24,3.0,404.87226
2023-08-16T15:00:00.000000000,2023-08-15 01:14:24,3.0,416.26003
2023-08-16T16:00:00.000000000,2023-08-15 01:14:24,3.0,419.18272
2023-08-16T17:00:00.000000000,2023-08-15 01:14:24,3.0,410.60686
2023-08-16T18:00:00.000000000,2023-08-15 01:14:24,3.0,391.01706
2023-08-16T19:00:00.000000000,2023-08-15 01:14:24,3.0,366.15112
2023-08-16T20:00:00.000000000,2023-08-15 01:14:24,3.0,342.3262
2023-08-16T21:00:00.000000000,2023-08-15 01:14:24,3.0,325.92961
2023-08-16T22:00:00.000000000,2023-08-15 01:14:24,3.0,315.60033
2023-08-16T23:00:00.000000000,2023-08-15 01:14:24,3.0,309.05023
2023-08-17T00:00:00.000000000,2023-08-15 01:14:24,3.0,280.50291
2023-08-17T01:00:00.000000000,2023-08-15 01:14:24,3.0,265.56634
2023-08-17T02:00:00.000000000,2023-08-15 01:14:24,3.0,247.58466
2023-08-17T03:00:00.000000000,2023-08-15 01:14:24,3.0,232.87824
2023-08-17T04:00:00.000000000,2023-08-15 01:14:24,3.0,223.195
2023-08-17T05:00:00.000000000,2023-08-15 01:14:24,3.0,217.37924
2023-08-17T06:00:00.000000000,2023-08-15 01:14:24,3.0,215.29966
2023-08-17T07:00:00.000000000,2023-08-15 01:14:24,3.0,215.47524
2023-08-17T08:00:00.000000000,2023-08-15 01:14:24,3.0,219.50821
2023-08-17T09:00:00.000000000,2023-08-15 01:14:24,3.0,231.05534
2023-08-17T10:00:00.000000000,2023-08-15 01:14:24,3.0,252.72553
2023-08-17T11:00:00.000000000,2023-08-15 01:14:24,3.0,284.82571
2023-08-17T12:00:00.000000000,2023-08-15 01:14:24,3.0,317.53163
2023-08-17T13:00:00.000000000,2023-08-15 01:14:24,3.0,343.25166
2023-08-17T14:00:00.000000000,2023-08-15 01:14:24,3.0,361.36581
2023-08-17T15:00:00.000000000,2023-08-15 01:14:24,3.0,376.43004
2023-08-17T16:00:00.000000000,2023-08-15 01:14:24,3.0,385.8447
2023-08-17T17:00:00.000000000,2023-08-15 01:14:24,3.0,386.73002
2023-08-17T18:00:00.000000000,2023-08-15 01:14:24,3.0,375.02204
2023-08-17T19:00:00.000000000,2023-08-15 01:14:24,3.0,351.5923
2023-08-17T20:00:00.000000000,2023-08-15 01:14:24,3.0,323.95157
2023-08-17T21:00:00.000000000,2023-08-15 01:14:24,3.0,300.63943
2023-08-17T22:00:00.000000000,2023-08-15 01:14:24,3.0,283.35427
2023-08-17T23:00:00.000000000,2023-08-15 01:14:24,3.0,272.63636
