Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
40296,2023-08-07 00:00:00,2024-07-17 00:00:00,3.1,302.18,10177.0,44987.0,4934.0,218.0,9640.0,10913.0,209.0
40297,2023-08-07 01:00:00,2024-07-17 00:00:00,3.1,328.89,10459.0,46451.0,4935.0,236.0,3946.0,11016.0,825.0
40298,2023-08-07 02:00:00,2024-07-17 00:00:00,3.1,345.05,10643.0,47272.0,4936.0,209.0,202.0,11263.0,588.0
40299,2023-08-07 03:00:00,2024-07-17 00:00:00,3.1,323.05,10245.0,42830.0,4937.0,139.0,1.0,15120.0,147.0
40300,2023-08-07 04:00:00,2024-07-17 00:00:00,3.1,297.28,9426.0,36900.0,4938.0,6.0,0.0,18872.0,126.0
40301,2023-08-07 05:00:00,2024-07-17 00:00:00,3.1,280.18,8986.0,31861.0,4939.0,5.0,0.0,20741.0,79.0
40302,2023-08-07 06:00:00,2024-07-17 00:00:00,3.1,269.31,8037.0,29350.0,4940.0,5.0,0.0,20771.0,88.0
40303,2023-08-07 07:00:00,2024-07-17 00:00:00,3.1,255.0,6365.0,28128.0,4940.0,5.0,0.0,20444.0,78.0
40304,2023-08-07 08:00:00,2024-07-17 00:00:00,3.1,248.63,5599.0,27321.0,4941.0,6.0,0.0,20012.0,81.0
40305,2023-08-07 09:00:00,2024-07-17 00:00:00,3.1,262.86,5885.0,28069.0,4940.0,5.0,0.0,17731.0,88.0
40306,2023-08-07 10:00:00,2024-07-17 00:00:00,3.1,281.16,6802.0,28606.0,4939.0,5.0,0.0,15780.0,96.0
40307,2023-08-07 11:00:00,2024-07-17 00:00:00,3.1,303.87,7910.0,30260.0,4942.0,4.0,0.0,13589.0,86.0
40308,2023-08-07 12:00:00,2024-07-17 00:00:00,3.1,311.1,8257.0,31557.0,4941.0,5.0,2.0,13013.0,84.0
40309,2023-08-07 13:00:00,2024-07-17 00:00:00,3.1,302.32,8153.0,30717.0,4942.0,5.0,1093.0,13311.0,145.0
40310,2023-08-07 14:00:00,2024-07-17 00:00:00,3.1,271.31,7251.0,29622.0,4942.0,5.0,5844.0,13114.0,62.0
40311,2023-08-07 15:00:00,2024-07-17 00:00:00,3.1,240.97,6194.0,29137.0,4943.0,5.0,9512.0,14654.0,124.0
40312,2023-08-07 16:00:00,2024-07-17 00:00:00,3.1,263.1,8197.0,31747.0,4945.0,5.0,10417.0,13262.0,209.0
40313,2023-08-07 17:00:00,2024-07-17 00:00:00,3.1,281.67,9396.0,36017.0,4944.0,5.0,11760.0,10683.0,135.0
40314,2023-08-07 18:00:00,2024-07-17 00:00:00,3.1,292.62,9611.0,40365.0,4942.0,6.0,12160.0,9080.0,168.0
40315,2023-08-07 19:00:00,2024-07-17 00:00:00,3.1,304.83,10064.0,44749.0,4942.0,23.0,12165.0,7590.0,143.0
40316,2023-08-07 20:00:00,2024-07-17 00:00:00,3.1,309.43,10301.0,46415.0,4940.0,29.0,12192.0,7117.0,226.0
40317,2023-08-07 21:00:00,2024-07-17 00:00:00,3.1,308.65,10352.0,46940.0,4938.0,139.0,12252.0,7308.0,197.0
40318,2023-08-07 22:00:00,2024-07-17 00:00:00,3.1,307.93,10456.0,46936.0,4935.0,179.0,12091.0,7863.0,295.0
40319,2023-08-07 23:00:00,2024-07-17 00:00:00,3.1,305.33,10348.0,46896.0,4936.0,188.0,11118.0,9310.0,239.0
