,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
0,2023-08-26 00:00:00,2023-08-28 00:48:23,3.0,432.58,11788.0,49643.0,4932.0,229.0,7516.0,5902.0,568.0
1,2023-08-26 01:00:00,2023-08-28 00:48:23,3.0,466.79,12160.0,51156.0,4933.0,313.0,2144.0,5347.0,1034.0
2,2023-08-26 02:00:00,2023-08-28 00:48:23,3.0,477.21,11947.0,50733.0,4935.0,255.0,36.0,5354.0,804.0
3,2023-08-26 03:00:00,2023-08-28 00:48:23,3.0,474.19,11724.0,49146.0,4936.0,127.0,1.0,5566.0,379.0
4,2023-08-26 04:00:00,2023-08-28 00:48:23,3.0,473.4,11473.0,47250.0,4939.0,7.0,0.0,5480.0,244.0
5,2023-08-26 05:00:00,2023-08-28 00:48:23,3.0,461.52,10989.0,43164.0,4940.0,0.0,0.0,6594.0,96.0
6,2023-08-26 06:00:00,2023-08-28 00:48:23,3.0,449.65,10861.0,38753.0,4941.0,0.0,0.0,7849.0,77.0
7,2023-08-26 07:00:00,2023-08-28 00:48:23,3.0,435.61,9291.0,36440.0,4942.0,0.0,0.0,8206.0,93.0
8,2023-08-26 08:00:00,2023-08-28 00:48:23,3.0,430.11,8873.0,34360.0,4944.0,0.0,0.0,8276.0,68.0
9,2023-08-26 09:00:00,2023-08-28 00:48:23,3.0,430.54,8730.0,32976.0,4945.0,19.0,0.0,7884.0,90.0
10,2023-08-26 10:00:00,2023-08-28 00:48:23,3.0,435.33,8295.0,33021.0,4946.0,0.0,0.0,6888.0,77.0
11,2023-08-26 11:00:00,2023-08-28 00:48:23,3.0,435.34,8065.0,32693.0,4948.0,0.0,0.0,6625.0,63.0
12,2023-08-26 12:00:00,2023-08-28 00:48:23,3.0,432.78,7760.0,32729.0,4947.0,0.0,1.0,6699.0,111.0
13,2023-08-26 13:00:00,2023-08-28 00:48:23,3.0,430.41,7811.0,32427.0,4949.0,0.0,679.0,6371.0,107.0
14,2023-08-26 14:00:00,2023-08-28 00:48:23,3.0,403.19,7685.0,31905.0,4949.0,0.0,5320.0,5486.0,69.0
15,2023-08-26 15:00:00,2023-08-28 00:48:23,3.0,393.69,8480.0,32933.0,4949.0,1.0,8918.0,4769.0,121.0
16,2023-08-26 16:00:00,2023-08-28 00:48:23,3.0,399.14,9569.0,35705.0,4949.0,19.0,10651.0,4145.0,107.0
17,2023-08-26 17:00:00,2023-08-28 00:48:23,3.0,410.57,10378.0,39920.0,4953.0,19.0,11441.0,3265.0,168.0
18,2023-08-26 18:00:00,2023-08-28 00:48:23,3.0,417.75,10586.0,44631.0,4954.0,26.0,11876.0,2656.0,158.0
19,2023-08-26 19:00:00,2023-08-28 00:48:23,3.0,428.85,11803.0,46842.0,4949.0,112.0,11387.0,2524.0,194.0
20,2023-08-26 20:00:00,2023-08-28 00:48:23,3.0,434.97,12108.0,48526.0,4941.0,112.0,10466.0,2758.0,205.0
21,2023-08-26 21:00:00,2023-08-28 00:48:23,3.0,432.31,12058.0,48827.0,4932.0,137.0,10024.0,3701.0,294.0
22,2023-08-26 22:00:00,2023-08-28 00:48:23,3.0,428.54,11989.0,48697.0,4926.0,147.0,9905.0,4561.0,475.0
23,2023-08-26 23:00:00,2023-08-28 00:48:23,3.0,421.03,11662.0,48336.0,4926.0,193.0,8736.0,6580.0,314.0
