datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-31 20:00:00,2023-09-02 22:35:24,3.0,3.972650438449695,307.72970655312923,283.89165484927423,505.9787246133733,0.0245735286609397,9541.90605,23565.22639,6659.21057,2635.54411,13173.35983,1388.31001,7.7965
2023-08-31 21:00:00,2023-09-02 22:35:24,3.0,3.972650438449695,307.72970655312923,283.89165484927423,505.9787246133733,0.0245735286609397,9521.53211,36983.1623,6908.7665,2640.05122,12766.88994,1768.10003,10.82628
2023-08-31 22:00:00,2023-09-02 22:35:24,3.0,4.590685033373716,306.2309534466373,284.0023112313704,889.8452742791576,0.0245735286609397,9439.38313,45979.60822,7550.34868,2645.82045,12056.38022,2059.10005,13.14774
2023-08-31 23:00:00,2023-09-02 22:35:24,3.0,4.590685033373716,306.2309534466373,284.0023112313704,889.8452742791576,0.0245735286609397,9319.97606,45731.69083,8338.69519,2652.29289,10699.88009,2200.19997,14.27337
2023-09-01 00:00:00,2023-09-02 22:35:24,3.0,4.590685033373716,306.2309534466373,284.0023112313704,889.8452742791576,0.0245735286609397,9399.68765,55323.16306,9843.54331,2650.565,126.08512,16400.82416,10.5266
2023-09-01 01:00:00,2023-09-02 22:35:24,3.0,4.37070035281506,301.0031890741893,284.58936488269467,676.6691251886409,0.0246332070265838,9161.89645,51067.06203,10077.05593,2650.82691,148.56378,14750.42193,14.67754
2023-09-01 02:00:00,2023-09-02 22:35:24,3.0,4.37070035281506,301.0031890741893,284.58936488269467,676.6691251886409,0.0246332070265838,8858.45595,45074.91603,10263.54274,2652.9539,134.66302,13089.53337,16.19791
2023-09-01 03:00:00,2023-09-02 22:35:24,3.0,4.37070035281506,301.0031890741893,284.58936488269467,676.6691251886409,0.0246332070265838,8543.53997,37251.95518,10740.71039,2655.47557,135.02128,11389.01824,20.2701
2023-09-01 04:00:00,2023-09-02 22:35:24,3.0,3.885869037981228,298.85359523906914,284.9620992463904,20.237140332443712,0.0246890380199602,8132.29836,32800.52123,11065.91999,2657.54328,129.85429,9555.88385,18.3159
2023-09-01 05:00:00,2023-09-02 22:35:24,3.0,3.885869037981228,298.85359523906914,284.9620992463904,20.237140332443712,0.0246890380199602,7620.66988,31366.33145,11360.41597,2662.91665,29.0661,8032.6378,17.80127
2023-09-01 06:00:00,2023-09-02 22:35:24,3.0,3.885869037981228,298.85359523906914,284.9620992463904,20.237140332443712,0.0246890380199602,7349.79548,26113.66837,11499.88333,2665.09615,25.97674,6923.44045,18.10857
2023-09-01 07:00:00,2023-09-02 22:35:24,3.0,3.0383629521134976,297.1597645385499,285.0843367759651,10.118673198816392,0.0246890380199602,7174.37146,14972.53841,11494.01028,2662.0481,30.06472,6211.45267,16.38273
2023-09-01 08:00:00,2023-09-02 22:35:24,3.0,3.0383629521134976,297.1597645385499,285.0843367759651,10.118673198816392,0.0246890380199602,6850.52299,1124.16538,11282.73222,2663.07157,44.11312,5988.22728,13.60592
2023-09-01 09:00:00,2023-09-02 22:35:24,3.0,3.0383629521134976,297.1597645385499,285.0843367759651,10.118673198816392,0.0246890380199602,6525.54107,0.0,11032.9114,2661.52483,36.16983,6353.69882,16.81207
2023-09-01 10:00:00,2023-09-02 22:35:24,3.0,2.586283867248021,295.9394010746561,285.1489644153963,0.0,0.0267177486768911,6294.16254,0.0,10873.07568,2661.7395,82.65919,7075.39352,19.01329
2023-09-01 11:00:00,2023-09-02 22:35:24,3.0,2.586283867248021,295.9394010746561,285.1489644153963,0.0,0.0267177486768911,6495.15625,0.0,10441.06922,2666.26722,83.08862,8089.02348,19.74207
2023-09-01 12:00:00,2023-09-02 22:35:24,3.0,2.586283867248021,295.9394010746561,285.1489644153963,0.0,0.0267177486768911,6808.56658,0.0,9972.77599,2670.19061,76.76512,9064.59649,18.77173
2023-09-01 13:00:00,2023-09-02 22:35:24,3.0,3.468836896340044,301.8582724305626,285.44045143094456,0.0063375698053186,0.0314809312773023,7312.05819,0.0,9601.98756,2673.96754,82.61655,10196.44934,16.16499
2023-09-01 14:00:00,2023-09-02 22:35:24,3.0,3.468836896340044,301.8582724305626,285.44045143094456,0.0063375698053186,0.0314809312773023,7846.40574,0.0,9139.21339,2676.78421,88.77527,11356.72647,13.02991
2023-09-01 15:00:00,2023-09-02 22:35:24,3.0,3.468836896340044,301.8582724305626,285.44045143094456,0.0063375698053186,0.0314809312773023,8419.60684,0.0,8870.33437,2681.57101,108.46123,12541.94253,14.35662
2023-09-01 16:00:00,2023-09-02 22:35:24,3.0,3.758935686706238,306.7040530630974,284.1282295032365,233.14921589968355,0.0381608935787801,8843.57067,3568.94072,8708.14561,2687.34994,121.77503,13878.58821,15.78311
2023-09-01 17:00:00,2023-09-02 22:35:24,3.0,3.758935686706238,306.7040530630974,284.1282295032365,233.14921589968355,0.0381608935787801,9228.86196,10037.37236,8581.65179,2690.42267,119.82413,15193.011,16.98235
2023-09-01 18:00:00,2023-09-02 22:35:24,3.0,3.758935686706238,306.7040530630974,284.1282295032365,233.14921589968355,0.0381608935787801,9596.24756,13283.31429,8465.4905,2692.85855,112.68907,17047.34157,18.9956
2023-09-01 19:00:00,2023-09-02 22:35:24,3.0,4.415607690535442,308.4098581345787,282.3194426725013,510.0517155191295,0.0412704551752791,9932.39344,14079.47353,8363.67099,2695.80641,108.77765,18593.74133,21.42067
2023-09-01 20:00:00,2023-09-02 22:35:24,3.0,4.415607690535442,308.4098581345787,282.3194426725013,510.0517155191295,0.0412704551752791,9931.86233,21179.96937,8452.52094,2700.08503,109.28046,19478.10761,24.06816
2023-09-01 21:00:00,2023-09-02 22:35:24,3.0,4.415607690535442,308.4098581345787,282.3194426725013,510.0517155191295,0.0412704551752791,9863.41993,31033.24718,8648.08739,2704.40803,105.60394,19915.44629,19.69316
2023-09-01 22:00:00,2023-09-02 22:35:24,3.0,5.007138262645098,306.4818125476534,282.6583515158021,898.4910974769147,0.0426902358227731,9720.89143,43079.13074,9233.02239,2709.99986,94.11144,19893.57092,21.34342
2023-09-01 23:00:00,2023-09-02 22:35:24,3.0,5.007138262645098,306.4818125476534,282.6583515158021,898.4910974769147,0.0426902358227731,9533.3675,49508.87944,9907.13109,2716.33184,82.91167,19380.06355,14.89259
2023-09-02 00:00:00,2023-09-02 22:35:24,3.0,5.007138262645098,306.4818125476534,282.6583515158021,898.4910974769147,0.0426902358227731,9810.75596,53714.02227,12017.94679,2689.79879,126.08512,25795.94378,10.5266
2023-09-02 01:00:00,2023-09-02 22:35:24,3.0,4.560504864360524,300.98535437393457,283.475294418517,683.8033919150024,0.042752163745489,9572.56344,52636.17139,12233.43057,2690.02511,148.56378,24368.85491,14.67754
2023-09-02 02:00:00,2023-09-02 22:35:24,3.0,4.560504864360524,300.98535437393457,283.475294418517,683.8033919150024,0.042752163745489,9255.32795,51052.85997,12358.37241,2692.12215,134.66302,23027.18237,16.19791
2023-09-02 03:00:00,2023-09-02 22:35:24,3.0,4.560504864360524,300.98535437393457,283.475294418517,683.8033919150024,0.042752163745489,8928.20263,46699.27331,12711.62996,2694.5547,135.02128,21387.83319,20.2701
2023-09-02 04:00:00,2023-09-02 22:35:24,3.0,3.9762116325554495,298.8082145341125,284.38340025468096,19.86485444329485,0.0448123558654608,8449.15919,40079.42533,12883.69147,2696.55873,129.85429,19466.61763,18.3159
2023-09-02 05:00:00,2023-09-02 22:35:24,3.0,3.9762116325554495,298.8082145341125,284.38340025468096,19.86485444329485,0.0448123558654608,7806.57906,32526.50152,13081.46222,2701.98986,29.0661,17561.87133,17.80127
2023-09-02 06:00:00,2023-09-02 22:35:24,3.0,3.9762116325554495,298.8082145341125,284.38340025468096,19.86485444329485,0.0448123558654608,7406.3453,22129.29889,13152.2173,2704.40214,25.97674,16310.00172,18.10857
2023-09-02 07:00:00,2023-09-02 22:35:24,3.0,3.010848843290048,297.1752951608811,285.05476139653047,9.932483296498008,0.0509848672485477,7105.23238,9308.86965,13103.74212,2701.46576,30.06472,15252.56911,16.38273
2023-09-02 08:00:00,2023-09-02 22:35:24,3.0,3.010848843290048,297.1752951608811,285.05476139653047,9.932483296498008,0.0509848672485477,6664.83131,0.0,12835.47721,2702.47225,44.11312,14575.87753,13.60592
2023-09-02 09:00:00,2023-09-02 22:35:24,3.0,3.010848843290048,297.1752951608811,285.05476139653047,9.932483296498008,0.0509848672485477,6226.80413,0.0,12489.12286,2700.81263,36.16983,14424.30155,16.81207
2023-09-02 10:00:00,2023-09-02 22:35:24,3.0,2.325355883162868,296.0613800141041,285.525309512043,0.0,0.0663763318312653,5878.22088,0.0,12221.93265,2700.93004,82.65919,14709.40525,19.01329
2023-09-02 11:00:00,2023-09-02 22:35:24,3.0,2.325355883162868,296.0613800141041,285.525309512043,0.0,0.0663763318312653,6031.99684,0.0,11717.99459,2705.31359,83.08862,15429.58368,19.74207
2023-09-02 12:00:00,2023-09-02 22:35:24,3.0,2.325355883162868,296.0613800141041,285.525309512043,0.0,0.0663763318312653,6330.04269,0.0,11194.24263,2709.14962,76.76512,16242.38274,18.77173
2023-09-02 13:00:00,2023-09-02 22:35:24,3.0,2.476752018542145,302.0253918832771,286.0053924639242,0.0047061980417032,0.1002507746278096,6861.81815,0.0,10780.8481,2712.83997,82.61655,17389.90092,16.16499
2023-09-02 14:00:00,2023-09-02 22:35:24,3.0,2.476752018542145,302.0253918832771,286.0053924639242,0.0047061980417032,0.1002507746278096,7475.49421,0.0,10258.78654,2715.652,88.77527,18490.68916,13.02991
2023-09-02 15:00:00,2023-09-02 22:35:24,3.0,2.476752018542145,302.0253918832771,286.0053924639242,0.0047061980417032,0.1002507746278096,8175.45908,311.57835,9921.94538,2720.34613,108.46123,19689.19988,14.35662
2023-09-02 16:00:00,2023-09-02 22:35:24,3.0,2.9355981770108697,306.9745102223067,284.3829481562583,227.74745954817743,0.1351063082604088,8723.0754,2993.04932,9725.13717,2726.01924,121.77503,20918.97205,15.78311
2023-09-02 17:00:00,2023-09-02 22:35:24,3.0,2.9355981770108697,306.9745102223067,284.3829481562583,227.74745954817743,0.1351063082604088,9290.31846,6488.88036,9557.16286,2729.04319,119.82413,22338.17887,16.98235
2023-09-02 18:00:00,2023-09-02 22:35:24,3.0,2.9355981770108697,306.9745102223067,284.3829481562583,227.74745954817743,0.1351063082604088,9809.19138,9805.09566,9415.35518,2731.44309,112.68907,24414.09525,18.9956
2023-09-02 19:00:00,2023-09-02 22:35:24,3.0,3.905895291210325,308.4441791809245,283.03910052402694,502.6588063831114,0.1546900596640444,10273.38251,14235.87703,9312.82212,2734.36838,108.77765,26101.30203,21.42067
2023-09-02 20:00:00,2023-09-02 22:35:24,3.0,3.905895291210325,308.4441791809245,283.03910052402694,502.6588063831114,0.1546900596640444,10337.58089,24517.41724,9370.95845,2738.54417,109.28046,27151.42074,24.06816
2023-09-02 21:00:00,2023-09-02 22:35:24,3.0,3.905895291210325,308.4441791809245,283.03910052402694,502.6588063831114,0.1546900596640444,10293.00504,33881.41314,9560.33366,2742.75745,105.60394,27595.12304,19.69316
2023-09-02 22:00:00,2023-09-02 22:35:24,3.0,4.691043861446723,306.53345293304034,283.7187216890692,875.4327196565207,0.1675454610712574,10147.19441,42856.24208,10144.73647,2748.2436,94.11144,27467.11535,21.34342
2023-09-02 23:00:00,2023-09-02 22:35:24,3.0,4.691043861446723,306.53345293304034,283.7187216890692,875.4327196565207,0.1675454610712574,9930.30546,47244.14206,10812.45664,2754.49189,82.91167,26747.67957,14.89259
2023-09-03 00:00:00,2023-09-02 22:35:24,3.0,4.691043861446723,306.53345293304034,283.7187216890692,875.4327196565207,0.1675454610712574,10208.72599,53707.28062,12774.9083,2729.00618,126.08512,30331.05842,10.5266
2023-09-03 01:00:00,2023-09-02 22:35:24,3.0,4.492460130374297,301.3229067650465,285.0248715252529,662.0292584661657,0.1901165711804934,9960.1111,53443.29606,12984.11571,2729.19691,148.56378,29492.63908,14.67754
2023-09-03 02:00:00,2023-09-02 22:35:24,3.0,4.492460130374297,301.3229067650465,285.0248715252529,662.0292584661657,0.1901165711804934,9627.54762,52723.85842,13087.63199,2731.26401,134.66302,28671.79502,16.19791
2023-09-03 03:00:00,2023-09-02 22:35:24,3.0,4.492460130374297,301.3229067650465,285.0248715252529,662.0292584661657,0.1901165711804934,9285.73978,48918.24749,13397.75365,2733.60748,135.02128,27324.86056,20.2701
2023-09-03 04:00:00,2023-09-02 22:35:24,3.0,4.173295021682079,299.28315492052286,286.3395135098287,18.7532758423764,0.2273526823136056,8768.83978,41738.33247,13516.50105,2735.54789,129.85429,25526.54363,18.3159
2023-09-03 05:00:00,2023-09-02 22:35:24,3.0,4.173295021682079,299.28315492052286,286.3395135098287,18.7532758423764,0.2273526823136056,8062.00934,32876.96079,13680.59977,2741.03672,29.0661,23432.04255,17.80127
2023-09-03 06:00:00,2023-09-02 22:35:24,3.0,4.173295021682079,299.28315492052286,286.3395135098287,18.7532758423764,0.2273526823136056,7603.1413,21422.09586,13727.43466,2743.68162,25.97674,21983.09128,18.10857
2023-09-03 07:00:00,2023-09-02 22:35:24,3.0,3.6346456140469607,297.8180863917596,287.1836600137248,9.376604256504269,0.243241163713473,7247.77,8311.56724,13664.1269,2740.85684,30.06472,20483.14892,16.38273
2023-09-03 08:00:00,2023-09-02 22:35:24,3.0,3.6346456140469607,297.8180863917596,287.1836600137248,9.376604256504269,0.243241163713473,6744.16404,0.0,13376.02502,2741.84636,44.11312,19212.36584,13.60592
2023-09-03 09:00:00,2023-09-02 22:35:24,3.0,3.6346456140469607,297.8180863917596,287.1836600137248,9.376604256504269,0.243241163713473,6240.76364,0.0,12996.06387,2740.07399,36.16983,18285.62883,16.81207
2023-09-03 10:00:00,2023-09-02 22:35:24,3.0,3.065024073711509,296.77209947740465,287.6182508081924,0.0,0.2602919550346292,5829.73497,0.0,12691.50105,2740.09418,82.65919,17848.75592,19.01329
2023-09-03 11:00:00,2023-09-02 22:35:24,3.0,3.065024073711509,296.77209947740465,287.6182508081924,0.0,0.2602919550346292,5966.20265,0.0,12162.52275,2744.33367,83.08862,17872.22616,19.74207
2023-09-03 12:00:00,2023-09-02 22:35:24,3.0,3.065024073711509,296.77209947740465,287.6182508081924,0.0,0.2602919550346292,6260.96043,0.0,11619.46361,2748.08236,76.76512,18082.40564,18.77173
2023-09-03 13:00:00,2023-09-02 22:35:24,3.0,3.504707715898357,302.517963980704,287.590232927469,0.0034909242850886,0.3289753596661699,6811.99463,0.0,11191.23729,2751.68622,82.61655,18821.45572,16.16499
2023-09-03 14:00:00,2023-09-02 22:35:24,3.0,3.504707715898357,302.517963980704,287.590232927469,0.0034909242850886,0.3289753596661699,7466.98373,0.0,10648.53691,2754.4936,88.77527,19543.07472,13.02991
2023-09-03 15:00:00,2023-09-02 22:35:24,3.0,3.504707715898357,302.517963980704,287.590232927469,0.0034909242850886,0.3289753596661699,8230.57867,184.89493,10288.03648,2759.09512,108.46123,20545.34736,14.35662
2023-09-03 16:00:00,2023-09-02 22:35:24,3.0,3.708362933381466,307.5640442764964,285.663541971277,220.95725183095004,0.4466724874513972,8840.58182,2847.48389,10079.17589,2764.66249,121.77503,21647.60789,15.78311
2023-09-03 17:00:00,2023-09-02 22:35:24,3.0,3.708362933381466,307.5640442764964,285.663541971277,220.95725183095004,0.4466724874513972,9490.02367,6177.61948,9896.76196,2767.6377,119.82413,23163.52202,16.98235
2023-09-03 18:00:00,2023-09-02 22:35:24,3.0,3.708362933381466,307.5640442764964,285.663541971277,220.95725183095004,0.4466724874513972,10078.68256,9661.00979,9746.02578,2770.00165,112.68907,25464.66099,18.9956
2023-09-03 19:00:00,2023-09-02 22:35:24,3.0,4.438370867253108,308.71948231374256,284.38930251733336,492.5539411571026,0.5776682425726027,10602.75017,14641.35791,9643.24373,2772.90434,108.77765,27427.85216,21.42067
2023-09-03 20:00:00,2023-09-02 22:35:24,3.0,4.438370867253108,308.71948231374256,284.38930251733336,492.5539411571026,0.5776682425726027,10689.02389,25175.43848,9690.68876,2776.97744,109.28046,28892.25318,24.06816
2023-09-03 21:00:00,2023-09-02 22:35:24,3.0,4.438370867253108,308.71948231374256,284.38930251733336,492.5539411571026,0.5776682425726027,10652.14326,34149.15746,9877.90821,2781.08107,105.60394,29803.45968,19.69316
2023-09-03 22:00:00,2023-09-02 22:35:24,3.0,5.28471851870909,306.42819247898984,285.07607398175344,830.5280156559718,0.6601770682057235,10505.28864,42551.79849,10462.12567,2786.46158,94.11144,30132.59388,21.34342
2023-09-03 23:00:00,2023-09-02 22:35:24,3.0,5.28471851870909,306.42819247898984,285.07607398175344,830.5280156559718,0.6601770682057235,10279.52507,46824.27146,11127.62167,2792.62623,82.91167,29815.53223,14.89259
