UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-12-26 00:00:00,10316.0,761.0,1962.0,5111.0,500.0,24774.0,18.0
2023-12-26 01:00:00,11075.0,0.0,1537.0,5111.0,681.0,26885.0,18.0
2023-12-26 02:00:00,11298.0,1.0,1359.0,5111.0,449.0,27406.0,18.0
2023-12-26 03:00:00,11334.0,0.0,1413.0,5111.0,284.0,27681.0,18.0
2023-12-26 04:00:00,11315.0,0.0,1836.0,5111.0,144.0,27355.0,1.0
2023-12-26 05:00:00,11114.0,0.0,2879.0,5112.0,115.0,26261.0,0.0
2023-12-26 06:00:00,10790.0,0.0,4419.0,5112.0,27.0,24771.0,0.0
2023-12-26 07:00:00,9818.0,0.0,6139.0,5112.0,26.0,23507.0,0.0
2023-12-26 08:00:00,8752.0,0.0,8541.0,5112.0,33.0,21700.0,0.0
2023-12-26 09:00:00,7235.0,0.0,10314.0,5113.0,11.0,21071.0,15.0
2023-12-26 10:00:00,5637.0,0.0,13392.0,5112.0,13.0,20242.0,3.0
2023-12-26 11:00:00,5466.0,0.0,15235.0,5113.0,32.0,19615.0,0.0
2023-12-26 12:00:00,5530.0,0.0,15666.0,5113.0,22.0,21156.0,0.0
2023-12-26 13:00:00,6686.0,0.0,15897.0,5113.0,90.0,22289.0,18.0
2023-12-26 14:00:00,7714.0,175.0,16002.0,5112.0,205.0,22713.0,18.0
2023-12-26 15:00:00,7608.0,4472.0,14556.0,5112.0,68.0,20461.0,18.0
2023-12-26 16:00:00,6294.0,10067.0,10673.0,5112.0,96.0,18875.0,18.0
2023-12-26 17:00:00,6118.0,10970.0,8809.0,5113.0,73.0,18514.0,5.0
2023-12-26 18:00:00,5656.0,10998.0,8327.0,5112.0,49.0,17767.0,0.0
2023-12-26 19:00:00,5622.0,10351.0,8815.0,5112.0,47.0,16548.0,0.0
2023-12-26 20:00:00,5611.0,10519.0,9186.0,5112.0,39.0,15328.0,0.0
2023-12-26 21:00:00,5606.0,10893.0,9170.0,5112.0,51.0,14275.0,0.0
2023-12-26 22:00:00,5609.0,10584.0,8380.0,5112.0,74.0,14754.0,0.0
2023-12-26 23:00:00,6011.0,6678.0,7461.0,5113.0,154.0,19235.0,18.0
