UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-04-02 00:00:00,2024-07-17 00:00:00,3.1,6.0911485970277095,298.43672417602414,280.81565994536203,597.475651005783,1.3034816019253543,4760.61365,4948.47007,9736.76873,3725.87383,70.64015,19945.71131,133.93657
2023-04-02 01:00:00,2024-07-17 00:00:00,3.1,5.113085971931054,294.0602545630627,280.8189864334705,16.399791589768537,1.1304834364545422,4864.80885,1851.47276,10291.08,3726.52287,130.88884,20120.57872,120.4722
2023-04-02 02:00:00,2024-07-17 00:00:00,3.1,5.113085971931054,294.0602545630627,280.8189864334705,16.399791589768537,1.1304834364545422,4893.10252,18.21081,10862.08766,3727.77019,125.32821,19975.99363,103.51306
2023-04-02 03:00:00,2024-07-17 00:00:00,3.1,5.113085971931054,294.0602545630627,280.8189864334705,16.399791589768537,1.1304834364545422,4998.01389,0.0,11600.06336,3732.44734,119.09426,19330.01121,90.89844
2023-04-02 04:00:00,2024-07-17 00:00:00,3.1,4.865271784013493,292.5721688308424,280.6060858567705,8.20009407193243,1.2787583594118594,5163.76644,0.0,12238.60917,3734.9018,119.5794,18475.73835,75.7845
2023-04-02 05:00:00,2024-07-17 00:00:00,3.1,4.865271784013493,292.5721688308424,280.6060858567705,8.20009407193243,1.2787583594118594,5201.24905,414.02073,12721.31498,3736.44666,135.72301,17348.48048,56.02931
2023-04-02 06:00:00,2024-07-17 00:00:00,3.1,4.865271784013493,292.5721688308424,280.6060858567705,8.20009407193243,1.2787583594118594,5148.82187,628.61352,13058.40751,3736.6117,219.25129,16126.10729,41.93682
2023-04-02 07:00:00,2024-07-17 00:00:00,3.1,4.515089032686491,291.56140315009566,280.1891043658509,0.0,0.012224066609909,5055.97235,361.23442,13374.87077,3743.21128,228.23287,14976.37129,29.54957
2023-04-02 08:00:00,2024-07-17 00:00:00,3.1,4.515089032686491,291.56140315009566,280.1891043658509,0.0,0.012224066609909,5011.64241,9.325,13490.61999,3745.66911,230.81047,14006.70261,16.28208
2023-04-02 09:00:00,2024-07-17 00:00:00,3.1,4.515089032686491,291.56140315009566,280.1891043658509,0.0,0.012224066609909,5030.10167,0.0,13389.72245,3747.82034,226.74442,12953.8484,7.54652
2023-04-02 10:00:00,2024-07-17 00:00:00,3.1,4.20018243633749,290.785454724175,279.69976634059736,0.0,0.0133817581223756,5162.35375,0.0,13168.40619,3749.10223,233.66994,11855.70914,6.24364
2023-04-02 11:00:00,2024-07-17 00:00:00,3.1,4.20018243633749,290.785454724175,279.69976634059736,0.0,0.0133817581223756,5255.01069,0.0,12826.65132,3750.84846,248.19104,11076.8306,13.55827
2023-04-02 12:00:00,2024-07-17 00:00:00,3.1,4.20018243633749,290.785454724175,279.69976634059736,0.0,0.0133817581223756,5415.86094,1209.23747,12472.8759,3753.21839,262.3963,10848.94029,17.26109
2023-04-02 13:00:00,2024-07-17 00:00:00,3.1,5.239233933843416,295.74556905833936,280.8109940666245,196.5789437914761,0.0006014091785305,5584.31029,4635.2728,12028.06057,3756.50459,258.18848,10769.66407,34.98822
2023-04-02 14:00:00,2024-07-17 00:00:00,3.1,5.239233933843416,295.74556905833936,280.8109940666245,196.5789437914761,0.0006014091785305,5708.55178,7320.35927,11591.42043,3758.82624,269.01988,10543.08095,52.36332
2023-04-02 15:00:00,2024-07-17 00:00:00,3.1,5.239233933843416,295.74556905833936,280.8109940666245,196.5789437914761,0.0006014091785305,6046.17349,9056.9062,11223.05027,3762.39457,256.0429,10763.24999,60.57681
2023-04-02 16:00:00,2024-07-17 00:00:00,3.1,6.457543206290838,301.3233995630967,279.2335498500603,482.03966924908144,0.0010313218594169,6368.43213,10091.40294,10947.50112,3764.56497,256.54796,11309.48461,71.17946
2023-04-02 17:00:00,2024-07-17 00:00:00,3.1,6.457543206290838,301.3233995630967,279.2335498500603,482.03966924908144,0.0010313218594169,6487.93181,10812.22462,10653.87381,3768.7708,248.58151,12393.30898,84.76942
2023-04-02 18:00:00,2024-07-17 00:00:00,3.1,6.457543206290838,301.3233995630967,279.2335498500603,482.03966924908144,0.0010313218594169,6435.97927,10912.87421,10300.62023,3774.52405,247.00747,13642.93698,110.50208
2023-04-02 19:00:00,2024-07-17 00:00:00,3.1,7.295665514067994,303.3646147987373,278.0731015399034,897.7803228072676,5.805411475888528e-05,6218.32347,11361.92056,9950.55018,3779.03936,236.956,14967.37023,134.29956
2023-04-02 20:00:00,2024-07-17 00:00:00,3.1,7.295665514067994,303.3646147987373,278.0731015399034,897.7803228072676,5.805411475888528e-05,6033.20079,11533.40412,9709.4574,3781.25355,234.22577,16354.68112,137.19759
2023-04-02 21:00:00,2024-07-17 00:00:00,3.1,7.295665514067994,303.3646147987373,278.0731015399034,897.7803228072676,5.805411475888528e-05,5948.7709,11127.79832,9717.76781,3781.66833,242.64312,17763.63376,141.08389
2023-04-02 22:00:00,2024-07-17 00:00:00,3.1,6.5591987989968805,300.84174182000004,279.4340428330688,671.575799279655,0.0004871822144036,5886.01257,9991.00406,9855.38727,3783.56582,235.90968,19023.3263,144.90357
2023-04-02 23:00:00,2024-07-17 00:00:00,3.1,6.5591987989968805,300.84174182000004,279.4340428330688,671.575799279655,0.0004871822144036,5784.9311,7665.38479,10113.45646,3787.1056,243.50699,19784.37865,146.31895
2023-04-03 00:00:00,2024-07-17 00:00:00,3.1,6.5591987989968805,300.84174182000004,279.4340428330688,671.575799279655,0.0004871822144036,4765.8764,4678.99367,10581.58026,3755.25863,70.64015,19064.00267,123.10254
2023-04-03 01:00:00,2024-07-17 00:00:00,3.1,6.190492373793778,296.29902800779354,279.518211100588,16.33038501562031,0.0146753635629682,4860.54203,1627.24398,11221.51499,3755.84055,130.88884,19160.82389,108.72693
2023-04-03 02:00:00,2024-07-17 00:00:00,3.1,6.190492373793778,296.29902800779354,279.518211100588,16.33038501562031,0.0146753635629682,4872.62088,0.0,11845.40402,3757.11433,125.32821,18956.91862,89.53975
2023-04-03 03:00:00,2024-07-17 00:00:00,3.1,6.190492373793778,296.29902800779354,279.518211100588,16.33038501562031,0.0146753635629682,4955.46392,0.0,12574.55064,3761.80744,119.09426,18291.08542,75.96463
2023-04-03 04:00:00,2024-07-17 00:00:00,3.1,6.667575360988035,294.9148391304956,280.5167249165054,8.165170598893518,0.0179099395330122,5109.14569,0.0,13205.11139,3764.24747,119.5794,17429.19584,56.4855
2023-04-03 05:00:00,2024-07-17 00:00:00,3.1,6.667575360988035,294.9148391304956,280.5167249165054,8.165170598893518,0.0179099395330122,5140.95687,429.26296,13682.96554,3765.78198,135.72301,16303.80682,33.06918
2023-04-03 06:00:00,2024-07-17 00:00:00,3.1,6.667575360988035,294.9148391304956,280.5167249165054,8.165170598893518,0.0179099395330122,5085.88534,655.33311,13985.51181,3765.96347,219.25129,15110.3619,15.50018
2023-04-03 07:00:00,2024-07-17 00:00:00,3.1,6.569465090622277,293.7615056362446,281.0575837309244,0.0,0.0085769117861269,4992.84059,461.92433,14222.93025,3772.58173,228.23287,14055.08078,0.49459
2023-04-03 08:00:00,2024-07-17 00:00:00,3.1,6.569465090622277,293.7615056362446,281.0575837309244,0.0,0.0085769117861269,4955.21082,39.87402,14260.16048,3774.96313,230.81047,13208.89906,0.0
2023-04-03 09:00:00,2024-07-17 00:00:00,3.1,6.569465090622277,293.7615056362446,281.0575837309244,0.0,0.0085769117861269,4983.19351,0.0,14091.91252,3777.02687,226.74442,12301.32355,0.0
2023-04-03 10:00:00,2024-07-17 00:00:00,3.1,6.387539866142545,292.78006547557413,281.10892069561794,0.0,0.017258009314528,5130.87023,0.0,13798.65272,3778.23569,233.66994,11359.91188,0.0
2023-04-03 11:00:00,2024-07-17 00:00:00,3.1,6.387539866142545,292.78006547557413,281.10892069561794,0.0,0.017258009314528,5242.25478,0.0,13412.84556,3779.92659,248.19104,10716.98004,0.0
2023-04-03 12:00:00,2024-07-17 00:00:00,3.1,6.387539866142545,292.78006547557413,281.10892069561794,0.0,0.017258009314528,5420.56942,1572.70471,12999.25933,3782.24094,262.3963,10597.02818,0.0
2023-04-03 13:00:00,2024-07-17 00:00:00,3.1,8.053093273282933,296.0991874754207,281.4809917717573,166.83760601481652,0.0111901347809689,5599.43903,5397.31326,12478.31701,3785.49747,258.18848,10587.53178,18.09354
2023-04-03 14:00:00,2024-07-17 00:00:00,3.1,8.053093273282933,296.0991874754207,281.4809917717573,166.83760601481652,0.0111901347809689,5733.43285,8200.38235,11963.95016,3787.84935,269.01988,10407.04484,37.53173
