Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
37056,2023-03-25 00:00:00,2024-07-17 00:00:00,3.1,100.43,4997.0,3275.0,19963.0,3754.0,113.0,18494.0,151.0
37057,2023-03-25 01:00:00,2024-07-17 00:00:00,3.1,85.11,5129.0,435.0,19662.0,3753.0,59.0,19946.0,225.0
37058,2023-03-25 02:00:00,2024-07-17 00:00:00,3.1,82.12,5109.0,2.0,20280.0,3754.0,40.0,18969.0,144.0
37059,2023-03-25 03:00:00,2024-07-17 00:00:00,3.1,86.77,5226.0,0.0,19871.0,3746.0,277.0,17253.0,107.0
37060,2023-03-25 04:00:00,2024-07-17 00:00:00,3.1,86.33,5036.0,0.0,20010.0,3753.0,206.0,15423.0,17.0
37061,2023-03-25 05:00:00,2024-07-17 00:00:00,3.1,86.27,4777.0,0.0,20238.0,3754.0,85.0,13312.0,15.0
37062,2023-03-25 06:00:00,2024-07-17 00:00:00,3.1,74.68,3904.0,0.0,20846.0,3754.0,68.0,11261.0,15.0
37063,2023-03-25 07:00:00,2024-07-17 00:00:00,3.1,64.94,3243.0,0.0,20235.0,3754.0,34.0,10954.0,34.0
37064,2023-03-25 08:00:00,2024-07-17 00:00:00,3.1,67.97,3338.0,0.0,19126.0,3754.0,55.0,11155.0,14.0
37065,2023-03-25 09:00:00,2024-07-17 00:00:00,3.1,71.26,3431.0,0.0,18196.0,3754.0,51.0,11260.0,14.0
37066,2023-03-25 10:00:00,2024-07-17 00:00:00,3.1,72.97,3460.0,0.0,17546.0,3754.0,29.0,11346.0,14.0
37067,2023-03-25 11:00:00,2024-07-17 00:00:00,3.1,65.93,3159.0,0.0,18736.0,3754.0,61.0,10813.0,14.0
37068,2023-03-25 12:00:00,2024-07-17 00:00:00,3.1,59.33,2964.0,0.0,20347.0,3754.0,175.0,10852.0,14.0
37069,2023-03-25 13:00:00,2024-07-17 00:00:00,3.1,58.1,2910.0,144.0,21542.0,3754.0,276.0,10571.0,24.0
37070,2023-03-25 14:00:00,2024-07-17 00:00:00,3.1,86.77,2799.0,3545.0,21320.0,3755.0,87.0,8813.0,122.0
37071,2023-03-25 15:00:00,2024-07-17 00:00:00,3.1,104.32,2651.0,6167.0,21071.0,3755.0,33.0,8065.0,123.0
37072,2023-03-25 16:00:00,2024-07-17 00:00:00,3.1,95.75,2661.0,5441.0,22958.0,3755.0,61.0,7879.0,122.0
37073,2023-03-25 17:00:00,2024-07-17 00:00:00,3.1,104.69,2699.0,6388.0,21936.0,3754.0,62.0,7879.0,122.0
37074,2023-03-25 18:00:00,2024-07-17 00:00:00,3.1,123.84,2895.0,8284.0,19503.0,3754.0,98.0,8432.0,123.0
37075,2023-03-25 19:00:00,2024-07-17 00:00:00,3.1,145.07,3167.0,10437.0,15729.0,3754.0,117.0,10375.0,124.0
37076,2023-03-25 20:00:00,2024-07-17 00:00:00,3.1,163.27,3707.0,11832.0,11354.0,3754.0,121.0,13617.0,125.0
37077,2023-03-25 21:00:00,2024-07-17 00:00:00,3.1,177.7,4754.0,11827.0,8445.0,3754.0,64.0,16396.0,126.0
37078,2023-03-25 22:00:00,2024-07-17 00:00:00,3.1,183.07,5271.0,11740.0,7307.0,3754.0,72.0,17733.0,125.0
37079,2023-03-25 23:00:00,2024-07-17 00:00:00,3.1,174.74,5163.0,11218.0,6936.0,3753.0,36.0,19389.0,125.0
