UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-07-05 00:00:00,10827.0,8745.0,11754.0,4953.0,189.0,34197.0,110.0
2023-07-05 01:00:00,10864.0,5066.0,13203.0,4953.0,209.0,34180.0,129.0
2023-07-05 02:00:00,11052.0,785.0,14359.0,4954.0,179.0,34632.0,128.0
2023-07-05 03:00:00,10676.0,0.0,15735.0,4955.0,133.0,32324.0,72.0
2023-07-05 04:00:00,10095.0,0.0,17171.0,4956.0,102.0,29641.0,5.0
2023-07-05 05:00:00,8912.0,0.0,19366.0,4957.0,109.0,26074.0,5.0
2023-07-05 06:00:00,7537.0,0.0,19989.0,4957.0,86.0,23682.0,5.0
2023-07-05 07:00:00,6714.0,0.0,19218.0,4959.0,79.0,22402.0,4.0
2023-07-05 08:00:00,5955.0,0.0,19419.0,4960.0,105.0,21102.0,4.0
2023-07-05 09:00:00,5588.0,0.0,19559.0,4961.0,76.0,20247.0,4.0
2023-07-05 10:00:00,5678.0,0.0,18335.0,4962.0,94.0,20917.0,4.0
2023-07-05 11:00:00,6051.0,0.0,17142.0,4963.0,81.0,22217.0,4.0
2023-07-05 12:00:00,7191.0,41.0,14969.0,4963.0,173.0,23751.0,4.0
2023-07-05 13:00:00,8595.0,2403.0,12250.0,4963.0,114.0,24122.0,6.0
2023-07-05 14:00:00,7870.0,8340.0,10763.0,4964.0,96.0,23640.0,6.0
2023-07-05 15:00:00,7336.0,11019.0,10935.0,4963.0,147.0,25006.0,6.0
2023-07-05 16:00:00,9384.0,11790.0,8247.0,4967.0,161.0,28406.0,6.0
2023-07-05 17:00:00,10941.0,12149.0,6090.0,4973.0,186.0,31688.0,6.0
2023-07-05 18:00:00,11138.0,12221.0,5009.0,4972.0,183.0,35377.0,27.0
2023-07-05 19:00:00,11562.0,11461.0,5440.0,4966.0,208.0,38613.0,28.0
2023-07-05 20:00:00,11469.0,11697.0,6746.0,4958.0,192.0,39349.0,28.0
2023-07-05 21:00:00,11002.0,11878.0,7995.0,4955.0,138.0,38975.0,41.0
2023-07-05 22:00:00,11088.0,11235.0,8699.0,4952.0,396.0,38543.0,69.0
2023-07-05 23:00:00,11161.0,11037.0,8962.0,4951.0,396.0,38334.0,124.0
