Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
36696,2023-03-10 00:00:00,2024-07-17 00:00:00,3.1,127.47,1865.0,3886.0,0.0,42.0,0.0,2187.0,281.0,811.0
36697,2023-03-10 01:00:00,2024-07-17 00:00:00,3.1,111.28,1585.0,3885.0,0.0,46.0,0.0,2448.0,290.0,716.0
36698,2023-03-10 02:00:00,2024-07-17 00:00:00,3.1,113.11,1618.0,3886.0,0.0,46.0,0.0,2098.0,287.0,647.0
36699,2023-03-10 03:00:00,2024-07-17 00:00:00,3.1,119.88,1662.0,3885.0,0.0,46.0,0.0,1772.0,282.0,663.0
36700,2023-03-10 04:00:00,2024-07-17 00:00:00,3.1,136.13,1911.0,3885.0,0.0,46.0,0.0,1746.0,279.0,829.0
36701,2023-03-10 05:00:00,2024-07-17 00:00:00,3.1,145.34,2059.0,3886.0,0.0,45.0,0.0,1462.0,285.0,844.0
36702,2023-03-10 06:00:00,2024-07-17 00:00:00,3.1,148.45,2215.0,3886.0,0.0,45.0,98.0,1568.0,289.0,898.0
36703,2023-03-10 07:00:00,2024-07-17 00:00:00,3.1,139.79,2092.0,3886.0,0.0,45.0,360.0,1586.0,283.0,872.0
36704,2023-03-10 08:00:00,2024-07-17 00:00:00,3.1,141.81,2233.0,3889.0,0.0,43.0,540.0,1460.0,258.0,850.0
36705,2023-03-10 09:00:00,2024-07-17 00:00:00,3.1,144.15,2263.0,3889.0,0.0,46.0,657.0,1523.0,243.0,941.0
36706,2023-03-10 10:00:00,2024-07-17 00:00:00,3.1,120.86,2136.0,3887.0,0.0,45.0,769.0,2946.0,247.0,929.0
36707,2023-03-10 11:00:00,2024-07-17 00:00:00,3.1,108.5,2134.0,3887.0,0.0,45.0,906.0,3787.0,250.0,868.0
36708,2023-03-10 12:00:00,2024-07-17 00:00:00,3.1,108.77,2223.0,3885.0,0.0,44.0,774.0,4251.0,256.0,903.0
36709,2023-03-10 13:00:00,2024-07-17 00:00:00,3.1,112.4,2282.0,3885.0,0.0,45.0,539.0,4521.0,257.0,976.0
36710,2023-03-10 14:00:00,2024-07-17 00:00:00,3.1,112.98,2318.0,3886.0,0.0,44.0,528.0,4573.0,258.0,982.0
36711,2023-03-10 15:00:00,2024-07-17 00:00:00,3.1,112.73,2320.0,3884.0,0.0,40.0,535.0,4542.0,255.0,966.0
36712,2023-03-10 16:00:00,2024-07-17 00:00:00,3.1,120.46,2385.0,3887.0,0.0,41.0,225.0,4224.0,250.0,977.0
36713,2023-03-10 17:00:00,2024-07-17 00:00:00,3.1,131.23,2439.0,3885.0,0.0,43.0,15.0,3727.0,244.0,1028.0
36714,2023-03-10 18:00:00,2024-07-17 00:00:00,3.1,140.56,2493.0,3885.0,0.0,43.0,0.0,3091.0,240.0,1032.0
36715,2023-03-10 19:00:00,2024-07-17 00:00:00,3.1,149.43,2603.0,3880.0,0.0,45.0,0.0,2598.0,241.0,1026.0
36716,2023-03-10 20:00:00,2024-07-17 00:00:00,3.1,150.23,2469.0,3880.0,0.0,45.0,0.0,2205.0,233.0,973.0
36717,2023-03-10 21:00:00,2024-07-17 00:00:00,3.1,164.94,2579.0,3879.0,0.0,44.0,0.0,1478.0,237.0,978.0
36718,2023-03-10 22:00:00,2024-07-17 00:00:00,3.1,168.78,2440.0,3878.0,0.0,44.0,0.0,1120.0,245.0,988.0
36719,2023-03-10 23:00:00,2024-07-17 00:00:00,3.1,152.0,1837.0,3880.0,0.0,43.0,0.0,841.0,250.0,855.0
