Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
36288,2023-02-21 00:00:00,2024-07-17 00:00:00,3.1,128.49,1676.0,3930.0,0.0,25.0,0.0,1063.0,502.0,682.0
36289,2023-02-21 01:00:00,2024-07-17 00:00:00,3.1,132.44,1665.0,3931.0,0.0,25.0,0.0,1044.0,503.0,753.0
36290,2023-02-21 02:00:00,2024-07-17 00:00:00,3.1,135.24,1726.0,3932.0,0.0,24.0,0.0,822.0,501.0,702.0
36291,2023-02-21 03:00:00,2024-07-17 00:00:00,3.1,144.47,2057.0,3933.0,0.0,23.0,0.0,749.0,497.0,668.0
36292,2023-02-21 04:00:00,2024-07-17 00:00:00,3.1,162.36,2417.0,3933.0,0.0,24.0,0.0,413.0,500.0,700.0
36293,2023-02-21 05:00:00,2024-07-17 00:00:00,3.1,182.44,2869.0,3932.0,0.0,24.0,0.0,253.0,503.0,819.0
36294,2023-02-21 06:00:00,2024-07-17 00:00:00,3.1,205.19,3766.0,3932.0,0.0,24.0,1.0,206.0,502.0,910.0
36295,2023-02-21 07:00:00,2024-07-17 00:00:00,3.1,208.72,3907.0,3933.0,0.0,24.0,72.0,156.0,510.0,955.0
36296,2023-02-21 08:00:00,2024-07-17 00:00:00,3.1,206.97,3963.0,3932.0,0.0,23.0,263.0,115.0,503.0,964.0
36297,2023-02-21 09:00:00,2024-07-17 00:00:00,3.1,200.94,3903.0,3936.0,0.0,23.0,484.0,114.0,501.0,953.0
36298,2023-02-21 10:00:00,2024-07-17 00:00:00,3.1,196.18,3943.0,3937.0,0.0,22.0,687.0,132.0,500.0,924.0
36299,2023-02-21 11:00:00,2024-07-17 00:00:00,3.1,192.49,3918.0,3935.0,0.0,21.0,798.0,194.0,503.0,925.0
36300,2023-02-21 12:00:00,2024-07-17 00:00:00,3.1,187.29,3866.0,3934.0,0.0,20.0,850.0,294.0,495.0,880.0
36301,2023-02-21 13:00:00,2024-07-17 00:00:00,3.1,189.27,3861.0,3932.0,0.0,19.0,835.0,235.0,494.0,897.0
36302,2023-02-21 14:00:00,2024-07-17 00:00:00,3.1,195.71,3944.0,3932.0,0.0,19.0,685.0,231.0,508.0,961.0
36303,2023-02-21 15:00:00,2024-07-17 00:00:00,3.1,203.1,3892.0,3934.0,0.0,20.0,365.0,152.0,500.0,968.0
36304,2023-02-21 16:00:00,2024-07-17 00:00:00,3.1,210.55,3872.0,3935.0,0.0,23.0,70.0,72.0,501.0,964.0
36305,2023-02-21 17:00:00,2024-07-17 00:00:00,3.1,215.56,4156.0,3937.0,0.0,26.0,0.0,53.0,504.0,925.0
36306,2023-02-21 18:00:00,2024-07-17 00:00:00,3.1,216.43,4265.0,3938.0,0.0,25.0,0.0,75.0,504.0,915.0
36307,2023-02-21 19:00:00,2024-07-17 00:00:00,3.1,212.05,4235.0,3934.0,0.0,25.0,0.0,121.0,502.0,834.0
36308,2023-02-21 20:00:00,2024-07-17 00:00:00,3.1,204.88,3983.0,3935.0,0.0,25.0,0.0,153.0,499.0,776.0
36309,2023-02-21 21:00:00,2024-07-17 00:00:00,3.1,197.98,3734.0,3934.0,0.0,24.0,0.0,211.0,498.0,747.0
36310,2023-02-21 22:00:00,2024-07-17 00:00:00,3.1,189.76,3351.0,3935.0,0.0,24.0,0.0,279.0,498.0,765.0
36311,2023-02-21 23:00:00,2024-07-17 00:00:00,3.1,184.06,3108.0,3933.0,0.0,24.0,0.0,323.0,493.0,769.0
