UTC time,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-10-31 00:00:00,837.0,3936.0,0.0,39.0,0.0,1009.0,341.0,604.0
2023-10-31 01:00:00,798.0,3938.0,0.0,38.0,0.0,1254.0,328.0,593.0
2023-10-31 02:00:00,828.0,3940.0,0.0,38.0,0.0,1458.0,323.0,678.0
2023-10-31 03:00:00,889.0,3942.0,0.0,40.0,0.0,1622.0,322.0,645.0
2023-10-31 04:00:00,930.0,3942.0,0.0,40.0,0.0,1342.0,326.0,663.0
2023-10-31 05:00:00,966.0,3942.0,0.0,41.0,0.0,982.0,329.0,742.0
2023-10-31 06:00:00,962.0,3941.0,0.0,41.0,12.0,710.0,319.0,822.0
2023-10-31 07:00:00,958.0,3945.0,0.0,41.0,329.0,574.0,325.0,890.0
2023-10-31 08:00:00,949.0,3947.0,0.0,41.0,738.0,593.0,329.0,927.0
2023-10-31 09:00:00,915.0,3940.0,0.0,41.0,955.0,789.0,350.0,909.0
2023-10-31 10:00:00,931.0,3940.0,0.0,41.0,937.0,765.0,346.0,897.0
2023-10-31 11:00:00,944.0,3942.0,0.0,41.0,891.0,665.0,336.0,840.0
2023-10-31 12:00:00,933.0,3941.0,0.0,41.0,931.0,997.0,344.0,860.0
2023-10-31 13:00:00,1036.0,3943.0,0.0,41.0,819.0,1219.0,339.0,922.0
2023-10-31 14:00:00,1102.0,3943.0,0.0,41.0,612.0,1173.0,338.0,920.0
2023-10-31 15:00:00,1255.0,3943.0,0.0,43.0,170.0,1426.0,345.0,867.0
2023-10-31 16:00:00,1294.0,3942.0,0.0,44.0,1.0,1701.0,352.0,910.0
2023-10-31 17:00:00,1182.0,3942.0,0.0,44.0,0.0,2499.0,350.0,982.0
2023-10-31 18:00:00,1209.0,3941.0,0.0,44.0,0.0,2537.0,351.0,980.0
2023-10-31 19:00:00,1271.0,3936.0,0.0,45.0,0.0,2515.0,355.0,950.0
2023-10-31 20:00:00,925.0,3933.0,0.0,45.0,0.0,2822.0,353.0,939.0
2023-10-31 21:00:00,863.0,3933.0,0.0,45.0,0.0,2782.0,347.0,892.0
2023-10-31 22:00:00,882.0,3935.0,0.0,46.0,0.0,2350.0,349.0,836.0
2023-10-31 23:00:00,761.0,3937.0,0.0,46.0,0.0,1892.0,354.0,593.0
