UTC time,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-07-29 00:00:00,1726.0,3820.0,0.0,5.0,0.0,1478.0,301.0,508.0
2023-07-29 01:00:00,1435.0,3819.0,0.0,5.0,0.0,1104.0,298.0,505.0
2023-07-29 02:00:00,1240.0,3820.0,0.0,6.0,0.0,1719.0,295.0,504.0
2023-07-29 03:00:00,1145.0,3823.0,0.0,6.0,0.0,1857.0,300.0,524.0
2023-07-29 04:00:00,1135.0,3821.0,0.0,9.0,30.0,2124.0,305.0,532.0
2023-07-29 05:00:00,1162.0,3816.0,0.0,12.0,402.0,2019.0,302.0,587.0
2023-07-29 06:00:00,1180.0,3814.0,0.0,11.0,949.0,1632.0,301.0,611.0
2023-07-29 07:00:00,1136.0,3809.0,0.0,10.0,1550.0,1349.0,300.0,555.0
2023-07-29 08:00:00,1081.0,3808.0,0.0,15.0,2142.0,1083.0,302.0,526.0
2023-07-29 09:00:00,1068.0,3811.0,0.0,18.0,2220.0,1363.0,299.0,555.0
2023-07-29 10:00:00,906.0,3818.0,0.0,17.0,2394.0,1903.0,301.0,542.0
2023-07-29 11:00:00,1046.0,3823.0,0.0,14.0,2707.0,1931.0,301.0,517.0
2023-07-29 12:00:00,917.0,3821.0,0.0,3.0,3119.0,2193.0,304.0,502.0
2023-07-29 13:00:00,868.0,3808.0,0.0,1.0,3097.0,2785.0,305.0,521.0
2023-07-29 14:00:00,848.0,3798.0,0.0,1.0,2919.0,2822.0,304.0,521.0
2023-07-29 15:00:00,835.0,3795.0,0.0,4.0,2511.0,2903.0,306.0,506.0
2023-07-29 16:00:00,1073.0,3793.0,0.0,9.0,1904.0,2995.0,305.0,592.0
2023-07-29 17:00:00,1148.0,3802.0,0.0,10.0,1092.0,2848.0,304.0,634.0
2023-07-29 18:00:00,1367.0,3809.0,0.0,10.0,418.0,2741.0,305.0,630.0
2023-07-29 19:00:00,1524.0,3810.0,0.0,11.0,36.0,2657.0,305.0,621.0
2023-07-29 20:00:00,1548.0,3811.0,0.0,12.0,0.0,2655.0,306.0,644.0
2023-07-29 21:00:00,1520.0,3819.0,0.0,9.0,0.0,2711.0,306.0,644.0
2023-07-29 22:00:00,1031.0,3827.0,0.0,8.0,0.0,2698.0,306.0,549.0
2023-07-29 23:00:00,737.0,3829.0,0.0,9.0,0.0,2517.0,310.0,540.0
