Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
43512,2023-12-19 00:00:00,2024-07-17 00:00:00,3.1,115.88,953.0,3957.0,0.0,46.0,0.0,3415.0,306.0,654.0
43513,2023-12-19 01:00:00,2024-07-17 00:00:00,3.1,120.29,989.0,3958.0,0.0,46.0,0.0,3448.0,308.0,708.0
43514,2023-12-19 02:00:00,2024-07-17 00:00:00,3.1,116.26,939.0,3958.0,0.0,46.0,0.0,3525.0,306.0,689.0
43515,2023-12-19 03:00:00,2024-07-17 00:00:00,3.1,112.75,923.0,3955.0,0.0,46.0,0.0,3639.0,311.0,661.0
43516,2023-12-19 04:00:00,2024-07-17 00:00:00,3.1,115.47,950.0,3957.0,0.0,46.0,0.0,3754.0,311.0,709.0
43517,2023-12-19 05:00:00,2024-07-17 00:00:00,3.1,119.94,987.0,3958.0,0.0,46.0,0.0,3818.0,308.0,773.0
43518,2023-12-19 06:00:00,2024-07-17 00:00:00,3.1,125.84,1040.0,3957.0,0.0,47.0,0.0,3937.0,307.0,865.0
43519,2023-12-19 07:00:00,2024-07-17 00:00:00,3.1,128.85,1022.0,3956.0,0.0,47.0,0.0,3963.0,302.0,936.0
43520,2023-12-19 08:00:00,2024-07-17 00:00:00,3.1,124.66,940.0,3954.0,0.0,44.0,17.0,3961.0,294.0,916.0
43521,2023-12-19 09:00:00,2024-07-17 00:00:00,3.1,120.36,842.0,3954.0,0.0,39.0,50.0,3929.0,293.0,901.0
43522,2023-12-19 10:00:00,2024-07-17 00:00:00,3.1,120.39,792.0,3955.0,0.0,39.0,106.0,3925.0,299.0,939.0
43523,2023-12-19 11:00:00,2024-07-17 00:00:00,3.1,123.02,863.0,3956.0,0.0,44.0,135.0,3883.0,297.0,937.0
43524,2023-12-19 12:00:00,2024-07-17 00:00:00,3.1,129.06,938.0,3954.0,0.0,47.0,103.0,3414.0,302.0,894.0
43525,2023-12-19 13:00:00,2024-07-17 00:00:00,3.1,140.53,956.0,3953.0,0.0,48.0,66.0,2659.0,306.0,899.0
43526,2023-12-19 14:00:00,2024-07-17 00:00:00,3.1,150.53,1001.0,3949.0,0.0,48.0,16.0,2283.0,304.0,927.0
43527,2023-12-19 15:00:00,2024-07-17 00:00:00,3.1,160.4,1057.0,3947.0,0.0,49.0,0.0,1788.0,305.0,908.0
43528,2023-12-19 16:00:00,2024-07-17 00:00:00,3.1,171.64,1064.0,3948.0,0.0,48.0,0.0,1393.0,305.0,955.0
43529,2023-12-19 17:00:00,2024-07-17 00:00:00,3.1,175.58,1121.0,3951.0,0.0,48.0,0.0,1353.0,307.0,967.0
43530,2023-12-19 18:00:00,2024-07-17 00:00:00,3.1,163.07,1101.0,3953.0,0.0,48.0,0.0,1699.0,300.0,898.0
43531,2023-12-19 19:00:00,2024-07-17 00:00:00,3.1,149.49,1012.0,3953.0,0.0,48.0,0.0,2128.0,312.0,862.0
43532,2023-12-19 20:00:00,2024-07-17 00:00:00,3.1,147.9,1009.0,3954.0,0.0,48.0,0.0,2101.0,315.0,833.0
43533,2023-12-19 21:00:00,2024-07-17 00:00:00,3.1,144.37,1001.0,3956.0,0.0,45.0,0.0,2204.0,315.0,810.0
43534,2023-12-19 22:00:00,2024-07-17 00:00:00,3.1,129.82,897.0,3955.0,0.0,45.0,0.0,2590.0,311.0,744.0
43535,2023-12-19 23:00:00,2024-07-17 00:00:00,3.1,109.01,719.0,3951.0,0.0,45.0,0.0,3029.0,317.0,629.0
