Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
41736,2023-10-06 00:00:00,2024-07-17 00:00:00,3.1,566.11,1837.0,930.0,307.0
41737,2023-10-06 01:00:00,2024-07-17 00:00:00,3.1,555.3,1833.0,997.0,343.0
41738,2023-10-06 02:00:00,2024-07-17 00:00:00,3.1,538.07,1719.0,970.0,406.0
41739,2023-10-06 03:00:00,2024-07-17 00:00:00,3.1,529.11,1707.0,861.0,486.0
41740,2023-10-06 04:00:00,2024-07-17 00:00:00,3.1,541.32,1726.0,636.0,496.0
41741,2023-10-06 05:00:00,2024-07-17 00:00:00,3.1,582.54,1714.0,650.0,285.0
41742,2023-10-06 06:00:00,2024-07-17 00:00:00,3.1,598.36,1550.0,670.0,163.0
41743,2023-10-06 07:00:00,2024-07-17 00:00:00,3.1,621.43,1564.0,595.0,108.0
41744,2023-10-06 08:00:00,2024-07-17 00:00:00,3.1,624.71,1562.0,604.0,92.0
41745,2023-10-06 09:00:00,2024-07-17 00:00:00,3.1,619.9,1561.0,637.0,96.0
41746,2023-10-06 10:00:00,2024-07-17 00:00:00,3.1,593.91,1517.0,624.0,189.0
41747,2023-10-06 11:00:00,2024-07-17 00:00:00,3.1,559.8,1406.0,672.0,275.0
41748,2023-10-06 12:00:00,2024-07-17 00:00:00,3.1,537.09,1404.0,642.0,383.0
41749,2023-10-06 13:00:00,2024-07-17 00:00:00,3.1,527.48,1378.0,581.0,434.0
41750,2023-10-06 14:00:00,2024-07-17 00:00:00,3.1,526.1,1427.0,625.0,449.0
41751,2023-10-06 15:00:00,2024-07-17 00:00:00,3.1,539.97,1481.0,621.0,408.0
41752,2023-10-06 16:00:00,2024-07-17 00:00:00,3.1,541.37,1472.0,589.0,408.0
41753,2023-10-06 17:00:00,2024-07-17 00:00:00,3.1,495.28,1277.0,599.0,531.0
41754,2023-10-06 18:00:00,2024-07-17 00:00:00,3.1,474.71,1198.0,639.0,579.0
41755,2023-10-06 19:00:00,2024-07-17 00:00:00,3.1,478.16,1224.0,674.0,569.0
41756,2023-10-06 20:00:00,2024-07-17 00:00:00,3.1,516.88,1334.0,540.0,474.0
41757,2023-10-06 21:00:00,2024-07-17 00:00:00,3.1,510.18,1350.0,528.0,516.0
41758,2023-10-06 22:00:00,2024-07-17 00:00:00,3.1,515.2,1349.0,596.0,473.0
41759,2023-10-06 23:00:00,2024-07-17 00:00:00,3.1,522.31,1350.0,639.0,428.0
