UTC time,coal,nat_gas,wind
2023-10-14 00:00:00,920.0,499.0,856.0
2023-10-14 01:00:00,953.0,640.0,832.0
2023-10-14 02:00:00,1017.0,479.0,828.0
2023-10-14 03:00:00,1019.0,579.0,728.0
2023-10-14 04:00:00,1025.0,539.0,646.0
2023-10-14 05:00:00,1017.0,343.0,604.0
2023-10-14 06:00:00,1020.0,364.0,602.0
2023-10-14 07:00:00,1019.0,388.0,621.0
2023-10-14 08:00:00,1015.0,379.0,588.0
2023-10-14 09:00:00,1025.0,336.0,644.0
2023-10-14 10:00:00,1043.0,371.0,587.0
2023-10-14 11:00:00,1031.0,337.0,671.0
2023-10-14 12:00:00,1055.0,443.0,617.0
2023-10-14 13:00:00,1101.0,501.0,485.0
2023-10-14 14:00:00,1014.0,591.0,428.0
2023-10-14 15:00:00,962.0,619.0,505.0
2023-10-14 16:00:00,964.0,724.0,503.0
2023-10-14 17:00:00,949.0,814.0,448.0
2023-10-14 18:00:00,974.0,842.0,352.0
2023-10-14 19:00:00,853.0,811.0,410.0
2023-10-14 20:00:00,787.0,850.0,462.0
2023-10-14 21:00:00,815.0,873.0,389.0
2023-10-14 22:00:00,832.0,863.0,353.0
2023-10-14 23:00:00,867.0,889.0,290.0
