UTC time,coal,nat_gas,wind
2023-07-15 00:00:00,928.0,1656.0,76.0
2023-07-15 01:00:00,861.0,1590.0,46.0
2023-07-15 02:00:00,871.0,1380.0,20.0
2023-07-15 03:00:00,769.0,1205.0,57.0
2023-07-15 04:00:00,695.0,1327.0,28.0
2023-07-15 05:00:00,685.0,1331.0,48.0
2023-07-15 06:00:00,671.0,1312.0,69.0
2023-07-15 07:00:00,685.0,1305.0,34.0
2023-07-15 08:00:00,669.0,1317.0,52.0
2023-07-15 09:00:00,678.0,1320.0,49.0
2023-07-15 10:00:00,643.0,1268.0,87.0
2023-07-15 11:00:00,648.0,1203.0,133.0
2023-07-15 12:00:00,646.0,1148.0,126.0
2023-07-15 13:00:00,660.0,1227.0,102.0
2023-07-15 14:00:00,742.0,1299.0,53.0
2023-07-15 15:00:00,835.0,1344.0,26.0
2023-07-15 16:00:00,823.0,1333.0,23.0
2023-07-15 17:00:00,943.0,1375.0,2.0
2023-07-15 18:00:00,968.0,1589.0,3.0
2023-07-15 19:00:00,943.0,1653.0,19.0
2023-07-15 20:00:00,939.0,1700.0,29.0
2023-07-15 21:00:00,939.0,1696.0,44.0
2023-07-15 22:00:00,900.0,1701.0,61.0
2023-07-15 23:00:00,916.0,1701.0,44.0
