UTC time,coal,nat_gas,wind
2023-09-24 00:00:00,936.0,1294.0,178.0
2023-09-24 01:00:00,963.0,1250.0,174.0
2023-09-24 02:00:00,974.0,1178.0,139.0
2023-09-24 03:00:00,1004.0,919.0,286.0
2023-09-24 04:00:00,880.0,809.0,336.0
2023-09-24 05:00:00,1009.0,838.0,163.0
2023-09-24 06:00:00,1004.0,744.0,77.0
2023-09-24 07:00:00,955.0,747.0,71.0
2023-09-24 08:00:00,979.0,839.0,25.0
2023-09-24 09:00:00,1044.0,777.0,17.0
2023-09-24 10:00:00,1155.0,672.0,69.0
2023-09-24 11:00:00,1143.0,769.0,102.0
2023-09-24 12:00:00,1139.0,739.0,122.0
2023-09-24 13:00:00,1270.0,709.0,304.0
2023-09-24 14:00:00,1343.0,850.0,326.0
2023-09-24 15:00:00,1491.0,828.0,162.0
2023-09-24 16:00:00,1540.0,780.0,101.0
2023-09-24 17:00:00,1617.0,937.0,98.0
2023-09-24 18:00:00,1667.0,1116.0,95.0
2023-09-24 19:00:00,1678.0,1186.0,86.0
2023-09-24 20:00:00,1627.0,1262.0,77.0
2023-09-24 21:00:00,1369.0,1193.0,92.0
2023-09-24 22:00:00,1092.0,1180.0,151.0
2023-09-24 23:00:00,1010.0,1368.0,85.0
