Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
41208,2023-09-14 00:00:00,2024-07-17 00:00:00,3.1,666.11,1124.0,945.0,10.0
41209,2023-09-14 01:00:00,2024-07-17 00:00:00,3.1,661.93,1117.0,974.0,14.0
41210,2023-09-14 02:00:00,2024-07-17 00:00:00,3.1,653.76,1120.0,1027.0,28.0
41211,2023-09-14 03:00:00,2024-07-17 00:00:00,3.1,647.98,1107.0,903.0,75.0
41212,2023-09-14 04:00:00,2024-07-17 00:00:00,3.1,620.1,1008.0,1001.0,117.0
41213,2023-09-14 05:00:00,2024-07-17 00:00:00,3.1,611.64,1003.0,1007.0,144.0
41214,2023-09-14 06:00:00,2024-07-17 00:00:00,3.1,606.73,1014.0,1087.0,150.0
41215,2023-09-14 07:00:00,2024-07-17 00:00:00,3.1,601.09,972.0,1023.0,168.0
41216,2023-09-14 08:00:00,2024-07-17 00:00:00,3.1,578.97,931.0,907.0,253.0
41217,2023-09-14 09:00:00,2024-07-17 00:00:00,3.1,596.43,1040.0,947.0,225.0
41218,2023-09-14 10:00:00,2024-07-17 00:00:00,3.1,608.48,1127.0,953.0,210.0
41219,2023-09-14 11:00:00,2024-07-17 00:00:00,3.1,632.15,1127.0,965.0,120.0
41220,2023-09-14 12:00:00,2024-07-17 00:00:00,3.1,636.95,1126.0,1049.0,83.0
41221,2023-09-14 13:00:00,2024-07-17 00:00:00,3.1,629.8,1157.0,1043.0,120.0
41222,2023-09-14 14:00:00,2024-07-17 00:00:00,3.1,631.02,1153.0,1123.0,96.0
41223,2023-09-14 15:00:00,2024-07-17 00:00:00,3.1,641.58,1153.0,1120.0,57.0
41224,2023-09-14 16:00:00,2024-07-17 00:00:00,3.1,648.78,1154.0,1144.0,25.0
41225,2023-09-14 17:00:00,2024-07-17 00:00:00,3.1,634.02,1153.0,1078.0,95.0
41226,2023-09-14 18:00:00,2024-07-17 00:00:00,3.1,613.93,1156.0,1139.0,161.0
41227,2023-09-14 19:00:00,2024-07-17 00:00:00,3.1,615.66,1150.0,1307.0,117.0
41228,2023-09-14 20:00:00,2024-07-17 00:00:00,3.1,616.97,1153.0,1290.0,116.0
41229,2023-09-14 21:00:00,2024-07-17 00:00:00,3.1,616.17,1153.0,1335.0,110.0
41230,2023-09-14 22:00:00,2024-07-17 00:00:00,3.1,616.21,1164.0,1352.0,110.0
41231,2023-09-14 23:00:00,2024-07-17 00:00:00,3.1,621.25,1171.0,1392.0,82.0
