UTC time,coal,nat_gas,wind
2023-09-22 00:00:00,1019.0,1132.0,293.0
2023-09-22 01:00:00,1020.0,1104.0,331.0
2023-09-22 02:00:00,967.0,1031.0,534.0
2023-09-22 03:00:00,932.0,1023.0,583.0
2023-09-22 04:00:00,935.0,1048.0,543.0
2023-09-22 05:00:00,873.0,903.0,536.0
2023-09-22 06:00:00,848.0,776.0,486.0
2023-09-22 07:00:00,847.0,838.0,328.0
2023-09-22 08:00:00,845.0,724.0,351.0
2023-09-22 09:00:00,873.0,855.0,230.0
2023-09-22 10:00:00,921.0,851.0,131.0
2023-09-22 11:00:00,957.0,740.0,234.0
2023-09-22 12:00:00,955.0,895.0,156.0
2023-09-22 13:00:00,958.0,726.0,309.0
2023-09-22 14:00:00,959.0,779.0,447.0
2023-09-22 15:00:00,959.0,745.0,527.0
2023-09-22 16:00:00,967.0,886.0,360.0
2023-09-22 17:00:00,966.0,931.0,213.0
2023-09-22 18:00:00,969.0,1013.0,149.0
2023-09-22 19:00:00,966.0,1138.0,141.0
2023-09-22 20:00:00,966.0,1125.0,144.0
2023-09-22 21:00:00,968.0,1205.0,145.0
2023-09-22 22:00:00,966.0,1257.0,139.0
2023-09-22 23:00:00,965.0,1352.0,156.0
