UTC time,coal,nat_gas,wind
2023-08-12 00:00:00,950.0,1598.0,63.0
2023-08-12 01:00:00,954.0,1610.0,153.0
2023-08-12 02:00:00,951.0,1615.0,175.0
2023-08-12 03:00:00,947.0,1574.0,155.0
2023-08-12 04:00:00,953.0,1398.0,180.0
2023-08-12 05:00:00,949.0,1305.0,155.0
2023-08-12 06:00:00,938.0,1224.0,186.0
2023-08-12 07:00:00,917.0,1158.0,268.0
2023-08-12 08:00:00,937.0,1252.0,225.0
2023-08-12 09:00:00,935.0,1267.0,71.0
2023-08-12 10:00:00,902.0,1081.0,112.0
2023-08-12 11:00:00,746.0,1038.0,413.0
2023-08-12 12:00:00,753.0,1085.0,379.0
2023-08-12 13:00:00,776.0,1254.0,267.0
2023-08-12 14:00:00,880.0,1294.0,108.0
2023-08-12 15:00:00,916.0,1303.0,49.0
2023-08-12 16:00:00,914.0,1288.0,37.0
2023-08-12 17:00:00,913.0,1294.0,47.0
2023-08-12 18:00:00,911.0,1259.0,36.0
2023-08-12 19:00:00,912.0,1282.0,30.0
2023-08-12 20:00:00,914.0,1299.0,21.0
2023-08-12 21:00:00,951.0,1314.0,13.0
2023-08-12 22:00:00,954.0,1348.0,8.0
2023-08-12 23:00:00,954.0,1396.0,16.0
