UTC time,coal,nat_gas,wind
2023-05-18 00:00:00,869.0,1613.0,19.0
2023-05-18 01:00:00,868.0,1379.0,17.0
2023-05-18 02:00:00,866.0,1256.0,23.0
2023-05-18 03:00:00,866.0,1291.0,19.0
2023-05-18 04:00:00,692.0,1277.0,28.0
2023-05-18 05:00:00,599.0,1212.0,76.0
2023-05-18 06:00:00,598.0,1170.0,135.0
2023-05-18 07:00:00,520.0,1090.0,186.0
2023-05-18 08:00:00,475.0,1091.0,260.0
2023-05-18 09:00:00,476.0,1068.0,230.0
2023-05-18 10:00:00,478.0,1181.0,121.0
2023-05-18 11:00:00,551.0,1301.0,80.0
2023-05-18 12:00:00,584.0,1372.0,117.0
2023-05-18 13:00:00,640.0,1414.0,83.0
2023-05-18 14:00:00,718.0,1314.0,33.0
2023-05-18 15:00:00,721.0,1415.0,12.0
2023-05-18 16:00:00,691.0,1413.0,110.0
2023-05-18 17:00:00,755.0,1470.0,207.0
2023-05-18 18:00:00,736.0,1513.0,204.0
2023-05-18 19:00:00,798.0,1496.0,182.0
2023-05-18 20:00:00,736.0,1486.0,168.0
2023-05-18 21:00:00,756.0,1502.0,123.0
2023-05-18 22:00:00,836.0,1615.0,94.0
2023-05-18 23:00:00,850.0,1647.0,91.0
