UTC time,coal,nat_gas,wind
2023-01-20 00:00:00,2266.0,1376.0,470.0
2023-01-20 01:00:00,2199.0,1379.0,468.0
2023-01-20 02:00:00,2296.0,1414.0,452.0
2023-01-20 03:00:00,2301.0,1414.0,365.0
2023-01-20 04:00:00,2086.0,1386.0,308.0
2023-01-20 05:00:00,1690.0,1340.0,322.0
2023-01-20 06:00:00,1539.0,1238.0,357.0
2023-01-20 07:00:00,1681.0,1379.0,295.0
2023-01-20 08:00:00,1686.0,1394.0,270.0
2023-01-20 09:00:00,1676.0,1396.0,242.0
2023-01-20 10:00:00,1713.0,1398.0,176.0
2023-01-20 11:00:00,1717.0,1320.0,156.0
2023-01-20 12:00:00,1743.0,1299.0,128.0
2023-01-20 13:00:00,1738.0,1444.0,89.0
2023-01-20 14:00:00,1731.0,1673.0,75.0
2023-01-20 15:00:00,1736.0,1693.0,49.0
2023-01-20 16:00:00,1732.0,1504.0,17.0
2023-01-20 17:00:00,1733.0,1376.0,8.0
2023-01-20 18:00:00,1736.0,1338.0,15.0
2023-01-20 19:00:00,1738.0,1346.0,13.0
2023-01-20 20:00:00,1741.0,1350.0,14.0
2023-01-20 21:00:00,1737.0,1344.0,15.0
2023-01-20 22:00:00,1736.0,1343.0,9.0
2023-01-20 23:00:00,1735.0,1401.0,6.0
