UTC time,coal,nat_gas,wind
2023-05-21 00:00:00,762.0,1430.0,3.0
2023-05-21 01:00:00,767.0,1433.0,2.0
2023-05-21 02:00:00,778.0,1435.0,4.0
2023-05-21 03:00:00,764.0,1417.0,4.0
2023-05-21 04:00:00,768.0,1399.0,7.0
2023-05-21 05:00:00,721.0,1381.0,8.0
2023-05-21 06:00:00,606.0,1281.0,14.0
2023-05-21 07:00:00,470.0,1223.0,29.0
2023-05-21 08:00:00,421.0,1109.0,48.0
2023-05-21 09:00:00,334.0,1163.0,45.0
2023-05-21 10:00:00,327.0,1130.0,71.0
2023-05-21 11:00:00,325.0,1149.0,74.0
2023-05-21 12:00:00,337.0,1111.0,109.0
2023-05-21 13:00:00,539.0,1182.0,77.0
2023-05-21 14:00:00,609.0,1329.0,28.0
2023-05-21 15:00:00,651.0,1367.0,8.0
2023-05-21 16:00:00,699.0,1328.0,18.0
2023-05-21 17:00:00,721.0,1372.0,15.0
2023-05-21 18:00:00,622.0,1424.0,40.0
2023-05-21 19:00:00,697.0,1427.0,38.0
2023-05-21 20:00:00,783.0,1424.0,28.0
2023-05-21 21:00:00,725.0,1425.0,26.0
2023-05-21 22:00:00,725.0,1419.0,25.0
2023-05-21 23:00:00,806.0,1549.0,28.0
