UTC time,coal,nat_gas,wind
2023-10-21 00:00:00,1633.0,989.0,22.0
2023-10-21 01:00:00,1629.0,934.0,85.0
2023-10-21 02:00:00,1632.0,765.0,256.0
2023-10-21 03:00:00,1632.0,572.0,303.0
2023-10-21 04:00:00,1629.0,442.0,281.0
2023-10-21 05:00:00,1620.0,383.0,283.0
2023-10-21 06:00:00,1424.0,215.0,378.0
2023-10-21 07:00:00,1119.0,218.0,547.0
2023-10-21 08:00:00,997.0,208.0,589.0
2023-10-21 09:00:00,1032.0,219.0,539.0
2023-10-21 10:00:00,1085.0,175.0,478.0
2023-10-21 11:00:00,1067.0,194.0,484.0
2023-10-21 12:00:00,1235.0,221.0,426.0
2023-10-21 13:00:00,1494.0,213.0,370.0
2023-10-21 14:00:00,1615.0,213.0,378.0
2023-10-21 15:00:00,1638.0,214.0,267.0
2023-10-21 16:00:00,1640.0,213.0,191.0
2023-10-21 17:00:00,1593.0,166.0,291.0
2023-10-21 18:00:00,1592.0,187.0,340.0
2023-10-21 19:00:00,1593.0,208.0,349.0
2023-10-21 20:00:00,1576.0,172.0,407.0
2023-10-21 21:00:00,1570.0,214.0,382.0
2023-10-21 22:00:00,1536.0,310.0,362.0
2023-10-21 23:00:00,1498.0,416.0,267.0
