UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_wind_production_forecast
2023-02-07 00:00:00,2024-07-17 00:00:00,3.1,2.696579793176251,280.6275955664288,275.3988061238533,209.7923070163544,1.8269941000400176,1842.05197,368.19217,743.73029
2023-02-07 01:00:00,2024-07-17 00:00:00,3.1,2.755741831399245,279.0039724172931,274.4996547191773,9.748029648400536e-05,0.7288979813933857,1824.93242,376.35496,719.21592
2023-02-07 02:00:00,2024-07-17 00:00:00,3.1,2.755741831399245,279.0039724172931,274.4996547191773,9.748029648400536e-05,0.7288979813933857,1779.66439,386.39835,721.58458
2023-02-07 03:00:00,2024-07-17 00:00:00,3.1,2.755741831399245,279.0039724172931,274.4996547191773,9.748029648400536e-05,0.7288979813933857,1751.22153,395.67472,705.8023
2023-02-07 04:00:00,2024-07-17 00:00:00,3.1,2.7240482539726387,278.2001664534216,273.9951693263657,2.583205820482435e-05,1.7727111913670377,1717.47473,396.79998,658.83106
2023-02-07 05:00:00,2024-07-17 00:00:00,3.1,2.7240482539726387,278.2001664534216,273.9951693263657,2.583205820482435e-05,1.7727111913670377,1698.58926,381.00942,587.02692
2023-02-07 06:00:00,2024-07-17 00:00:00,3.1,2.7240482539726387,278.2001664534216,273.9951693263657,2.583205820482435e-05,1.7727111913670377,1669.19047,368.05978,539.16281
2023-02-07 07:00:00,2024-07-17 00:00:00,3.1,2.7957293423800724,277.6873975694412,273.6776130569591,0.0,1.5608390691935077,1666.20144,372.59167,505.46471
2023-02-07 08:00:00,2024-07-17 00:00:00,3.1,2.7957293423800724,277.6873975694412,273.6776130569591,0.0,1.5608390691935077,1666.32207,355.41102,452.9739
2023-02-07 09:00:00,2024-07-17 00:00:00,3.1,2.7957293423800724,277.6873975694412,273.6776130569591,0.0,1.5608390691935077,1645.38524,361.58802,410.27384
2023-02-07 10:00:00,2024-07-17 00:00:00,3.1,3.014602079510887,277.43202369947403,273.7044060267389,0.0,3.2347822777962665,1608.92665,379.16325,364.86023
2023-02-07 11:00:00,2024-07-17 00:00:00,3.1,3.014602079510887,277.43202369947403,273.7044060267389,0.0,3.2347822777962665,1626.89173,399.48561,333.79414
2023-02-07 12:00:00,2024-07-17 00:00:00,3.1,3.014602079510887,277.43202369947403,273.7044060267389,0.0,3.2347822777962665,1628.84118,414.85754,317.45409
2023-02-07 13:00:00,2024-07-17 00:00:00,3.1,3.4330736904847363,278.73001592911174,274.49314892366846,26.28581206674356,2.211616582884965,1639.98887,418.18459,314.16023
2023-02-07 14:00:00,2024-07-17 00:00:00,3.1,3.4330736904847363,278.73001592911174,274.49314892366846,26.28581206674356,2.211616582884965,1691.92892,440.94207,300.42877
2023-02-07 15:00:00,2024-07-17 00:00:00,3.1,3.4330736904847363,278.73001592911174,274.49314892366846,26.28581206674356,2.211616582884965,1741.31105,446.51357,244.28552
2023-02-07 16:00:00,2024-07-17 00:00:00,3.1,3.939321970294361,280.9578031032522,275.5726509898649,93.06710509268274,5.069163647310683,1777.93589,451.8614,207.2895
2023-02-07 17:00:00,2024-07-17 00:00:00,3.1,3.939321970294361,280.9578031032522,275.5726509898649,93.06710509268274,5.069163647310683,1832.30415,449.69044,195.57466
2023-02-07 18:00:00,2024-07-17 00:00:00,3.1,3.939321970294361,280.9578031032522,275.5726509898649,93.06710509268274,5.069163647310683,1849.3048,447.08252,218.44629
2023-02-07 19:00:00,2024-07-17 00:00:00,3.1,3.804984798752949,281.4913957674845,276.97464907176374,151.95885325238714,2.838609010164212,1849.06599,437.4833,228.39742
2023-02-07 20:00:00,2024-07-17 00:00:00,3.1,3.804984798752949,281.4913957674845,276.97464907176374,151.95885325238714,2.838609010164212,1834.61346,463.1166,243.32998
2023-02-07 21:00:00,2024-07-17 00:00:00,3.1,3.804984798752949,281.4913957674845,276.97464907176374,151.95885325238714,2.838609010164212,1822.98729,477.33778,244.15606
2023-02-07 22:00:00,2024-07-17 00:00:00,3.1,4.224387059516105,280.5364218275012,277.95936360539673,95.50274996255744,5.667223650103538,1816.6347,506.15377,247.15975
2023-02-07 23:00:00,2024-07-17 00:00:00,3.1,4.224387059516105,280.5364218275012,277.95936360539673,95.50274996255744,5.667223650103538,1796.01599,513.16455,258.76213
2023-02-08 00:00:00,2024-07-17 00:00:00,3.1,4.224387059516105,280.5364218275012,277.95936360539673,95.50274996255744,5.667223650103538,1816.60563,575.63618,331.90307
2023-02-08 01:00:00,2024-07-17 00:00:00,3.1,4.984634259799401,279.93820355263347,278.2980518735501,0.0012966727961857,3.127923987297488,1800.14563,587.82577,323.60911
2023-02-08 02:00:00,2024-07-17 00:00:00,3.1,4.984634259799401,279.93820355263347,278.2980518735501,0.0012966727961857,3.127923987297488,1755.50621,606.59608,323.75618
2023-02-08 03:00:00,2024-07-17 00:00:00,3.1,4.984634259799401,279.93820355263347,278.2980518735501,0.0012966727961857,3.127923987297488,1727.57465,614.23808,308.67568
2023-02-08 04:00:00,2024-07-17 00:00:00,3.1,5.781320984509739,278.88620128161085,277.51331493932474,0.00065651925517,6.538262279299,1694.63163,613.60745,285.88626
2023-02-08 05:00:00,2024-07-17 00:00:00,3.1,5.781320984509739,278.88620128161085,277.51331493932474,0.00065651925517,6.538262279299,1676.54319,596.64177,263.00371
2023-02-08 06:00:00,2024-07-17 00:00:00,3.1,5.781320984509739,278.88620128161085,277.51331493932474,0.00065651925517,6.538262279299,1647.75817,585.70721,247.85153
2023-02-08 07:00:00,2024-07-17 00:00:00,3.1,6.364971250525513,277.54842202740303,275.90740515387023,0.0,2.984795747575009,1645.20228,587.36519,239.81165
2023-02-08 08:00:00,2024-07-17 00:00:00,3.1,6.364971250525513,277.54842202740303,275.90740515387023,0.0,2.984795747575009,1645.37372,575.4372,225.6344
2023-02-08 09:00:00,2024-07-17 00:00:00,3.1,6.364971250525513,277.54842202740303,275.90740515387023,0.0,2.984795747575009,1624.95207,580.9627,213.03937
2023-02-08 10:00:00,2024-07-17 00:00:00,3.1,6.471036587122827,276.493414358565,274.5685529715156,0.0,4.57735463289528,1589.205,593.57476,197.59973
2023-02-08 11:00:00,2024-07-17 00:00:00,3.1,6.471036587122827,276.493414358565,274.5685529715156,0.0,4.57735463289528,1607.28236,612.02191,188.66628
2023-02-08 12:00:00,2024-07-17 00:00:00,3.1,6.471036587122827,276.493414358565,274.5685529715156,0.0,4.57735463289528,1609.47666,628.399,186.34992
2023-02-08 13:00:00,2024-07-17 00:00:00,3.1,6.41624201898127,277.56055440880107,274.7064872901924,51.04926576814957,0.51070064615279,1620.91988,626.15595,192.68579
2023-02-08 14:00:00,2024-07-17 00:00:00,3.1,6.41624201898127,277.56055440880107,274.7064872901924,51.04926576814957,0.51070064615279,1672.6702,643.00456,195.1183
2023-02-08 15:00:00,2024-07-17 00:00:00,3.1,6.41624201898127,277.56055440880107,274.7064872901924,51.04926576814957,0.51070064615279,1721.50505,644.21202,178.81105
