UTC time,coal,nat_gas,wind
2023-12-30 00:00:00,2196.0,973.0,304.0
2023-12-30 01:00:00,2101.0,988.0,500.0
2023-12-30 02:00:00,2157.0,957.0,549.0
2023-12-30 03:00:00,2273.0,1015.0,500.0
2023-12-30 04:00:00,2296.0,1016.0,477.0
2023-12-30 05:00:00,2179.0,1015.0,505.0
2023-12-30 06:00:00,2170.0,1008.0,426.0
2023-12-30 07:00:00,2070.0,1007.0,420.0
2023-12-30 08:00:00,2086.0,1005.0,418.0
2023-12-30 09:00:00,2219.0,1004.0,445.0
2023-12-30 10:00:00,2235.0,1005.0,430.0
2023-12-30 11:00:00,2176.0,1001.0,498.0
2023-12-30 12:00:00,2147.0,1010.0,468.0
2023-12-30 13:00:00,2238.0,1002.0,372.0
2023-12-30 14:00:00,2283.0,999.0,331.0
2023-12-30 15:00:00,2273.0,1010.0,256.0
2023-12-30 16:00:00,2232.0,1017.0,124.0
2023-12-30 17:00:00,2227.0,1011.0,83.0
2023-12-30 18:00:00,2209.0,1000.0,121.0
2023-12-30 19:00:00,2117.0,996.0,164.0
2023-12-30 20:00:00,2082.0,993.0,185.0
2023-12-30 21:00:00,2145.0,990.0,195.0
2023-12-30 22:00:00,2270.0,986.0,178.0
2023-12-30 23:00:00,2214.0,985.0,223.0
