Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
38688,2023-06-01 00:00:00,2024-07-17 00:00:00,3.1,521.16,1017.0,1300.0,89.0
38689,2023-06-01 01:00:00,2024-07-17 00:00:00,3.1,524.13,1006.0,1230.0,91.0
38690,2023-06-01 02:00:00,2024-07-17 00:00:00,3.1,508.28,943.0,1316.0,109.0
38691,2023-06-01 03:00:00,2024-07-17 00:00:00,3.1,502.48,921.0,1320.0,124.0
38692,2023-06-01 04:00:00,2024-07-17 00:00:00,3.1,505.93,885.0,1215.0,118.0
38693,2023-06-01 05:00:00,2024-07-17 00:00:00,3.1,477.5,814.0,891.0,281.0
38694,2023-06-01 06:00:00,2024-07-17 00:00:00,3.1,430.76,658.0,765.0,395.0
38695,2023-06-01 07:00:00,2024-07-17 00:00:00,3.1,425.72,567.0,735.0,349.0
38696,2023-06-01 08:00:00,2024-07-17 00:00:00,3.1,409.2,441.0,846.0,297.0
38697,2023-06-01 09:00:00,2024-07-17 00:00:00,3.1,403.15,443.0,804.0,326.0
38698,2023-06-01 10:00:00,2024-07-17 00:00:00,3.1,412.85,444.0,880.0,282.0
38699,2023-06-01 11:00:00,2024-07-17 00:00:00,3.1,471.59,564.0,826.0,167.0
38700,2023-06-01 12:00:00,2024-07-17 00:00:00,3.1,507.88,705.0,685.0,164.0
38701,2023-06-01 13:00:00,2024-07-17 00:00:00,3.1,513.68,740.0,786.0,135.0
38702,2023-06-01 14:00:00,2024-07-17 00:00:00,3.1,522.53,778.0,944.0,78.0
38703,2023-06-01 15:00:00,2024-07-17 00:00:00,3.1,515.83,837.0,1129.0,77.0
38704,2023-06-01 16:00:00,2024-07-17 00:00:00,3.1,490.72,798.0,1345.0,107.0
38705,2023-06-01 17:00:00,2024-07-17 00:00:00,3.1,483.67,856.0,1383.0,164.0
38706,2023-06-01 18:00:00,2024-07-17 00:00:00,3.1,482.52,853.0,1383.0,168.0
38707,2023-06-01 19:00:00,2024-07-17 00:00:00,3.1,478.72,846.0,1383.0,183.0
38708,2023-06-01 20:00:00,2024-07-17 00:00:00,3.1,481.15,875.0,1377.0,189.0
38709,2023-06-01 21:00:00,2024-07-17 00:00:00,3.1,454.64,854.0,1303.0,331.0
38710,2023-06-01 22:00:00,2024-07-17 00:00:00,3.1,467.86,859.0,1374.0,249.0
38711,2023-06-01 23:00:00,2024-07-17 00:00:00,3.1,482.37,880.0,1380.0,185.0
