UTC time,coal,nat_gas,wind
2023-01-08 00:00:00,2123.0,1356.0,63.0
2023-01-08 01:00:00,2148.0,1418.0,69.0
2023-01-08 02:00:00,2121.0,1407.0,66.0
2023-01-08 03:00:00,2034.0,1349.0,57.0
2023-01-08 04:00:00,2087.0,1072.0,44.0
2023-01-08 05:00:00,2077.0,991.0,25.0
2023-01-08 06:00:00,2083.0,973.0,33.0
2023-01-08 07:00:00,2116.0,975.0,28.0
2023-01-08 08:00:00,2111.0,988.0,24.0
2023-01-08 09:00:00,2102.0,1001.0,10.0
2023-01-08 10:00:00,2069.0,1003.0,4.0
2023-01-08 11:00:00,2031.0,1003.0,0.0
2023-01-08 12:00:00,1988.0,1005.0,0.0
2023-01-08 13:00:00,1950.0,1007.0,10.0
2023-01-08 14:00:00,2075.0,1008.0,18.0
2023-01-08 15:00:00,2115.0,1005.0,22.0
2023-01-08 16:00:00,2098.0,1003.0,58.0
2023-01-08 17:00:00,2083.0,1008.0,16.0
2023-01-08 18:00:00,2103.0,997.0,4.0
2023-01-08 19:00:00,2021.0,999.0,8.0
2023-01-08 20:00:00,1923.0,997.0,10.0
2023-01-08 21:00:00,1775.0,994.0,29.0
2023-01-08 22:00:00,1714.0,995.0,44.0
2023-01-08 23:00:00,1854.0,994.0,51.0
