Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
41472,2023-09-25 00:00:00,2024-07-17 00:00:00,3.1,620.72,974.0,1261.0,48.0
41473,2023-09-25 01:00:00,2024-07-17 00:00:00,3.1,608.4,814.0,1258.0,39.0
41474,2023-09-25 02:00:00,2024-07-17 00:00:00,3.1,596.02,664.0,1182.0,40.0
41475,2023-09-25 03:00:00,2024-07-17 00:00:00,3.1,599.89,679.0,1151.0,39.0
41476,2023-09-25 04:00:00,2024-07-17 00:00:00,3.1,609.0,718.0,1052.0,44.0
41477,2023-09-25 05:00:00,2024-07-17 00:00:00,3.1,616.24,754.0,1078.0,29.0
41478,2023-09-25 06:00:00,2024-07-17 00:00:00,3.1,617.94,780.0,1156.0,16.0
41479,2023-09-25 07:00:00,2024-07-17 00:00:00,3.1,592.95,631.0,1239.0,27.0
41480,2023-09-25 08:00:00,2024-07-17 00:00:00,3.1,573.04,523.0,1217.0,50.0
41481,2023-09-25 09:00:00,2024-07-17 00:00:00,3.1,577.57,521.0,1203.0,37.0
41482,2023-09-25 10:00:00,2024-07-17 00:00:00,3.1,568.31,524.0,1307.0,53.0
41483,2023-09-25 11:00:00,2024-07-17 00:00:00,3.1,579.23,666.0,1364.0,68.0
41484,2023-09-25 12:00:00,2024-07-17 00:00:00,3.1,589.05,741.0,1296.0,74.0
41485,2023-09-25 13:00:00,2024-07-17 00:00:00,3.1,574.34,660.0,1308.0,92.0
41486,2023-09-25 14:00:00,2024-07-17 00:00:00,3.1,563.96,629.0,1370.0,108.0
41487,2023-09-25 15:00:00,2024-07-17 00:00:00,3.1,591.28,724.0,1360.0,48.0
41488,2023-09-25 16:00:00,2024-07-17 00:00:00,3.1,601.15,771.0,1295.0,42.0
41489,2023-09-25 17:00:00,2024-07-17 00:00:00,3.1,585.32,768.0,1228.0,110.0
41490,2023-09-25 18:00:00,2024-07-17 00:00:00,3.1,574.43,732.0,1295.0,125.0
41491,2023-09-25 19:00:00,2024-07-17 00:00:00,3.1,576.07,751.0,1334.0,121.0
41492,2023-09-25 20:00:00,2024-07-17 00:00:00,3.1,576.9,771.0,1382.0,119.0
41493,2023-09-25 21:00:00,2024-07-17 00:00:00,3.1,572.42,772.0,1413.0,133.0
41494,2023-09-25 22:00:00,2024-07-17 00:00:00,3.1,573.65,764.0,1416.0,124.0
41495,2023-09-25 23:00:00,2024-07-17 00:00:00,3.1,586.19,781.0,1408.0,82.0
