UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-08-15 00:00:00,34.0,1590.0,30531.0,210.0,4279.0,0.0,2157.0,429.0
2023-08-15 01:00:00,33.0,1695.0,30433.0,318.0,3880.0,0.0,1939.0,431.0
2023-08-15 02:00:00,33.0,1724.0,30501.0,318.0,3703.0,0.0,1591.0,430.0
2023-08-15 03:00:00,33.0,1670.0,30648.0,317.0,3548.0,0.0,1516.0,427.0
2023-08-15 04:00:00,33.0,1572.0,30502.0,316.0,3862.0,226.0,1368.0,427.0
2023-08-15 05:00:00,33.0,1624.0,31145.0,252.0,4221.0,572.0,1281.0,432.0
2023-08-15 06:00:00,33.0,1715.0,31265.0,163.0,4552.0,1909.0,1302.0,426.0
2023-08-15 07:00:00,33.0,1648.0,30343.0,132.0,4457.0,4155.0,1342.0,422.0
2023-08-15 08:00:00,33.0,1329.0,30138.0,132.0,3570.0,6247.0,1155.0,421.0
2023-08-15 09:00:00,33.0,1081.0,30245.0,134.0,3331.0,7714.0,1070.0,418.0
2023-08-15 10:00:00,34.0,843.0,30393.0,132.0,3196.0,8657.0,988.0,416.0
2023-08-15 11:00:00,34.0,802.0,30816.0,130.0,3109.0,9239.0,1000.0,416.0
2023-08-15 12:00:00,34.0,787.0,31438.0,130.0,2930.0,9349.0,1065.0,416.0
2023-08-15 13:00:00,35.0,879.0,31258.0,133.0,2922.0,9006.0,1103.0,409.0
2023-08-15 14:00:00,34.0,881.0,31131.0,133.0,3549.0,8040.0,1114.0,405.0
2023-08-15 15:00:00,34.0,1115.0,31247.0,133.0,3768.0,6526.0,1149.0,406.0
2023-08-15 16:00:00,34.0,1862.0,31633.0,132.0,4504.0,4170.0,1186.0,409.0
2023-08-15 17:00:00,34.0,2574.0,32072.0,130.0,5482.0,1769.0,1257.0,417.0
2023-08-15 18:00:00,33.0,2614.0,32042.0,131.0,5669.0,485.0,1380.0,413.0
2023-08-15 19:00:00,33.0,2630.0,32112.0,132.0,5703.0,211.0,1511.0,410.0
2023-08-15 20:00:00,33.0,2446.0,32087.0,131.0,5583.0,0.0,1632.0,408.0
2023-08-15 21:00:00,33.0,2307.0,32104.0,132.0,5439.0,0.0,1612.0,409.0
2023-08-15 22:00:00,33.0,2234.0,31984.0,134.0,4576.0,0.0,1613.0,414.0
2023-08-15 23:00:00,33.0,2094.0,32044.0,136.0,4238.0,0.0,1720.0,413.0
