Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
38928,2023-06-11 00:00:00,6.81,10.0,590.0,29524.0,110.0,7089.0,0.0,2049.0,383.0
38929,2023-06-11 01:00:00,4.85,10.0,373.0,29769.0,112.0,6812.0,0.0,1951.0,376.0
38930,2023-06-11 02:00:00,4.92,10.0,381.0,29896.0,112.0,6714.0,0.0,1975.0,386.0
38931,2023-06-11 03:00:00,4.97,10.0,385.0,29857.0,112.0,6573.0,0.0,2023.0,390.0
38932,2023-06-11 04:00:00,4.94,10.0,387.0,29876.0,112.0,6615.0,429.0,1910.0,378.0
38933,2023-06-11 05:00:00,4.89,10.0,384.0,29741.0,112.0,6421.0,1373.0,1531.0,369.0
38934,2023-06-11 06:00:00,4.76,10.0,387.0,29321.0,112.0,6228.0,3545.0,1261.0,363.0
38935,2023-06-11 07:00:00,4.59,10.0,381.0,28439.0,112.0,5741.0,6068.0,1100.0,384.0
38936,2023-06-11 08:00:00,4.45,10.0,383.0,27955.0,110.0,5342.0,8357.0,1010.0,391.0
38937,2023-06-11 09:00:00,4.4,10.0,383.0,27111.0,108.0,5098.0,9846.0,986.0,392.0
38938,2023-06-11 10:00:00,4.35,10.0,381.0,26536.0,107.0,5490.0,10268.0,1008.0,364.0
38939,2023-06-11 11:00:00,4.54,10.0,386.0,25994.0,107.0,5465.0,9516.0,899.0,357.0
38940,2023-06-11 12:00:00,4.63,10.0,385.0,26214.0,107.0,4883.0,8901.0,965.0,361.0
38941,2023-06-11 13:00:00,4.86,10.0,380.0,25153.0,108.0,4391.0,7999.0,1123.0,359.0
38942,2023-06-11 14:00:00,4.77,10.0,375.0,25552.0,109.0,5284.0,6896.0,1392.0,359.0
38943,2023-06-11 15:00:00,4.73,10.0,404.0,27058.0,109.0,6515.0,6010.0,2129.0,351.0
38944,2023-06-11 16:00:00,9.17,10.0,939.0,28363.0,111.0,7063.0,4109.0,2702.0,334.0
38945,2023-06-11 17:00:00,16.01,10.0,1749.0,29189.0,111.0,7337.0,2285.0,2686.0,341.0
38946,2023-06-11 18:00:00,19.6,10.0,2135.0,29524.0,111.0,7795.0,896.0,2171.0,351.0
38947,2023-06-11 19:00:00,21.0,10.0,2302.0,29945.0,111.0,7841.0,346.0,2156.0,358.0
38948,2023-06-11 20:00:00,20.49,10.0,2243.0,29775.0,112.0,8253.0,225.0,2115.0,358.0
38949,2023-06-11 21:00:00,20.3,10.0,2211.0,29901.0,112.0,8195.0,0.0,2111.0,367.0
38950,2023-06-11 22:00:00,20.79,10.0,2252.0,30356.0,112.0,7441.0,0.0,2102.0,357.0
38951,2023-06-11 23:00:00,18.89,10.0,1995.0,30905.0,112.0,6670.0,0.0,1851.0,338.0
